frequency_hz,controller,L_real,L_imag
0.941833,standard_pd,-2.799119e-03,-8.957058e-02
0.941833,filtered_pd,-1.913633e-02,-8.681816e-02
0.941833,avc,-1.117522e-02,-8.892120e-02
0.950557,standard_pd,-2.584121e-03,-8.753232e-02
0.950557,filtered_pd,-1.869069e-02,-8.481179e-02
0.950557,avc,-1.084434e-02,-8.689557e-02
0.959361,standard_pd,-2.361587e-03,-8.545568e-02
0.959361,filtered_pd,-1.822532e-02,-8.277172e-02
0.959361,avc,-1.049954e-02,-8.483323e-02
0.968247,standard_pd,-2.130354e-03,-8.333563e-02
0.968247,filtered_pd,-1.773789e-02,-8.069346e-02
0.968247,avc,-1.013902e-02,-8.272932e-02
0.977215,standard_pd,-1.889079e-03,-8.116655e-02
0.977215,filtered_pd,-1.722578e-02,-7.857195e-02
0.977215,avc,-9.760771e-03,-8.057845e-02
0.986266,standard_pd,-1.636208e-03,-7.894211e-02
0.986266,filtered_pd,-1.668599e-02,-7.640157e-02
0.986266,avc,-9.362448e-03,-7.837454e-02
0.995401,standard_pd,-1.369931e-03,-7.665513e-02
0.995401,filtered_pd,-1.611506e-02,-7.417594e-02
0.995401,avc,-8.941361e-03,-7.611073e-02
1.004620,standard_pd,-1.088125e-03,-7.429749e-02
1.004620,filtered_pd,-1.550900e-02,-7.188786e-02
1.004620,avc,-8.494385e-03,-7.377924e-02
1.013925,standard_pd,-7.882914e-04,-7.185992e-02
1.013925,filtered_pd,-1.486318e-02,-6.952912e-02
1.013925,avc,-8.017870e-03,-7.137119e-02
1.023317,standard_pd,-4.674636e-04,-6.933178e-02
1.023317,filtered_pd,-1.417218e-02,-6.709034e-02
1.023317,avc,-7.507530e-03,-6.887643e-02
1.032795,standard_pd,-1.220992e-04,-6.670079e-02
1.032795,filtered_pd,-1.342963e-02,-6.456073e-02
1.032795,avc,-6.958298e-03,-6.628327e-02
1.042361,standard_pd,2.520636e-04,-6.395271e-02
1.042361,filtered_pd,-1.262800e-02,-6.192782e-02
1.042361,avc,-6.364140e-03,-6.357815e-02
1.052015,standard_pd,6.601928e-04,-6.107092e-02
1.052015,filtered_pd,-1.175830e-02,-5.917710e-02
1.052015,avc,-5.717820e-03,-6.074528e-02
1.061759,standard_pd,1.108607e-03,-5.803592e-02
1.061759,filtered_pd,-1.080974e-02,-5.629159e-02
1.061759,avc,-5.010588e-03,-5.776615e-02
1.071593,standard_pd,1.605103e-03,-5.482458e-02
1.071593,filtered_pd,-9.769229e-03,-5.325129e-02
1.071593,avc,-4.231771e-03,-5.461888e-02
1.081519,standard_pd,2.159396e-03,-5.140940e-02
1.081519,filtered_pd,-8.620770e-03,-5.003246e-02
1.081519,avc,-3.368225e-03,-5.127749e-02
1.091536,standard_pd,2.783722e-03,-4.775728e-02
1.091536,filtered_pd,-7.344592e-03,-4.660671e-02
1.091536,avc,-2.403597e-03,-4.771077e-02
1.101646,standard_pd,3.493670e-03,-4.382810e-02
1.101646,filtered_pd,-5.916007e-03,-4.293983e-02
1.101646,avc,-1.317307e-03,-4.388104e-02
1.111850,standard_pd,4.309367e-03,-3.957277e-02
1.111850,filtered_pd,-4.303796e-03,-3.899017e-02
1.111850,avc,-8.313163e-05,-3.974227e-02
1.122148,standard_pd,5.257161e-03,-3.493055e-02
1.122148,filtered_pd,-2.467961e-03,-3.470662e-02
1.122148,avc,1.332812e-03,-3.523774e-02
1.132541,standard_pd,6.372099e-03,-2.982547e-02
1.132541,filtered_pd,-3.564759e-04,-3.002573e-02
1.132541,avc,2.974979e-03,-3.029675e-02
1.143031,standard_pd,7.701629e-03,-2.416126e-02
1.143031,filtered_pd,2.099471e-03,-2.486787e-02
1.143031,avc,4.902710e-03,-2.483011e-02
1.153618,standard_pd,9.311280e-03,-1.781424e-02
1.153618,filtered_pd,4.992625e-03,-1.913187e-02
1.153618,avc,7.196770e-03,-1.872384e-02
1.164303,standard_pd,1.129362e-02,-1.062310e-02
1.164303,filtered_pd,8.450696e-03,-1.268754e-02
1.164303,avc,9.969527e-03,-1.183018e-02
1.175087,standard_pd,1.378280e-02,-2.373863e-03
1.175087,filtered_pd,1.265389e-02,-5.365009e-03
1.175087,avc,1.338130e-02,-3.954601e-03
1.185971,standard_pd,1.697915e-02,7.222525e-03
1.185971,filtered_pd,1.786377e-02,3.060500e-03
1.185971,avc,1.766757e-02,5.163223e-03
1.196956,standard_pd,2.119227e-02,1.856431e-02
1.196956,filtered_pd,2.447259e-02,1.289033e-02
1.196956,avc,2.318600e-02,1.587763e-02
1.208042,standard_pd,2.692039e-02,3.221126e-02
1.208042,filtered_pd,3.309155e-02,2.453245e-02
1.208042,avc,3.050180e-02,2.867856e-02
1.219231,standard_pd,3.500470e-02,4.896475e-02
1.219231,filtered_pd,4.471704e-02,3.853929e-02
1.219231,avc,4.055069e-02,4.425094e-02
1.230524,standard_pd,4.694868e-02,6.998321e-02
1.230524,filtered_pd,6.106224e-02,5.563828e-02
1.230524,avc,5.496991e-02,6.354786e-02
1.241921,standard_pd,6.562790e-02,9.690938e-02
1.241921,filtered_pd,8.526207e-02,7.667714e-02
1.241921,avc,7.681710e-02,8.782520e-02
1.253424,standard_pd,9.698811e-02,1.317841e-01
1.253424,filtered_pd,1.234633e-01,1.021220e-01
1.253424,avc,1.122400e-01,1.183377e-01
1.265034,standard_pd,1.543141e-01,1.753705e-01
1.265034,filtered_pd,1.884610e-01,1.294116e-01
1.265034,avc,1.744860e-01,1.541308e-01
1.276751,standard_pd,2.677125e-01,2.160084e-01
1.276751,filtered_pd,3.059401e-01,1.400358e-01
1.276751,avc,2.918536e-01,1.797883e-01
1.288576,standard_pd,4.783461e-01,1.745278e-01
1.288576,filtered_pd,4.953819e-01,4.868835e-02
1.288576,avc,4.948957e-01,1.116502e-01
1.300511,standard_pd,6.302245e-01,-1.242708e-01
1.300511,filtered_pd,5.654350e-01,-2.723042e-01
1.300511,avc,6.066639e-01,-2.036174e-01
1.312557,standard_pd,4.362366e-01,-3.880655e-01
1.312557,filtered_pd,3.159461e-01,-4.745455e-01
1.312557,avc,3.806021e-01,-4.397220e-01
1.324714,standard_pd,2.322263e-01,-4.007670e-01
1.324714,filtered_pd,1.190464e-01,-4.360400e-01
1.324714,avc,1.769393e-01,-4.260061e-01
1.336984,standard_pd,1.288305e-01,-3.507944e-01
1.336984,filtered_pd,3.312449e-02,-3.629448e-01
1.336984,avc,8.093212e-02,-3.632059e-01
1.349367,standard_pd,7.790353e-02,-3.040404e-01
1.349367,filtered_pd,-3.802328e-03,-3.058802e-01
1.349367,avc,3.644491e-02,-3.103448e-01
1.361865,standard_pd,5.061486e-02,-2.678971e-01
1.361865,filtered_pd,-2.092003e-02,-2.647305e-01
1.361865,avc,1.399005e-02,-2.710287e-01
1.374479,standard_pd,3.470012e-02,-2.404027e-01
1.374479,filtered_pd,-2.938145e-02,-2.346012e-01
1.374479,avc,1.680839e-03,-2.417371e-01
1.387210,standard_pd,2.475213e-02,-2.191252e-01
1.387210,filtered_pd,-3.371620e-02,-2.118473e-01
1.387210,avc,-5.521750e-03,-2.193672e-01
1.400058,standard_pd,1.818226e-02,-2.022722e-01
1.400058,filtered_pd,-3.593734e-02,-1.941277e-01
1.400058,avc,-9.949181e-03,-2.018114e-01
1.413026,standard_pd,1.364928e-02,-1.886196e-01
1.413026,filtered_pd,-3.701491e-02,-1.799489e-01
1.413026,avc,-1.277147e-02,-1.876854e-01
1.426114,standard_pd,1.040947e-02,-1.773338e-01
1.426114,filtered_pd,-3.744854e-02,-1.683364e-01
1.426114,avc,-1.461747e-02,-1.760687e-01
1.439323,standard_pd,8.026310e-03,-1.678382e-01
1.439323,filtered_pd,-3.750980e-02,-1.586347e-01
1.439323,avc,-1.584502e-02,-1.663342e-01
1.452654,standard_pd,6.231113e-03,-1.597248e-01
1.452654,filtered_pd,-3.735281e-02,-1.503903e-01
1.452654,avc,-1.666758e-02,-1.580435e-01
1.466109,standard_pd,4.851688e-03,-1.526988e-01
1.466109,filtered_pd,-3.706803e-02,-1.432809e-01
1.466109,avc,-1.721761e-02,-1.508825e-01
1.479688,standard_pd,3.773849e-03,-1.465424e-01
1.479688,filtered_pd,-3.671001e-02,-1.370716e-01
1.479688,avc,-1.758015e-02,-1.446213e-01
1.493393,standard_pd,2.919612e-03,-1.410920e-01
1.493393,filtered_pd,-3.631228e-02,-1.315878e-01
1.493393,avc,-1.781132e-02,-1.390876e-01
1.507225,standard_pd,2.234337e-03,-1.362224e-01
1.507225,filtered_pd,-3.589571e-02,-1.266972e-01
1.507225,avc,-1.794909e-02,-1.341505e-01
1.521186,standard_pd,1.678875e-03,-1.318362e-01
1.521186,filtered_pd,-3.547339e-02,-1.222977e-01
1.521186,avc,-1.801967e-02,-1.297086e-01
1.535275,standard_pd,1.224617e-03,-1.278566e-01
1.535275,filtered_pd,-3.505350e-02,-1.183094e-01
1.535275,avc,-1.804152e-02,-1.256823e-01
1.549495,standard_pd,8.502912e-04,-1.242224e-01
1.549495,filtered_pd,-3.464107e-02,-1.146689e-01
1.549495,avc,-1.802781e-02,-1.220081e-01
1.563847,standard_pd,5.398287e-04,-1.208841e-01
1.563847,filtered_pd,-3.423914e-02,-1.113252e-01
1.563847,avc,-1.798808e-02,-1.186350e-01
1.578331,standard_pd,2.809216e-04,-1.178014e-01
1.578331,filtered_pd,-3.384939e-02,-1.082371e-01
1.578331,avc,-1.792933e-02,-1.155214e-01
1.592950,standard_pd,6.402217e-05,-1.149409e-01
1.592950,filtered_pd,-3.347268e-02,-1.053705e-01
1.592950,avc,-1.785673e-02,-1.126333e-01
1.607704,standard_pd,-1.183611e-04,-1.122751e-01
1.607704,filtered_pd,-3.310928e-02,-1.026975e-01
1.607704,avc,-1.777415e-02,-1.099423e-01
1.622595,standard_pd,-2.721685e-04,-1.097807e-01
1.622595,filtered_pd,-3.275911e-02,-1.001945e-01
1.622595,avc,-1.768448e-02,-1.074247e-01
1.637624,standard_pd,-4.021547e-04,-1.074383e-01
1.637624,filtered_pd,-3.242186e-02,-9.784176e-02
1.637624,avc,-1.758993e-02,-1.050605e-01
1.652792,standard_pd,-5.121595e-04,-1.052311e-01
1.652792,filtered_pd,-3.209706e-02,-9.562267e-02
1.652792,avc,-1.749216e-02,-1.028328e-01
1.668101,standard_pd,-6.053082e-04,-1.031451e-01
1.668101,filtered_pd,-3.178418e-02,-9.352293e-02
1.668101,avc,-1.739244e-02,-1.007271e-01
1.683551,standard_pd,-6.841639e-04,-1.011679e-01
1.683551,filtered_pd,-3.148263e-02,-9.153031e-02
1.683551,avc,-1.729174e-02,-9.873106e-02
1.699144,standard_pd,-7.508429e-04,-9.928907e-02
1.699144,filtered_pd,-3.119181e-02,-8.963426e-02
1.699144,avc,-1.719080e-02,-9.683384e-02
1.714882,standard_pd,-8.071038e-04,-9.749934e-02
1.714882,filtered_pd,-3.091113e-02,-8.782562e-02
1.714882,avc,-1.709018e-02,-9.502615e-02
1.730766,standard_pd,-8.544164e-04,-9.579070e-02
1.730766,filtered_pd,-3.064000e-02,-8.609640e-02
1.730766,avc,-1.699031e-02,-9.329986e-02
1.746796,standard_pd,-8.940160e-04,-9.415611e-02
1.746796,filtered_pd,-3.037786e-02,-8.443962e-02
1.746796,avc,-1.689151e-02,-9.164782e-02
1.762975,standard_pd,-9.269461e-04,-9.258935e-02
1.762975,filtered_pd,-3.012416e-02,-8.284912e-02
1.762975,avc,-1.679402e-02,-9.006376e-02
1.779304,standard_pd,-9.540926e-04,-9.108494e-02
1.779304,filtered_pd,-2.987840e-02,-8.131948e-02
1.779304,avc,-1.669801e-02,-8.854213e-02
1.795785,standard_pd,-9.762104e-04,-8.963799e-02
1.795785,filtered_pd,-2.964008e-02,-7.984589e-02
1.795785,avc,-1.660361e-02,-8.707799e-02
1.812418,standard_pd,-9.939461e-04,-8.824415e-02
1.812418,filtered_pd,-2.940877e-02,-7.842405e-02
1.812418,avc,-1.651090e-02,-8.566697e-02
1.829205,standard_pd,-1.007855e-03,-8.689955e-02
1.829205,filtered_pd,-2.918401e-02,-7.705015e-02
1.829205,avc,-1.641994e-02,-8.430512e-02
1.846147,standard_pd,-1.018417e-03,-8.560070e-02
1.846147,filtered_pd,-2.896543e-02,-7.572076e-02
1.846147,avc,-1.633075e-02,-8.298896e-02
1.863246,standard_pd,-1.026047e-03,-8.434444e-02
1.863246,filtered_pd,-2.875263e-02,-7.443280e-02
1.863246,avc,-1.624334e-02,-8.171530e-02
1.880504,standard_pd,-1.031104e-03,-8.312797e-02
1.880504,filtered_pd,-2.854526e-02,-7.318351e-02
1.880504,avc,-1.615772e-02,-8.048130e-02
1.897922,standard_pd,-1.033903e-03,-8.194870e-02
1.897922,filtered_pd,-2.834300e-02,-7.197037e-02
1.897922,avc,-1.607386e-02,-7.928439e-02
1.915501,standard_pd,-1.034718e-03,-8.080433e-02
1.915501,filtered_pd,-2.814553e-02,-7.079111e-02
1.915501,avc,-1.599175e-02,-7.812222e-02
1.933242,standard_pd,-1.033788e-03,-7.969273e-02
1.933242,filtered_pd,-2.795256e-02,-6.964368e-02
1.933242,avc,-1.591135e-02,-7.699267e-02
1.951148,standard_pd,-1.031324e-03,-7.861198e-02
1.951148,filtered_pd,-2.776383e-02,-6.852619e-02
1.951148,avc,-1.583262e-02,-7.589381e-02
1.969220,standard_pd,-1.027512e-03,-7.756032e-02
1.969220,filtered_pd,-2.757908e-02,-6.743694e-02
1.969220,avc,-1.575553e-02,-7.482387e-02
1.987460,standard_pd,-1.022516e-03,-7.653614e-02
1.987460,filtered_pd,-2.739806e-02,-6.637436e-02
1.987460,avc,-1.568004e-02,-7.378122e-02
2.005868,standard_pd,-1.016479e-03,-7.553795e-02
2.005868,filtered_pd,-2.722057e-02,-6.533701e-02
2.005868,avc,-1.560609e-02,-7.276439e-02
2.024447,standard_pd,-1.009529e-03,-7.456440e-02
2.024447,filtered_pd,-2.704637e-02,-6.432358e-02
2.024447,avc,-1.553365e-02,-7.177200e-02
2.043197,standard_pd,-1.001781e-03,-7.361423e-02
2.043197,filtered_pd,-2.687529e-02,-6.333285e-02
2.043197,avc,-1.546267e-02,-7.080281e-02
2.062122,standard_pd,-9.933346e-04,-7.268628e-02
2.062122,filtered_pd,-2.670713e-02,-6.236371e-02
2.062122,avc,-1.539311e-02,-6.985565e-02
2.081222,standard_pd,-9.842798e-04,-7.177950e-02
2.081222,filtered_pd,-2.654172e-02,-6.141513e-02
2.081222,avc,-1.532491e-02,-6.892946e-02
2.100498,standard_pd,-9.746966e-04,-7.089288e-02
2.100498,filtered_pd,-2.637889e-02,-6.048615e-02
2.100498,avc,-1.525803e-02,-6.802323e-02
2.119953,standard_pd,-9.646563e-04,-7.002550e-02
2.119953,filtered_pd,-2.621849e-02,-5.957589e-02
2.119953,avc,-1.519243e-02,-6.713605e-02
2.139589,standard_pd,-9.542224e-04,-6.917652e-02
2.139589,filtered_pd,-2.606037e-02,-5.868352e-02
2.139589,avc,-1.512807e-02,-6.626706e-02
2.159406,standard_pd,-9.434521e-04,-6.834513e-02
2.159406,filtered_pd,-2.590440e-02,-5.780830e-02
2.159406,avc,-1.506489e-02,-6.541547e-02
2.179407,standard_pd,-9.323963e-04,-6.753060e-02
2.179407,filtered_pd,-2.575045e-02,-5.694950e-02
2.179407,avc,-1.500286e-02,-6.458054e-02
2.199593,standard_pd,-9.211006e-04,-6.673223e-02
2.199593,filtered_pd,-2.559839e-02,-5.610646e-02
2.199593,avc,-1.494194e-02,-6.376157e-02
2.219966,standard_pd,-9.096059e-04,-6.594938e-02
2.219966,filtered_pd,-2.544811e-02,-5.527858e-02
2.219966,avc,-1.488208e-02,-6.295792e-02
2.240528,standard_pd,-8.979490e-04,-6.518144e-02
2.240528,filtered_pd,-2.529950e-02,-5.446527e-02
2.240528,avc,-1.482324e-02,-6.216897e-02
2.261280,standard_pd,-8.861629e-04,-6.442783e-02
2.261280,filtered_pd,-2.515245e-02,-5.366599e-02
2.261280,avc,-1.476540e-02,-6.139417e-02
2.282224,standard_pd,-8.742770e-04,-6.368804e-02
2.282224,filtered_pd,-2.500687e-02,-5.288024e-02
2.282224,avc,-1.470851e-02,-6.063299e-02
2.303363,standard_pd,-8.623180e-04,-6.296155e-02
2.303363,filtered_pd,-2.486266e-02,-5.210755e-02
2.303363,avc,-1.465253e-02,-5.988491e-02
2.324697,standard_pd,-8.503098e-04,-6.224790e-02
2.324697,filtered_pd,-2.471973e-02,-5.134747e-02
2.324697,avc,-1.459743e-02,-5.914947e-02
2.346229,standard_pd,-8.382736e-04,-6.154664e-02
2.346229,filtered_pd,-2.457801e-02,-5.059959e-02
2.346229,avc,-1.454317e-02,-5.842623e-02
2.367960,standard_pd,-8.262289e-04,-6.085735e-02
2.367960,filtered_pd,-2.443740e-02,-4.986351e-02
2.367960,avc,-1.448973e-02,-5.771476e-02
2.389893,standard_pd,-8.141927e-04,-6.017964e-02
2.389893,filtered_pd,-2.429784e-02,-4.913885e-02
2.389893,avc,-1.443707e-02,-5.701469e-02
2.412028,standard_pd,-8.021807e-04,-5.951313e-02
2.412028,filtered_pd,-2.415926e-02,-4.842528e-02
2.412028,avc,-1.438515e-02,-5.632562e-02
2.434369,standard_pd,-7.902067e-04,-5.885746e-02
2.434369,filtered_pd,-2.402159e-02,-4.772246e-02
2.434369,avc,-1.433396e-02,-5.564721e-02
2.456916,standard_pd,-7.782831e-04,-5.821232e-02
2.456916,filtered_pd,-2.388475e-02,-4.703009e-02
2.456916,avc,-1.428346e-02,-5.497913e-02
2.479673,standard_pd,-7.664211e-04,-5.757736e-02
2.479673,filtered_pd,-2.374870e-02,-4.634786e-02
2.479673,avc,-1.423362e-02,-5.432105e-02
2.502640,standard_pd,-7.546305e-04,-5.695230e-02
2.502640,filtered_pd,-2.361336e-02,-4.567550e-02
2.502640,avc,-1.418441e-02,-5.367268e-02
2.525820,standard_pd,-7.429204e-04,-5.633685e-02
2.525820,filtered_pd,-2.347870e-02,-4.501274e-02
2.525820,avc,-1.413580e-02,-5.303373e-02
2.549215,standard_pd,-7.312986e-04,-5.573073e-02
2.549215,filtered_pd,-2.334465e-02,-4.435934e-02
2.549215,avc,-1.408778e-02,-5.240394e-02
2.572826,standard_pd,-7.197720e-04,-5.513368e-02
2.572826,filtered_pd,-2.321116e-02,-4.371506e-02
2.572826,avc,-1.404032e-02,-5.178304e-02
2.596656,standard_pd,-7.083470e-04,-5.454547e-02
2.596656,filtered_pd,-2.307819e-02,-4.307967e-02
2.596656,avc,-1.399338e-02,-5.117078e-02
2.620707,standard_pd,-6.970289e-04,-5.396584e-02
2.620707,filtered_pd,-2.294568e-02,-4.245297e-02
2.620707,avc,-1.394696e-02,-5.056694e-02
2.644980,standard_pd,-6.858227e-04,-5.339458e-02
2.644980,filtered_pd,-2.281361e-02,-4.183474e-02
2.644980,avc,-1.390101e-02,-4.997129e-02
2.669478,standard_pd,-6.747326e-04,-5.283147e-02
2.669478,filtered_pd,-2.268193e-02,-4.122480e-02
2.669478,avc,-1.385553e-02,-4.938362e-02
2.694204,standard_pd,-6.637623e-04,-5.227630e-02
2.694204,filtered_pd,-2.255059e-02,-4.062295e-02
2.694204,avc,-1.381049e-02,-4.880372e-02
2.719158,standard_pd,-6.529149e-04,-5.172889e-02
2.719158,filtered_pd,-2.241956e-02,-4.002904e-02
2.719158,avc,-1.376586e-02,-4.823139e-02
2.744343,standard_pd,-6.421931e-04,-5.118903e-02
2.744343,filtered_pd,-2.228881e-02,-3.944288e-02
2.744343,avc,-1.372164e-02,-4.766646e-02
2.769762,standard_pd,-6.315994e-04,-5.065656e-02
2.769762,filtered_pd,-2.215830e-02,-3.886432e-02
2.769762,avc,-1.367779e-02,-4.710875e-02
2.795416,standard_pd,-6.211356e-04,-5.013130e-02
2.795416,filtered_pd,-2.202801e-02,-3.829321e-02
2.795416,avc,-1.363430e-02,-4.655807e-02
2.821308,standard_pd,-6.108034e-04,-4.961307e-02
2.821308,filtered_pd,-2.189790e-02,-3.772940e-02
2.821308,avc,-1.359114e-02,-4.601428e-02
2.847439,standard_pd,-6.006041e-04,-4.910173e-02
2.847439,filtered_pd,-2.176794e-02,-3.717276e-02
2.847439,avc,-1.354831e-02,-4.547721e-02
2.873813,standard_pd,-5.905387e-04,-4.859712e-02
2.873813,filtered_pd,-2.163810e-02,-3.662314e-02
2.873813,avc,-1.350578e-02,-4.494671e-02
2.900430,standard_pd,-5.806079e-04,-4.809909e-02
2.900430,filtered_pd,-2.150838e-02,-3.608043e-02
2.900430,avc,-1.346353e-02,-4.442263e-02
2.927295,standard_pd,-5.708123e-04,-4.760750e-02
2.927295,filtered_pd,-2.137873e-02,-3.554451e-02
2.927295,avc,-1.342154e-02,-4.390484e-02
2.954408,standard_pd,-5.611521e-04,-4.712222e-02
2.954408,filtered_pd,-2.124913e-02,-3.501525e-02
2.954408,avc,-1.337981e-02,-4.339321e-02
2.981772,standard_pd,-5.516276e-04,-4.664311e-02
2.981772,filtered_pd,-2.111957e-02,-3.449255e-02
2.981772,avc,-1.333831e-02,-4.288760e-02
3.009390,standard_pd,-5.422387e-04,-4.617005e-02
3.009390,filtered_pd,-2.099003e-02,-3.397630e-02
3.009390,avc,-1.329702e-02,-4.238789e-02
3.037264,standard_pd,-5.329850e-04,-4.570291e-02
3.037264,filtered_pd,-2.086049e-02,-3.346639e-02
3.037264,avc,-1.325594e-02,-4.189395e-02
3.065395,standard_pd,-5.238664e-04,-4.524158e-02
3.065395,filtered_pd,-2.073092e-02,-3.296273e-02
3.065395,avc,-1.321504e-02,-4.140569e-02
3.093788,standard_pd,-5.148822e-04,-4.478594e-02
3.093788,filtered_pd,-2.060132e-02,-3.246522e-02
3.093788,avc,-1.317431e-02,-4.092298e-02
3.122443,standard_pd,-5.060320e-04,-4.433588e-02
3.122443,filtered_pd,-2.047167e-02,-3.197378e-02
3.122443,avc,-1.313374e-02,-4.044571e-02
3.151363,standard_pd,-4.973148e-04,-4.389131e-02
3.151363,filtered_pd,-2.034196e-02,-3.148831e-02
3.151363,avc,-1.309331e-02,-3.997379e-02
3.180552,standard_pd,-4.887301e-04,-4.345210e-02
3.180552,filtered_pd,-2.021217e-02,-3.100874e-02
3.180552,avc,-1.305301e-02,-3.950711e-02
3.210011,standard_pd,-4.802768e-04,-4.301817e-02
3.210011,filtered_pd,-2.008229e-02,-3.053497e-02
3.210011,avc,-1.301282e-02,-3.904557e-02
3.239743,standard_pd,-4.719539e-04,-4.258943e-02
3.239743,filtered_pd,-1.995232e-02,-3.006694e-02
3.239743,avc,-1.297273e-02,-3.858909e-02
3.269750,standard_pd,-4.637605e-04,-4.216576e-02
3.269750,filtered_pd,-1.982224e-02,-2.960457e-02
3.269750,avc,-1.293273e-02,-3.813757e-02
3.300035,standard_pd,-4.556954e-04,-4.174709e-02
3.300035,filtered_pd,-1.969204e-02,-2.914778e-02
3.300035,avc,-1.289280e-02,-3.769093e-02
3.330600,standard_pd,-4.477574e-04,-4.133333e-02
3.330600,filtered_pd,-1.956172e-02,-2.869651e-02
3.330600,avc,-1.285293e-02,-3.724908e-02
3.361449,standard_pd,-4.399453e-04,-4.092439e-02
3.361449,filtered_pd,-1.943126e-02,-2.825069e-02
3.361449,avc,-1.281311e-02,-3.681194e-02
3.392583,standard_pd,-4.322579e-04,-4.052019e-02
3.392583,filtered_pd,-1.930068e-02,-2.781025e-02
3.392583,avc,-1.277333e-02,-3.637943e-02
3.424006,standard_pd,-4.246939e-04,-4.012065e-02
3.424006,filtered_pd,-1.916995e-02,-2.737513e-02
3.424006,avc,-1.273357e-02,-3.595147e-02
3.455720,standard_pd,-4.172518e-04,-3.972569e-02
3.455720,filtered_pd,-1.903908e-02,-2.694527e-02
3.455720,avc,-1.269383e-02,-3.552799e-02
3.487727,standard_pd,-4.099304e-04,-3.933524e-02
3.487727,filtered_pd,-1.890806e-02,-2.652062e-02
3.487727,avc,-1.265409e-02,-3.510892e-02
3.520031,standard_pd,-4.027282e-04,-3.894922e-02
3.520031,filtered_pd,-1.877689e-02,-2.610110e-02
3.520031,avc,-1.261434e-02,-3.469419e-02
3.552635,standard_pd,-3.956439e-04,-3.856756e-02
3.552635,filtered_pd,-1.864557e-02,-2.568668e-02
3.552635,avc,-1.257457e-02,-3.428372e-02
3.585540,standard_pd,-3.886759e-04,-3.819020e-02
3.585540,filtered_pd,-1.851410e-02,-2.527729e-02
3.585540,avc,-1.253477e-02,-3.387746e-02
3.618750,standard_pd,-3.818229e-04,-3.781706e-02
3.618750,filtered_pd,-1.838247e-02,-2.487289e-02
3.618750,avc,-1.249493e-02,-3.347534e-02
3.652267,standard_pd,-3.750834e-04,-3.744807e-02
3.652267,filtered_pd,-1.825070e-02,-2.447342e-02
3.652267,avc,-1.245503e-02,-3.307730e-02
3.686095,standard_pd,-3.684559e-04,-3.708318e-02
3.686095,filtered_pd,-1.811878e-02,-2.407883e-02
3.686095,avc,-1.241508e-02,-3.268327e-02
3.720237,standard_pd,-3.619390e-04,-3.672232e-02
3.720237,filtered_pd,-1.798671e-02,-2.368908e-02
3.720237,avc,-1.237505e-02,-3.229320e-02
3.754694,standard_pd,-3.555311e-04,-3.636543e-02
3.754694,filtered_pd,-1.785450e-02,-2.330412e-02
3.754694,avc,-1.233494e-02,-3.190704e-02
3.789471,standard_pd,-3.492308e-04,-3.601245e-02
3.789471,filtered_pd,-1.772214e-02,-2.292391e-02
3.789471,avc,-1.229475e-02,-3.152472e-02
3.824570,standard_pd,-3.430366e-04,-3.566333e-02
3.824570,filtered_pd,-1.758966e-02,-2.254839e-02
3.824570,avc,-1.225445e-02,-3.114620e-02
3.859994,standard_pd,-3.369470e-04,-3.531800e-02
3.859994,filtered_pd,-1.745704e-02,-2.217754e-02
3.859994,avc,-1.221404e-02,-3.077142e-02
3.895746,standard_pd,-3.309605e-04,-3.497641e-02
3.895746,filtered_pd,-1.732429e-02,-2.181130e-02
3.895746,avc,-1.217352e-02,-3.040032e-02
3.931829,standard_pd,-3.250756e-04,-3.463850e-02
3.931829,filtered_pd,-1.719143e-02,-2.144963e-02
3.931829,avc,-1.213287e-02,-3.003287e-02
3.968246,standard_pd,-3.192909e-04,-3.430423e-02
3.968246,filtered_pd,-1.705846e-02,-2.109250e-02
3.968246,avc,-1.209208e-02,-2.966902e-02
4.005001,standard_pd,-3.136048e-04,-3.397355e-02
4.005001,filtered_pd,-1.692538e-02,-2.073986e-02
4.005001,avc,-1.205116e-02,-2.930871e-02
4.042096,standard_pd,-3.080160e-04,-3.364639e-02
4.042096,filtered_pd,-1.679220e-02,-2.039168e-02
4.042096,avc,-1.201008e-02,-2.895190e-02
4.079535,standard_pd,-3.025230e-04,-3.332272e-02
4.079535,filtered_pd,-1.665894e-02,-2.004792e-02
4.079535,avc,-1.196884e-02,-2.859855e-02
4.117320,standard_pd,-2.971243e-04,-3.300248e-02
4.117320,filtered_pd,-1.652560e-02,-1.970855e-02
4.117320,avc,-1.192744e-02,-2.824861e-02
4.155455,standard_pd,-2.918186e-04,-3.268563e-02
4.155455,filtered_pd,-1.639218e-02,-1.937351e-02
4.155455,avc,-1.188586e-02,-2.790205e-02
4.193944,standard_pd,-2.866043e-04,-3.237212e-02
4.193944,filtered_pd,-1.625871e-02,-1.904279e-02
4.193944,avc,-1.184410e-02,-2.755881e-02
4.232789,standard_pd,-2.814800e-04,-3.206190e-02
4.232789,filtered_pd,-1.612519e-02,-1.871634e-02
4.232789,avc,-1.180215e-02,-2.721887e-02
4.271994,standard_pd,-2.764445e-04,-3.175494e-02
4.271994,filtered_pd,-1.599163e-02,-1.839413e-02
4.271994,avc,-1.176001e-02,-2.688219e-02
4.311562,standard_pd,-2.714962e-04,-3.145119e-02
4.311562,filtered_pd,-1.585804e-02,-1.807613e-02
