frequency_hz,controller,S_mag_db,T_mag_db
3.789471,avc,0.1030,-29.3090
3.824570,standard_pd,-0.0025,-28.9577
3.824570,filtered_pd,0.1519,-30.7215
3.824570,avc,0.1028,-29.4040
3.859994,standard_pd,-0.0025,-29.0422
3.859994,filtered_pd,0.1508,-30.8369
3.859994,avc,0.1025,-29.4991
3.895746,standard_pd,-0.0024,-29.1265
3.895746,filtered_pd,0.1497,-30.9525
3.895746,avc,0.1023,-29.5943
3.931829,standard_pd,-0.0024,-29.2108
3.931829,filtered_pd,0.1486,-31.0683
3.931829,avc,0.1020,-29.6895
3.968246,standard_pd,-0.0023,-29.2950
3.968246,filtered_pd,0.1474,-31.1845
3.968246,avc,0.1018,-29.7848
4.005001,standard_pd,-0.0023,-29.3791
4.005001,filtered_pd,0.1463,-31.3008
4.005001,avc,0.1015,-29.8802
4.042096,standard_pd,-0.0022,-29.4631
4.042096,filtered_pd,0.1452,-31.4175
4.042096,avc,0.1012,-29.9757
4.079535,standard_pd,-0.0022,-29.5470
4.079535,filtered_pd,0.1441,-31.5344
4.079535,avc,0.1010,-30.0712
4.117320,standard_pd,-0.0021,-29.6309
4.117320,filtered_pd,0.1430,-31.6516
4.117320,avc,0.1007,-30.1669
4.155455,standard_pd,-0.0021,-29.7146
4.155455,filtered_pd,0.1419,-31.7690
4.155455,avc,0.1004,-30.2627
4.193944,standard_pd,-0.0021,-29.7983
4.193944,filtered_pd,0.1408,-31.8868
4.193944,avc,0.1001,-30.3586
4.232789,standard_pd,-0.0020,-29.8819
4.232789,filtered_pd,0.1396,-32.0048
4.232789,avc,0.0998,-30.4546
4.271994,standard_pd,-0.0020,-29.9654
4.271994,filtered_pd,0.1385,-32.1231
4.271994,avc,0.0995,-30.5507
4.311562,standard_pd,-0.0019,-30.0489
4.311562,filtered_pd,0.1374,-32.2417
4.311562,avc,0.0992,-30.6469
4.351497,standard_pd,-0.0019,-30.1323
4.351497,filtered_pd,0.1363,-32.3605
4.351497,avc,0.0990,-30.7433
4.391801,standard_pd,-0.0019,-30.2156
4.391801,filtered_pd,0.1351,-32.4797
4.391801,avc,0.0987,-30.8398
4.432479,standard_pd,-0.0018,-30.2988
4.432479,filtered_pd,0.1340,-32.5992
4.432479,avc,0.0983,-30.9364
4.473533,standard_pd,-0.0018,-30.3820
4.473533,filtered_pd,0.1329,-32.7189
4.473533,avc,0.0980,-31.0332
4.514968,standard_pd,-0.0017,-30.4651
4.514968,filtered_pd,0.1317,-32.8390
4.514968,avc,0.0977,-31.1301
4.556786,standard_pd,-0.0017,-30.5481
4.556786,filtered_pd,0.1306,-32.9594
4.556786,avc,0.0974,-31.2271
4.598992,standard_pd,-0.0017,-30.6311
4.598992,filtered_pd,0.1295,-33.0800
4.598992,avc,0.0971,-31.3244
4.641589,standard_pd,-0.0016,-30.7140
4.641589,filtered_pd,0.1283,-33.2010
4.641589,avc,0.0968,-31.4217
4.684580,standard_pd,-0.0016,-30.7969
4.684580,filtered_pd,0.1272,-33.3223
4.684580,avc,0.0964,-31.5192
4.727970,standard_pd,-0.0016,-30.8797
4.727970,filtered_pd,0.1261,-33.4439
4.727970,avc,0.0961,-31.6169
4.771761,standard_pd,-0.0015,-30.9624
4.771761,filtered_pd,0.1249,-33.5658
4.771761,avc,0.0958,-31.7148
4.815958,standard_pd,-0.0015,-31.0451
4.815958,filtered_pd,0.1238,-33.6880
4.815958,avc,0.0955,-31.8128
4.860564,standard_pd,-0.0015,-31.1278
4.860564,filtered_pd,0.1226,-33.8105
4.860564,avc,0.0951,-31.9110
4.905584,standard_pd,-0.0015,-31.2104
4.905584,filtered_pd,0.1215,-33.9334
4.905584,avc,0.0948,-32.0094
4.951020,standard_pd,-0.0014,-31.2929
4.951020,filtered_pd,0.1204,-34.0565
4.951020,avc,0.0944,-32.1079
4.996877,standard_pd,-0.0014,-31.3754
4.996877,filtered_pd,0.1192,-34.1800
4.996877,avc,0.0941,-32.2067
5.043159,standard_pd,-0.0014,-31.4578
5.043159,filtered_pd,0.1181,-34.3038
5.043159,avc,0.0937,-32.3056
5.089870,standard_pd,-0.0013,-31.5402
5.089870,filtered_pd,0.1170,-34.4279
5.089870,avc,0.0934,-32.4047
5.137014,standard_pd,-0.0013,-31.6225
5.137014,filtered_pd,0.1159,-34.5523
5.137014,avc,0.0930,-32.5041
5.184594,standard_pd,-0.0013,-31.7048
5.184594,filtered_pd,0.1147,-34.6771
5.184594,avc,0.0926,-32.6036
5.232614,standard_pd,-0.0013,-31.7871
5.232614,filtered_pd,0.1136,-34.8022
5.232614,avc,0.0923,-32.7033
5.281080,standard_pd,-0.0012,-31.8693
5.281080,filtered_pd,0.1125,-34.9276
5.281080,avc,0.0919,-32.8033
5.329994,standard_pd,-0.0012,-31.9514
5.329994,filtered_pd,0.1114,-35.0533
5.329994,avc,0.0915,-32.9034
5.379362,standard_pd,-0.0012,-32.0336
5.379362,filtered_pd,0.1102,-35.1793
5.379362,avc,0.0911,-33.0038
5.429186,standard_pd,-0.0012,-32.1156
5.429186,filtered_pd,0.1091,-35.3057
5.429186,avc,0.0907,-33.1044
5.479472,standard_pd,-0.0011,-32.1977
5.479472,filtered_pd,0.1080,-35.4324
5.479472,avc,0.0903,-33.2052
5.530224,standard_pd,-0.0011,-32.2797
5.530224,filtered_pd,0.1069,-35.5594
5.530224,avc,0.0899,-33.3062
5.581446,standard_pd,-0.0011,-32.3616
5.581446,filtered_pd,0.1058,-35.6867
5.581446,avc,0.0896,-33.4075
5.633143,standard_pd,-0.0011,-32.4436
5.633143,filtered_pd,0.1047,-35.8144
5.633143,avc,0.0892,-33.5090
5.685318,standard_pd,-0.0011,-32.5254
5.685318,filtered_pd,0.1036,-35.9424
5.685318,avc,0.0887,-33.6107
5.737976,standard_pd,-0.0010,-32.6073
5.737976,filtered_pd,0.1025,-36.0707
5.737976,avc,0.0883,-33.7127
5.791123,standard_pd,-0.0010,-32.6891
5.791123,filtered_pd,0.1014,-36.1993
5.791123,avc,0.0879,-33.8149
5.844761,standard_pd,-0.0010,-32.7709
5.844761,filtered_pd,0.1003,-36.3283
5.844761,avc,0.0875,-33.9174
5.898896,standard_pd,-0.0010,-32.8526
5.898896,filtered_pd,0.0992,-36.4575
5.898896,avc,0.0871,-34.0201
5.953533,standard_pd,-0.0010,-32.9343
5.953533,filtered_pd,0.0981,-36.5871
5.953533,avc,0.0867,-34.1231
6.008676,standard_pd,-0.0009,-33.0160
6.008676,filtered_pd,0.0970,-36.7170
6.008676,avc,0.0862,-34.2263
6.064329,standard_pd,-0.0009,-33.0977
6.064329,filtered_pd,0.0959,-36.8473
6.064329,avc,0.0858,-34.3298
6.120498,standard_pd,-0.0009,-33.1793
6.120498,filtered_pd,0.0949,-36.9778
6.120498,avc,0.0854,-34.4335
6.177188,standard_pd,-0.0009,-33.2609
6.177188,filtered_pd,0.0938,-37.1087
6.177188,avc,0.0849,-34.5375
6.234402,standard_pd,-0.0009,-33.3424
6.234402,filtered_pd,0.0927,-37.2399
6.234402,avc,0.0845,-34.6418
6.292146,standard_pd,-0.0009,-33.4240
6.292146,filtered_pd,0.0917,-37.3714
6.292146,avc,0.0841,-34.7464
6.350425,standard_pd,-0.0008,-33.5055
6.350425,filtered_pd,0.0906,-37.5033
6.350425,avc,0.0836,-34.8512
6.409244,standard_pd,-0.0008,-33.5869
6.409244,filtered_pd,0.0896,-37.6354
6.409244,avc,0.0832,-34.9563
6.468608,standard_pd,-0.0008,-33.6684
6.468608,filtered_pd,0.0885,-37.7679
6.468608,avc,0.0827,-35.0617
6.528521,standard_pd,-0.0008,-33.7498
6.528521,filtered_pd,0.0875,-37.9006
6.528521,avc,0.0822,-35.1674
6.588990,standard_pd,-0.0008,-33.8312
6.588990,filtered_pd,0.0865,-38.0337
6.588990,avc,0.0818,-35.2733
6.650018,standard_pd,-0.0008,-33.9126
6.650018,filtered_pd,0.0854,-38.1671
6.650018,avc,0.0813,-35.3796
6.711612,standard_pd,-0.0007,-33.9939
6.711612,filtered_pd,0.0844,-38.3008
6.711612,avc,0.0809,-35.4861
6.773776,standard_pd,-0.0007,-34.0752
6.773776,filtered_pd,0.0834,-38.4348
6.773776,avc,0.0804,-35.5929
6.836516,standard_pd,-0.0007,-34.1565
6.836516,filtered_pd,0.0824,-38.5692
6.836516,avc,0.0799,-35.7001
6.899837,standard_pd,-0.0007,-34.2378
6.899837,filtered_pd,0.0814,-38.7038
6.899837,avc,0.0794,-35.8075
6.963745,standard_pd,-0.0007,-34.3190
6.963745,filtered_pd,0.0804,-38.8387
6.963745,avc,0.0790,-35.9152
7.028244,standard_pd,-0.0007,-34.4003
7.028244,filtered_pd,0.0794,-38.9739
7.028244,avc,0.0785,-36.0232
7.093341,standard_pd,-0.0007,-34.4815
7.093341,filtered_pd,0.0784,-39.1095
7.093341,avc,0.0780,-36.1316
7.159041,standard_pd,-0.0007,-34.5626
7.159041,filtered_pd,0.0774,-39.2453
7.159041,avc,0.0775,-36.2402
7.225349,standard_pd,-0.0006,-34.6438
7.225349,filtered_pd,0.0765,-39.3814
7.225349,avc,0.0770,-36.3492
7.292272,standard_pd,-0.0006,-34.7249
7.292272,filtered_pd,0.0755,-39.5179
7.292272,avc,0.0765,-36.4585
7.359814,standard_pd,-0.0006,-34.8061
7.359814,filtered_pd,0.0746,-39.6546
7.359814,avc,0.0760,-36.5681
7.427982,standard_pd,-0.0006,-34.8871
7.427982,filtered_pd,0.0736,-39.7916
7.427982,avc,0.0755,-36.6780
7.496782,standard_pd,-0.0006,-34.9682
7.496782,filtered_pd,0.0727,-39.9289
7.496782,avc,0.0750,-36.7882
7.566219,standard_pd,-0.0006,-35.0493
7.566219,filtered_pd,0.0717,-40.0665
7.566219,avc,0.0745,-36.8988
7.636298,standard_pd,-0.0006,-35.1303
7.636298,filtered_pd,0.0708,-40.2044
7.636298,avc,0.0740,-37.0097
7.707027,standard_pd,-0.0006,-35.2113
7.707027,filtered_pd,0.0699,-40.3425
7.707027,avc,0.0735,-37.1209
7.778411,standard_pd,-0.0006,-35.2924
7.778411,filtered_pd,0.0690,-40.4810
7.778411,avc,0.0730,-37.2324
7.850456,standard_pd,-0.0005,-35.3733
7.850456,filtered_pd,0.0681,-40.6197
7.850456,avc,0.0725,-37.3443
7.923169,standard_pd,-0.0005,-35.4543
7.923169,filtered_pd,0.0672,-40.7587
7.923169,avc,0.0720,-37.4565
7.996555,standard_pd,-0.0005,-35.5353
7.996555,filtered_pd,0.0663,-40.8980
7.996555,avc,0.0714,-37.5690
8.070620,standard_pd,-0.0005,-35.6162
8.070620,filtered_pd,0.0654,-41.0375
8.070620,avc,0.0709,-37.6819
8.145372,standard_pd,-0.0005,-35.6971
8.145372,filtered_pd,0.0645,-41.1773
8.145372,avc,0.0704,-37.7951
8.220816,standard_pd,-0.0005,-35.7780
8.220816,filtered_pd,0.0636,-41.3174
8.220816,avc,0.0699,-37.9087
8.296959,standard_pd,-0.0005,-35.8589
8.296959,filtered_pd,0.0628,-41.4578
8.296959,avc,0.0693,-38.0226
8.373807,standard_pd,-0.0005,-35.9398
8.373807,filtered_pd,0.0619,-41.5984
8.373807,avc,0.0688,-38.1368
8.451366,standard_pd,-0.0005,-36.0206
8.451366,filtered_pd,0.0611,-41.7393
8.451366,avc,0.0683,-38.2514
8.529644,standard_pd,-0.0005,-36.1015
8.529644,filtered_pd,0.0602,-41.8804
8.529644,avc,0.0678,-38.3663
8.608648,standard_pd,-0.0004,-36.1823
8.608648,filtered_pd,0.0594,-42.0219
8.608648,avc,0.0672,-38.4816
8.688383,standard_pd,-0.0004,-36.2631
8.688383,filtered_pd,0.0586,-42.1635
8.688383,avc,0.0667,-38.5972
8.768856,standard_pd,-0.0004,-36.3439
8.768856,filtered_pd,0.0578,-42.3054
8.768856,avc,0.0662,-38.7132
8.850075,standard_pd,-0.0004,-36.4247
8.850075,filtered_pd,0.0569,-42.4476
8.850075,avc,0.0656,-38.8295
8.932046,standard_pd,-0.0004,-36.5055
8.932046,filtered_pd,0.0561,-42.5900
8.932046,avc,0.0651,-38.9462
9.014776,standard_pd,-0.0004,-36.5862
9.014776,filtered_pd,0.0554,-42.7327
9.014776,avc,0.0645,-39.0632
9.098273,standard_pd,-0.0004,-36.6670
9.098273,filtered_pd,0.0546,-42.8756
9.098273,avc,0.0640,-39.1806
9.182543,standard_pd,-0.0004,-36.7477
9.182543,filtered_pd,0.0538,-43.0188
9.182543,avc,0.0635,-39.2983
9.267593,standard_pd,-0.0004,-36.8284
9.267593,filtered_pd,0.0530,-43.1621
9.267593,avc,0.0629,-39.4164
9.353432,standard_pd,-0.0004,-36.9091
9.353432,filtered_pd,0.0523,-43.3058
9.353432,avc,0.0624,-39.5348
9.440065,standard_pd,-0.0004,-36.9898
9.440065,filtered_pd,0.0515,-43.4496
9.440065,avc,0.0618,-39.6536
9.527500,standard_pd,-0.0004,-37.0705
9.527500,filtered_pd,0.0508,-43.5937
9.527500,avc,0.0613,-39.7728
9.615746,standard_pd,-0.0004,-37.1512
9.615746,filtered_pd,0.0500,-43.7381
9.615746,avc,0.0608,-39.8923
9.704809,standard_pd,-0.0003,-37.2319
9.704809,filtered_pd,0.0493,-43.8826
9.704809,avc,0.0602,-40.0122
9.794697,standard_pd,-0.0003,-37.3125
9.794697,filtered_pd,0.0486,-44.0274
9.794697,avc,0.0597,-40.1324
9.885417,standard_pd,-0.0003,-37.3932
9.885417,filtered_pd,0.0479,-44.1724
9.885417,avc,0.0591,-40.2530
9.976978,standard_pd,-0.0003,-37.4738
9.976978,filtered_pd,0.0472,-44.3177
9.976978,avc,0.0586,-40.3739
10.069386,standard_pd,-0.0003,-37.5544
10.069386,filtered_pd,0.0465,-44.4631
10.069386,avc,0.0580,-40.4952
10.162651,standard_pd,-0.0003,-37.6350
10.162651,filtered_pd,0.0458,-44.6088
10.162651,avc,0.0575,-40.6169
10.256779,standard_pd,-0.0003,-37.7156
10.256779,filtered_pd,0.0451,-44.7546
10.256779,avc,0.0570,-40.7389
10.351780,standard_pd,-0.0003,-37.7962
10.351780,filtered_pd,0.0444,-44.9007
10.351780,avc,0.0564,-40.8613
10.447660,standard_pd,-0.0003,-37.8768
10.447660,filtered_pd,0.0438,-45.0470
10.447660,avc,0.0559,-40.9840
10.544428,standard_pd,-0.0003,-37.9574
10.544428,filtered_pd,0.0431,-45.1935
10.544428,avc,0.0553,-41.1071
10.642092,standard_pd,-0.0003,-38.0379
10.642092,filtered_pd,0.0425,-45.3402
10.642092,avc,0.0548,-41.2306
10.740662,standard_pd,-0.0003,-38.1185
10.740662,filtered_pd,0.0418,-45.4871
10.740662,avc,0.0543,-41.3544
10.840144,standard_pd,-0.0003,-38.1990
10.840144,filtered_pd,0.0412,-45.6342
10.840144,avc,0.0537,-41.4785
10.940547,standard_pd,-0.0003,-38.2796
10.940547,filtered_pd,0.0406,-45.7816
10.940547,avc,0.0532,-41.6031
11.041881,standard_pd,-0.0003,-38.3601
11.041881,filtered_pd,0.0399,-45.9291
11.041881,avc,0.0526,-41.7279
11.144153,standard_pd,-0.0003,-38.4406
11.144153,filtered_pd,0.0393,-46.0767
11.144153,avc,0.0521,-41.8532
11.247372,standard_pd,-0.0003,-38.5211
11.247372,filtered_pd,0.0387,-46.2246
11.247372,avc,0.0516,-41.9788
11.351547,standard_pd,-0.0003,-38.6016
11.351547,filtered_pd,0.0381,-46.3727
11.351547,avc,0.0510,-42.1047
11.456687,standard_pd,-0.0002,-38.6821
11.456687,filtered_pd,0.0375,-46.5210
11.456687,avc,0.0505,-42.2310
11.562801,standard_pd,-0.0002,-38.7626
11.562801,filtered_pd,0.0370,-46.6694
11.562801,avc,0.0500,-42.3577
11.669898,standard_pd,-0.0002,-38.8431
11.669898,filtered_pd,0.0364,-46.8180
11.669898,avc,0.0494,-42.4847
11.777987,standard_pd,-0.0002,-38.9235
11.777987,filtered_pd,0.0358,-46.9668
11.777987,avc,0.0489,-42.6120
11.887077,standard_pd,-0.0002,-39.0040
11.887077,filtered_pd,0.0353,-47.1158
11.887077,avc,0.0484,-42.7398
11.997177,standard_pd,-0.0002,-39.0845
11.997177,filtered_pd,0.0347,-47.2649
11.997177,avc,0.0479,-42.8678
12.108298,standard_pd,-0.0002,-39.1649
12.108298,filtered_pd,0.0342,-47.4143
12.108298,avc,0.0473,-42.9962
12.220447,standard_pd,-0.0002,-39.2454
12.220447,filtered_pd,0.0336,-47.5638
12.220447,avc,0.0468,-43.1250
12.333635,standard_pd,-0.0002,-39.3258
12.333635,filtered_pd,0.0331,-47.7134
12.333635,avc,0.0463,-43.2541
12.447871,standard_pd,-0.0002,-39.4062
12.447871,filtered_pd,0.0326,-47.8632
12.447871,avc,0.0458,-43.3835
12.563166,standard_pd,-0.0002,-39.4867
12.563166,filtered_pd,0.0320,-48.0132
12.563166,avc,0.0453,-43.5133
12.679528,standard_pd,-0.0002,-39.5671
12.679528,filtered_pd,0.0315,-48.1634
12.679528,avc,0.0448,-43.6434
12.796969,standard_pd,-0.0002,-39.6475
12.796969,filtered_pd,0.0310,-48.3137
12.796969,avc,0.0442,-43.7739
12.915497,standard_pd,-0.0002,-39.7279
12.915497,filtered_pd,0.0305,-48.4641
12.915497,avc,0.0437,-43.9047
13.035122,standard_pd,-0.0002,-39.8083
13.035122,filtered_pd,0.0301,-48.6148
13.035122,avc,0.0432,-44.0359
13.155856,standard_pd,-0.0002,-39.8887
13.155856,filtered_pd,0.0296,-48.7655
13.155856,avc,0.0427,-44.1673
13.277708,standard_pd,-0.0002,-39.9691
13.277708,filtered_pd,0.0291,-48.9164
13.277708,avc,0.0422,-44.2992
13.400689,standard_pd,-0.0002,-40.0494
13.400689,filtered_pd,0.0286,-49.0675
13.400689,avc,0.0417,-44.4313
13.524809,standard_pd,-0.0002,-40.1298
13.524809,filtered_pd,0.0282,-49.2187
13.524809,avc,0.0412,-44.5638
13.650078,standard_pd,-0.0002,-40.2102
13.650078,filtered_pd,0.0277,-49.3701
13.650078,avc,0.0407,-44.6966
13.776508,standard_pd,-0.0002,-40.2906
13.776508,filtered_pd,0.0273,-49.5216
13.776508,avc,0.0402,-44.8297
13.904108,standard_pd,-0.0002,-40.3709
13.904108,filtered_pd,0.0268,-49.6732
13.904108,avc,0.0398,-44.9632
14.032891,standard_pd,-0.0002,-40.4513
14.032891,filtered_pd,0.0264,-49.8250
14.032891,avc,0.0393,-45.0970
14.162866,standard_pd,-0.0002,-40.5316
14.162866,filtered_pd,0.0260,-49.9769
14.162866,avc,0.0388,-45.2311
14.294045,standard_pd,-0.0002,-40.6120
14.294045,filtered_pd,0.0255,-50.1290
14.294045,avc,0.0383,-45.3655
14.426440,standard_pd,-0.0002,-40.6923
14.426440,filtered_pd,0.0251,-50.2811
14.426440,avc,0.0378,-45.5003
14.560060,standard_pd,-0.0002,-40.7726
14.560060,filtered_pd,0.0247,-50.4335
14.560060,avc,0.0374,-45.6353
14.694918,standard_pd,-0.0002,-40.8530
14.694918,filtered_pd,0.0243,-50.5859
14.694918,avc,0.0369,-45.7707
14.831025,standard_pd,-0.0001,-40.9333
14.831025,filtered_pd,0.0239,-50.7385
14.831025,avc,0.0364,-45.9064
14.968393,standard_pd,-0.0001,-41.0136
14.968393,filtered_pd,0.0235,-50.8912
14.968393,avc,0.0360,-46.0424
15.107033,standard_pd,-0.0001,-41.0939
15.107033,filtered_pd,0.0231,-51.0440
15.107033,avc,0.0355,-46.1787
15.246957,standard_pd,-0.0001,-41.1742
15.246957,filtered_pd,0.0227,-51.1969
15.246957,avc,0.0351,-46.3153
15.388178,standard_pd,-0.0001,-41.2546
15.388178,filtered_pd,0.0223,-51.3500
15.388178,avc,0.0346,-46.4522
15.530706,standard_pd,-0.0001,-41.3349
15.530706,filtered_pd,0.0220,-51.5031
15.530706,avc,0.0342,-46.5894
15.674554,standard_pd,-0.0001,-41.4152
15.674554,filtered_pd,0.0216,-51.6564
15.674554,avc,0.0337,-46.7269
15.819735,standard_pd,-0.0001,-41.4955
15.819735,filtered_pd,0.0213,-51.8098
15.819735,avc,0.0333,-46.8647
15.966260,standard_pd,-0.0001,-41.5757
15.966260,filtered_pd,0.0209,-51.9634
15.966260,avc,0.0328,-47.0028
16.114143,standard_pd,-0.0001,-41.6560
16.114143,filtered_pd,0.0205,-52.1170
16.114143,avc,0.0324,-47.1412
16.263395,standard_pd,-0.0001,-41.7363
16.263395,filtered_pd,0.0202,-52.2707
16.263395,avc,0.0320,-47.2799
16.414030,standard_pd,-0.0001,-41.8166
16.414030,filtered_pd,0.0199,-52.4246
16.414030,avc,0.0315,-47.4189
16.566060,standard_pd,-0.0001,-41.8969
16.566060,filtered_pd,0.0195,-52.5785
16.566060,avc,0.0311,-47.5581
16.719498,standard_pd,-0.0001,-41.9771
16.719498,filtered_pd,0.0192,-52.7326
16.719498,avc,0.0307,-47.6977
16.874357,standard_pd,-0.0001,-42.0574
16.874357,filtered_pd,0.0189,-52.8867
16.874357,avc,0.0303,-47.8375
17.030650,standard_pd,-0.0001,-42.1377
17.030650,filtered_pd,0.0186,-53.0410
17.030650,avc,0.0299,-47.9776
17.188391,standard_pd,-0.0001,-42.2179
17.188391,filtered_pd,0.0182,-53.1953
17.188391,avc,0.0295,-48.1179
17.347594,standard_pd,-0.0001,-42.2982
17.347594,filtered_pd,0.0179,-53.3498
17.347594,avc,0.0291,-48.2586
17.508270,standard_pd,-0.0001,-42.3785
17.508270,filtered_pd,0.0176,-53.5043
17.508270,avc,0.0287,-48.3995
17.670435,standard_pd,-0.0001,-42.4587
17.670435,filtered_pd,0.0173,-53.6590
17.670435,avc,0.0283,-48.5406
17.834102,standard_pd,-0.0001,-42.5390
17.834102,filtered_pd,0.0170,-53.8137
17.834102,avc,0.0279,-48.6821
17.999285,standard_pd,-0.0001,-42.6192
17.999285,filtered_pd,0.0168,-53.9686
17.999285,avc,0.0275,-48.8238
18.165998,standard_pd,-0.0001,-42.6994
18.165998,filtered_pd,0.0165,-54.1235
18.165998,avc,0.0271,-48.9657
18.334255,standard_pd,-0.0001,-42.7797
18.334255,filtered_pd,0.0162,-54.2785
18.334255,avc,0.0267,-49.1079
18.504070,standard_pd,-0.0001,-42.8599
18.504070,filtered_pd,0.0159,-54.4336
18.504070,avc,0.0263,-49.2504
18.675458,standard_pd,-0.0001,-42.9402
18.675458,filtered_pd,0.0156,-54.5888
18.675458,avc,0.0259,-49.3931
18.848434,standard_pd,-0.0001,-43.0204
18.848434,filtered_pd,0.0154,-54.7440
18.848434,avc,0.0256,-49.5361
19.023012,standard_pd,-0.0001,-43.1006
19.023012,filtered_pd,0.0151,-54.8994
19.023012,avc,0.0252,-49.6793
19.199207,standard_pd,-0.0001,-43.1808
19.199207,filtered_pd,0.0148,-55.0548
19.199207,avc,0.0248,-49.8228
19.377033,standard_pd,-0.0001,-43.2611
19.377033,filtered_pd,0.0146,-55.2103
19.377033,avc,0.0245,-49.9665
19.556507,standard_pd,-0.0001,-43.3413
19.556507,filtered_pd,0.0143,-55.3659
19.556507,avc,0.0241,-50.1104
19.737643,standard_pd,-0.0001,-43.4215
19.737643,filtered_pd,0.0141,-55.5216
19.737643,avc,0.0238,-50.2546
19.920457,standard_pd,-0.0001,-43.5017
19.920457,filtered_pd,0.0139,-55.6774
19.920457,avc,0.0234,-50.3990
20.104964,standard_pd,-0.0001,-43.5819
20.104964,filtered_pd,0.0136,-55.8332
20.104964,avc,0.0231,-50.5436
20.291180,standard_pd,-0.0001,-43.6621
20.291180,filtered_pd,0.0134,-55.9891
20.291180,avc,0.0227,-50.6885
20.479121,standard_pd,-0.0001,-43.7423
20.479121,filtered_pd,0.0131,-56.1451
20.479121,avc,0.0224,-50.8336
20.668802,standard_pd,-0.0001,-43.8226
20.668802,filtered_pd,0.0129,-56.3011
20.668802,avc,0.0221,-50.9789
20.860241,standard_pd,-0.0001,-43.9028
20.860241,filtered_pd,0.0127,-56.4572
20.860241,avc,0.0217,-51.1244
21.053452,standard_pd,-0.0001,-43.9830
21.053452,filtered_pd,0.0125,-56.6134
21.053452,avc,0.0214,-51.2702
21.248454,standard_pd,-0.0001,-44.0632
21.248454,filtered_pd,0.0123,-56.7697
21.248454,avc,0.0211,-51.4162
21.445261,standard_pd,-0.0001,-44.1434
21.445261,filtered_pd,0.0120,-56.9260
21.445261,avc,0.0208,-51.5623
21.643891,standard_pd,-0.0001,-44.2235
21.643891,filtered_pd,0.0118,-57.0824
21.643891,avc,0.0205,-51.7087
21.844361,standard_pd,-0.0001,-44.3037
21.844361,filtered_pd,0.0116,-57.2389
21.844361,avc,0.0202,-51.8553
22.046687,standard_pd,-0.0001,-44.3839
22.046687,filtered_pd,0.0114,-57.3954
22.046687,avc,0.0199,-52.0021
22.250888,standard_pd,-0.0001,-44.4641
22.250888,filtered_pd,0.0112,-57.5520
22.250888,avc,0.0196,-52.1492
22.456980,standard_pd,-0.0001,-44.5443
22.456980,filtered_pd,0.0110,-57.7086
22.456980,avc,0.0193,-52.2964
22.664981,standard_pd,-0.0001,-44.6245
22.664981,filtered_pd,0.0108,-57.8653
22.664981,avc,0.0190,-52.4438
22.874908,standard_pd,-0.0001,-44.7047
22.874908,filtered_pd,0.0107,-58.0221
22.874908,avc,0.0187,-52.5914
23.086780,standard_pd,-0.0001,-44.7849
23.086780,filtered_pd,0.0105,-58.1789
23.086780,avc,0.0184,-52.7392
23.300614,standard_pd,-0.0001,-44.8650
23.300614,filtered_pd,0.0103,-58.3358
23.300614,avc,0.0181,-52.8872
23.516429,standard_pd,-0.0001,-44.9452
23.516429,filtered_pd,0.0101,-58.4928
23.516429,avc,0.0178,-53.0354
23.734243,standard_pd,-0.0001,-45.0254
23.734243,filtered_pd,0.0099,-58.6498
23.734243,avc,0.0175,-53.1837
23.954074,standard_pd,-0.0001,-45.1056
23.954074,filtered_pd,0.0098,-58.8068
23.954074,avc,0.0173,-53.3323
24.175941,standard_pd,-0.0001,-45.1857
24.175941,filtered_pd,0.0096,-58.9639
24.175941,avc,0.0170,-53.4810
24.399863,standard_pd,-0.0001,-45.2659
24.399863,filtered_pd,0.0094,-59.1211
24.399863,avc,0.0167,-53.6299
24.625859,standard_pd,-0.0001,-45.3461
24.625859,filtered_pd,0.0092,-59.2783
24.625859,avc,0.0165,-53.7790
24.853949,standard_pd,-0.0001,-45.4262
24.853949,filtered_pd,0.0091,-59.4356
24.853949,avc,0.0162,-53.9283
25.084151,standard_pd,-0.0001,-45.5064
25.084151,filtered_pd,0.0089,-59.5929
25.084151,avc,0.0159,-54.0777
25.316485,standard_pd,-0.0001,-45.5866
25.316485,filtered_pd,0.0088,-59.7503
25.316485,avc,0.0157,-54.2273
25.550971,standard_pd,-0.0000,-45.6667
25.550971,filtered_pd,0.0086,-59.9077
25.550971,avc,0.0154,-54.3771
25.787629,standard_pd,-0.0000,-45.7469
25.787629,filtered_pd,0.0085,-60.0651
25.787629,avc,0.0152,-54.5270
26.026479,standard_pd,-0.0000,-45.8270
26.026479,filtered_pd,0.0083,-60.2227
26.026479,avc,0.0150,-54.6771
26.267541,standard_pd,-0.0000,-45.9072
26.267541,filtered_pd,0.0082,-60.3802
26.267541,avc,0.0147,-54.8274
26.510836,standard_pd,-0.0000,-45.9874
26.510836,filtered_pd,0.0080,-60.5378
26.510836,avc,0.0145,-54.9778
26.756384,standard_pd,-0.0000,-46.0675
26.756384,filtered_pd,0.0079,-60.6955
26.756384,avc,0.0143,-55.1283
27.004207,standard_pd,-0.0000,-46.1477
27.004207,filtered_pd,0.0077,-60.8532
27.004207,avc,0.0140,-55.2791
27.254325,standard_pd,-0.0000,-46.2278
27.254325,filtered_pd,0.0076,-61.0109
27.254325,avc,0.0138,-55.4300
27.506760,standard_pd,-0.0000,-46.3080
27.506760,filtered_pd,0.0075,-61.1687
