factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
modal_damping_scale,55,0.81012,unshaped_standard_pd,0.576314,0.0199515,15.6671,7.47267
modal_damping_scale,55,0.81012,unshaped_filtered_pd,0.507405,0.0173876,16.0418,7.47895
modal_damping_scale,55,0.81012,fourth_standard_pd,0.0522764,0.00134519,16.7004,8.11933
modal_damping_scale,55,0.81012,fourth_filtered_pd,0.0496287,0.0010567,16.6848,8.11994
modal_damping_scale,56,1.28802,unshaped_standard_pd,0.523405,0.0180572,15.4728,7.4714
modal_damping_scale,56,1.28802,unshaped_filtered_pd,0.484482,0.0165115,15.9284,7.47693
modal_damping_scale,56,1.28802,fourth_standard_pd,0.0516447,0.00136712,16.7036,8.11926
modal_damping_scale,56,1.28802,fourth_filtered_pd,0.0496322,0.00110556,16.6904,8.11987
modal_damping_scale,57,0.975136,unshaped_standard_pd,0.555831,0.0192215,15.596,7.47219
modal_damping_scale,57,0.975136,unshaped_filtered_pd,0.499121,0.0170686,16.0033,7.4782
modal_damping_scale,57,0.975136,fourth_standard_pd,0.0520447,0.0013526,16.7016,8.11931
modal_damping_scale,57,0.975136,fourth_filtered_pd,0.0496303,0.00107413,16.6869,8.11992
modal_damping_scale,58,1.17045,unshaped_standard_pd,0.534725,0.0184652,15.5178,7.47168
modal_damping_scale,58,1.17045,unshaped_filtered_pd,0.489857,0.0167143,15.9567,7.47739
modal_damping_scale,58,1.17045,fourth_standard_pd,0.0517898,0.00136166,16.7029,8.11928
modal_damping_scale,58,1.17045,fourth_filtered_pd,0.049634,0.00109418,16.6891,8.11989
modal_damping_scale,59,1.08185,unshaped_standard_pd,0.543926,0.0187953,15.5527,7.47191
modal_damping_scale,59,1.08185,unshaped_filtered_pd,0.494018,0.0168722,15.9779,7.47775
modal_damping_scale,59,1.08185,fourth_standard_pd,0.0519034,0.00135753,16.7023,8.11929
modal_damping_scale,59,1.08185,fourth_filtered_pd,0.049632,0.00108514,16.6881,8.1199
modal_damping_scale,60,1.04345,unshaped_standard_pd,0.548103,0.0189448,15.5681,7.47201
modal_damping_scale,60,1.04345,unshaped_filtered_pd,0.495839,0.0169421,15.9871,7.47791
modal_damping_scale,60,1.04345,fourth_standard_pd,0.0519543,0.00135576,16.7021,8.1193
modal_damping_scale,60,1.04345,fourth_filtered_pd,0.0496313,0.0010812,16.6877,8.11991
modal_damping_scale,61,0.787078,unshaped_standard_pd,0.579407,0.020061,15.6773,7.47275
modal_damping_scale,61,0.787078,unshaped_filtered_pd,0.508595,0.0174338,16.0471,7.47906
modal_damping_scale,61,0.787078,fourth_standard_pd,0.0523097,0.00134409,16.7002,8.11934
modal_damping_scale,61,0.787078,fourth_filtered_pd,0.0496283,0.00105421,16.6845,8.11995
modal_damping_scale,62,1.26761,unshaped_standard_pd,0.525302,0.0181257,15.4805,7.47145
modal_damping_scale,62,1.26761,unshaped_filtered_pd,0.485401,0.0165461,15.9333,7.47701
modal_damping_scale,62,1.26761,fourth_standard_pd,0.0516696,0.00136618,16.7035,8.11926
modal_damping_scale,62,1.26761,fourth_filtered_pd,0.0496327,0.00110362,16.6902,8.11988
modal_damping_scale,63,0.880806,unshaped_standard_pd,0.567192,0.0196274,15.6362,7.47246
modal_damping_scale,63,0.880806,unshaped_filtered_pd,0.503794,0.0172486,16.0254,7.47862
modal_damping_scale,63,0.880806,fourth_standard_pd,0.052175,0.00134833,16.7009,8.11932
modal_damping_scale,63,0.880806,fourth_filtered_pd,0.0496294,0.00106423,16.6857,8.11993
modal_damping_scale,64,1.04681,unshaped_standard_pd,0.547732,0.0189316,15.5667,7.472
modal_damping_scale,64,1.04681,unshaped_filtered_pd,0.495679,0.0169359,15.9863,7.4779
modal_damping_scale,64,1.04681,fourth_standard_pd,0.0519498,0.00135591,16.7021,8.1193
modal_damping_scale,64,1.04681,fourth_filtered_pd,0.0496314,0.00108155,16.6877,8.11991
modal_damping_scale,65,1.11987,unshaped_standard_pd,0.539904,0.0186511,15.5376,7.47181
modal_damping_scale,65,1.11987,unshaped_filtered_pd,0.492224,0.0168039,15.9689,7.47759
modal_damping_scale,65,1.11987,fourth_standard_pd,0.0518541,0.00135929,16.7026,8.11929
modal_damping_scale,65,1.11987,fourth_filtered_pd,0.0496328,0.00108902,16.6886,8.1199
modal_damping_scale,66,1.08954,unshaped_standard_pd,0.543103,0.0187658,15.5496,7.47189
modal_damping_scale,66,1.08954,unshaped_filtered_pd,0.493654,0.0168583,15.9761,7.47772
modal_damping_scale,66,1.08954,fourth_standard_pd,0.0518935,0.0013579,16.7024,8.11929
modal_damping_scale,66,1.08954,fourth_filtered_pd,0.0496322,0.00108593,16.6882,8.1199
modal_damping_scale,67,1.26436,unshaped_standard_pd,0.525608,0.0181368,15.4818,7.47145
modal_damping_scale,67,1.26436,unshaped_filtered_pd,0.485548,0.0165517,15.9341,7.47702
modal_damping_scale,67,1.26436,fourth_standard_pd,0.0516735,0.00136602,16.7035,8.11926
modal_damping_scale,67,1.26436,fourth_filtered_pd,0.0496328,0.00110331,16.6902,8.11988
modal_damping_scale,68,0.789063,unshaped_standard_pd,0.579139,0.0200515,15.6764,7.47274
modal_damping_scale,68,0.789063,unshaped_filtered_pd,0.508493,0.0174298,16.0467,7.47905
modal_damping_scale,68,0.789063,fourth_standard_pd,0.0523069,0.00134419,16.7002,8.11933
modal_damping_scale,68,0.789063,fourth_filtered_pd,0.0496283,0.00105443,16.6846,8.11995
modal_damping_scale,69,1.00501,unshaped_standard_pd,0.552405,0.0190988,15.5837,7.47211
modal_damping_scale,69,1.00501,unshaped_filtered_pd,0.497676,0.0170129,15.9962,7.47808
modal_damping_scale,69,1.00501,fourth_standard_pd,0.0520047,0.00135398,16.7018,8.1193
modal_damping_scale,69,1.00501,fourth_filtered_pd,0.0496308,0.00107724,16.6872,8.11992
modal_damping_scale,70,0.942421,unshaped_standard_pd,0.559673,0.019359,15.6098,7.47228
modal_damping_scale,70,0.942421,unshaped_filtered_pd,0.500721,0.0171303,16.011,7.47835
