frequency_hz,method,controller,psd_n2m2_per_hz
39.990234,fourth,filtered_pd,4.567368e-11
40.039063,fourth,filtered_pd,4.445472e-11
40.087891,fourth,filtered_pd,3.414048e-11
40.136719,fourth,filtered_pd,1.466330e-11
40.185547,fourth,filtered_pd,1.934067e-11
40.234375,fourth,filtered_pd,1.542773e-11
40.283203,fourth,filtered_pd,9.907454e-12
40.332031,fourth,filtered_pd,1.000730e-11
40.380859,fourth,filtered_pd,3.281624e-11
40.429688,fourth,filtered_pd,5.086328e-11
40.478516,fourth,filtered_pd,2.089192e-11
40.527344,fourth,filtered_pd,1.175131e-11
40.576172,fourth,filtered_pd,1.680596e-11
40.625000,fourth,filtered_pd,7.071030e-12
40.673828,fourth,filtered_pd,1.893362e-11
40.722656,fourth,filtered_pd,4.770651e-11
40.771484,fourth,filtered_pd,3.919847e-11
40.820313,fourth,filtered_pd,7.929468e-12
40.869141,fourth,filtered_pd,1.499655e-12
40.917969,fourth,filtered_pd,1.217077e-11
40.966797,fourth,filtered_pd,1.463879e-11
41.015625,fourth,filtered_pd,1.420263e-11
41.064453,fourth,filtered_pd,3.580693e-11
41.113281,fourth,filtered_pd,5.687999e-11
41.162109,fourth,filtered_pd,8.836139e-11
41.210938,fourth,filtered_pd,7.928252e-11
41.259766,fourth,filtered_pd,3.125343e-11
41.308594,fourth,filtered_pd,2.602135e-11
41.357422,fourth,filtered_pd,1.771750e-11
41.406250,fourth,filtered_pd,2.343232e-11
41.455078,fourth,filtered_pd,3.892504e-11
41.503906,fourth,filtered_pd,4.057472e-11
41.552734,fourth,filtered_pd,3.361991e-11
41.601563,fourth,filtered_pd,2.232352e-11
41.650391,fourth,filtered_pd,3.408425e-11
41.699219,fourth,filtered_pd,2.017221e-11
41.748047,fourth,filtered_pd,7.281517e-12
41.796875,fourth,filtered_pd,1.843384e-11
41.845703,fourth,filtered_pd,2.256591e-11
41.894531,fourth,filtered_pd,2.199261e-11
41.943359,fourth,filtered_pd,6.779229e-12
41.992188,fourth,filtered_pd,5.974778e-12
42.041016,fourth,filtered_pd,4.561272e-11
42.089844,fourth,filtered_pd,6.209564e-11
42.138672,fourth,filtered_pd,2.532106e-11
42.187500,fourth,filtered_pd,1.162325e-11
42.236328,fourth,filtered_pd,1.692898e-11
42.285156,fourth,filtered_pd,9.164299e-12
42.333984,fourth,filtered_pd,3.534965e-12
42.382813,fourth,filtered_pd,1.272113e-11
42.431641,fourth,filtered_pd,2.302825e-11
42.480469,fourth,filtered_pd,3.076594e-11
42.529297,fourth,filtered_pd,6.959288e-11
42.578125,fourth,filtered_pd,6.942925e-11
42.626953,fourth,filtered_pd,2.888606e-11
42.675781,fourth,filtered_pd,1.611904e-11
42.724609,fourth,filtered_pd,1.547889e-11
42.773438,fourth,filtered_pd,1.945263e-11
42.822266,fourth,filtered_pd,1.149181e-11
42.871094,fourth,filtered_pd,3.192702e-12
42.919922,fourth,filtered_pd,1.359866e-11
42.968750,fourth,filtered_pd,3.411631e-11
43.017578,fourth,filtered_pd,4.118978e-11
43.066406,fourth,filtered_pd,2.351258e-11
43.115234,fourth,filtered_pd,1.013863e-11
43.164063,fourth,filtered_pd,6.126767e-12
43.212891,fourth,filtered_pd,2.015755e-12
43.261719,fourth,filtered_pd,5.538755e-13
43.310547,fourth,filtered_pd,1.853715e-12
43.359375,fourth,filtered_pd,6.327825e-12
43.408203,fourth,filtered_pd,1.132142e-11
43.457031,fourth,filtered_pd,8.819335e-12
43.505859,fourth,filtered_pd,7.897360e-12
43.554688,fourth,filtered_pd,1.251339e-11
43.603516,fourth,filtered_pd,1.240788e-11
43.652344,fourth,filtered_pd,7.848323e-12
43.701172,fourth,filtered_pd,9.459986e-12
43.750000,fourth,filtered_pd,1.869126e-11
43.798828,fourth,filtered_pd,4.006411e-11
43.847656,fourth,filtered_pd,6.918289e-11
43.896484,fourth,filtered_pd,6.386664e-11
43.945313,fourth,filtered_pd,3.615353e-11
43.994141,fourth,filtered_pd,1.623486e-11
44.042969,fourth,filtered_pd,9.848867e-12
44.091797,fourth,filtered_pd,1.452392e-11
44.140625,fourth,filtered_pd,1.548329e-11
44.189453,fourth,filtered_pd,2.314682e-11
44.238281,fourth,filtered_pd,2.452045e-11
44.287109,fourth,filtered_pd,1.355699e-11
44.335938,fourth,filtered_pd,3.902402e-12
44.384766,fourth,filtered_pd,1.428393e-12
44.433594,fourth,filtered_pd,4.181284e-12
44.482422,fourth,filtered_pd,8.784146e-12
44.531250,fourth,filtered_pd,1.652289e-11
44.580078,fourth,filtered_pd,1.196814e-11
44.628906,fourth,filtered_pd,1.633137e-12
44.677734,fourth,filtered_pd,2.641009e-11
44.726563,fourth,filtered_pd,6.795896e-11
44.775391,fourth,filtered_pd,4.518235e-11
44.824219,fourth,filtered_pd,1.547758e-11
44.873047,fourth,filtered_pd,2.282511e-11
44.921875,fourth,filtered_pd,1.681339e-11
44.970703,fourth,filtered_pd,1.214470e-11
45.019531,fourth,filtered_pd,9.036386e-12
45.068359,fourth,filtered_pd,2.617138e-11
45.117188,fourth,filtered_pd,4.530543e-11
45.166016,fourth,filtered_pd,6.133357e-11
45.214844,fourth,filtered_pd,6.393209e-11
45.263672,fourth,filtered_pd,3.162390e-11
45.312500,fourth,filtered_pd,2.591790e-11
45.361328,fourth,filtered_pd,1.812087e-11
45.410156,fourth,filtered_pd,1.381130e-11
45.458984,fourth,filtered_pd,2.531824e-11
45.507813,fourth,filtered_pd,1.160401e-11
45.556641,fourth,filtered_pd,1.772377e-11
45.605469,fourth,filtered_pd,5.938332e-11
45.654297,fourth,filtered_pd,7.037940e-11
45.703125,fourth,filtered_pd,2.914560e-11
45.751953,fourth,filtered_pd,1.453553e-12
45.800781,fourth,filtered_pd,9.314166e-12
45.849609,fourth,filtered_pd,2.473298e-11
45.898438,fourth,filtered_pd,1.900112e-11
45.947266,fourth,filtered_pd,6.432333e-12
45.996094,fourth,filtered_pd,5.505326e-12
46.044922,fourth,filtered_pd,2.225498e-11
46.093750,fourth,filtered_pd,3.628719e-11
46.142578,fourth,filtered_pd,2.075197e-11
46.191406,fourth,filtered_pd,4.434184e-11
46.240234,fourth,filtered_pd,5.410321e-11
46.289063,fourth,filtered_pd,2.319296e-11
46.337891,fourth,filtered_pd,2.214310e-11
46.386719,fourth,filtered_pd,1.423064e-11
46.435547,fourth,filtered_pd,3.131847e-12
46.484375,fourth,filtered_pd,2.047840e-11
46.533203,fourth,filtered_pd,6.722970e-11
46.582031,fourth,filtered_pd,7.252246e-11
46.630859,fourth,filtered_pd,3.118847e-11
46.679688,fourth,filtered_pd,1.779898e-11
46.728516,fourth,filtered_pd,1.265629e-11
46.777344,fourth,filtered_pd,8.672588e-12
46.826172,fourth,filtered_pd,7.752974e-12
46.875000,fourth,filtered_pd,7.579576e-12
46.923828,fourth,filtered_pd,2.751878e-11
46.972656,fourth,filtered_pd,4.534355e-11
47.021484,fourth,filtered_pd,2.781064e-11
47.070313,fourth,filtered_pd,9.989140e-12
47.119141,fourth,filtered_pd,1.114420e-11
47.167969,fourth,filtered_pd,5.487315e-12
47.216797,fourth,filtered_pd,2.019245e-12
47.265625,fourth,filtered_pd,4.934722e-12
47.314453,fourth,filtered_pd,1.118821e-11
47.363281,fourth,filtered_pd,1.455300e-11
47.412109,fourth,filtered_pd,1.998265e-11
47.460938,fourth,filtered_pd,2.058056e-11
47.509766,fourth,filtered_pd,1.144838e-11
47.558594,fourth,filtered_pd,1.027333e-11
47.607422,fourth,filtered_pd,1.125511e-11
47.656250,fourth,filtered_pd,2.592668e-11
47.705078,fourth,filtered_pd,4.517718e-11
47.753906,fourth,filtered_pd,4.179733e-11
47.802734,fourth,filtered_pd,2.809684e-11
47.851563,fourth,filtered_pd,1.969110e-11
47.900391,fourth,filtered_pd,1.117370e-11
47.949219,fourth,filtered_pd,7.672707e-12
47.998047,fourth,filtered_pd,1.459690e-11
48.046875,fourth,filtered_pd,1.586986e-11
48.095703,fourth,filtered_pd,9.805221e-12
48.144531,fourth,filtered_pd,4.582464e-12
48.193359,fourth,filtered_pd,7.669989e-12
48.242188,fourth,filtered_pd,2.467440e-11
48.291016,fourth,filtered_pd,3.522943e-11
48.339844,fourth,filtered_pd,2.086625e-11
48.388672,fourth,filtered_pd,7.689462e-12
48.437500,fourth,filtered_pd,6.314027e-12
48.486328,fourth,filtered_pd,1.679837e-11
48.535156,fourth,filtered_pd,2.579483e-11
48.583984,fourth,filtered_pd,1.147079e-11
48.632813,fourth,filtered_pd,3.266678e-12
48.681641,fourth,filtered_pd,1.343545e-11
48.730469,fourth,filtered_pd,3.034071e-11
48.779297,fourth,filtered_pd,2.297388e-11
48.828125,fourth,filtered_pd,2.404046e-11
48.876953,fourth,filtered_pd,4.793277e-11
48.925781,fourth,filtered_pd,3.166826e-11
48.974609,fourth,filtered_pd,1.883196e-11
49.023438,fourth,filtered_pd,1.691550e-11
49.072266,fourth,filtered_pd,4.935620e-12
49.121094,fourth,filtered_pd,7.508519e-12
49.169922,fourth,filtered_pd,2.417423e-11
49.218750,fourth,filtered_pd,4.339928e-11
49.267578,fourth,filtered_pd,4.371638e-11
49.316406,fourth,filtered_pd,3.082679e-11
49.365234,fourth,filtered_pd,1.462581e-11
49.414063,fourth,filtered_pd,1.273621e-11
49.462891,fourth,filtered_pd,1.463498e-11
49.511719,fourth,filtered_pd,4.592821e-12
49.560547,fourth,filtered_pd,2.236596e-11
49.609375,fourth,filtered_pd,7.703604e-11
49.658203,fourth,filtered_pd,7.743154e-11
49.707031,fourth,filtered_pd,2.866522e-11
49.755859,fourth,filtered_pd,2.482573e-11
49.804688,fourth,filtered_pd,2.048527e-11
49.853516,fourth,filtered_pd,1.687689e-11
49.902344,fourth,filtered_pd,1.960206e-11
49.951172,fourth,filtered_pd,1.191277e-11
50.000000,fourth,filtered_pd,7.556363e-12
