frequency_hz,method,controller,psd_disp_m2_per_hz
10.644531,fourth,filtered_pd,7.541450e-14
10.693359,fourth,filtered_pd,1.113262e-13
10.742188,fourth,filtered_pd,5.983953e-14
10.791016,fourth,filtered_pd,2.057966e-14
10.839844,fourth,filtered_pd,9.666320e-15
10.888672,fourth,filtered_pd,5.345961e-15
10.937500,fourth,filtered_pd,2.982710e-15
10.986328,fourth,filtered_pd,2.128115e-15
11.035156,fourth,filtered_pd,2.716904e-15
11.083984,fourth,filtered_pd,4.358637e-15
11.132813,fourth,filtered_pd,5.725852e-15
11.181641,fourth,filtered_pd,5.934760e-15
11.230469,fourth,filtered_pd,5.926856e-15
11.279297,fourth,filtered_pd,6.310997e-15
11.328125,fourth,filtered_pd,7.492503e-15
11.376953,fourth,filtered_pd,1.075031e-14
11.425781,fourth,filtered_pd,2.720797e-14
11.474609,fourth,filtered_pd,6.602132e-14
11.523438,fourth,filtered_pd,7.116577e-14
11.572266,fourth,filtered_pd,2.778261e-14
11.621094,fourth,filtered_pd,7.616123e-15
11.669922,fourth,filtered_pd,3.093549e-15
11.718750,fourth,filtered_pd,1.673789e-15
11.767578,fourth,filtered_pd,1.554013e-15
11.816406,fourth,filtered_pd,2.240521e-15
11.865234,fourth,filtered_pd,3.689292e-15
11.914063,fourth,filtered_pd,5.492650e-15
11.962891,fourth,filtered_pd,6.119134e-15
12.011719,fourth,filtered_pd,5.629439e-15
12.060547,fourth,filtered_pd,5.561021e-15
12.109375,fourth,filtered_pd,6.228445e-15
12.158203,fourth,filtered_pd,7.647396e-15
12.207031,fourth,filtered_pd,1.129634e-14
12.255859,fourth,filtered_pd,2.682347e-14
12.304688,fourth,filtered_pd,5.079896e-14
12.353516,fourth,filtered_pd,4.031014e-14
12.402344,fourth,filtered_pd,1.096623e-14
12.451172,fourth,filtered_pd,2.406045e-15
12.500000,fourth,filtered_pd,1.228465e-15
12.548828,fourth,filtered_pd,1.332726e-15
12.597656,fourth,filtered_pd,2.055255e-15
12.646484,fourth,filtered_pd,3.390228e-15
12.695313,fourth,filtered_pd,5.048840e-15
12.744141,fourth,filtered_pd,6.009642e-15
12.792969,fourth,filtered_pd,5.569182e-15
12.841797,fourth,filtered_pd,4.953400e-15
12.890625,fourth,filtered_pd,5.087813e-15
12.939453,fourth,filtered_pd,5.632680e-15
12.988281,fourth,filtered_pd,6.833149e-15
13.037109,fourth,filtered_pd,1.075112e-14
13.085938,fourth,filtered_pd,2.313899e-14
13.134766,fourth,filtered_pd,3.463773e-14
13.183594,fourth,filtered_pd,2.029202e-14
13.232422,fourth,filtered_pd,4.222732e-15
13.281250,fourth,filtered_pd,1.371914e-15
13.330078,fourth,filtered_pd,1.405715e-15
13.378906,fourth,filtered_pd,2.143043e-15
13.427734,fourth,filtered_pd,3.265984e-15
13.476563,fourth,filtered_pd,4.486053e-15
13.525391,fourth,filtered_pd,5.507486e-15
13.574219,fourth,filtered_pd,5.541890e-15
13.623047,fourth,filtered_pd,4.631626e-15
13.671875,fourth,filtered_pd,4.032682e-15
13.720703,fourth,filtered_pd,4.148513e-15
13.769531,fourth,filtered_pd,4.662204e-15
13.818359,fourth,filtered_pd,5.667866e-15
13.867188,fourth,filtered_pd,9.179464e-15
13.916016,fourth,filtered_pd,1.740384e-14
13.964844,fourth,filtered_pd,2.145631e-14
14.013672,fourth,filtered_pd,9.903088e-15
14.062500,fourth,filtered_pd,2.604486e-15
14.111328,fourth,filtered_pd,1.875147e-15
14.160156,fourth,filtered_pd,2.389869e-15
14.208984,fourth,filtered_pd,3.160145e-15
14.257813,fourth,filtered_pd,4.037407e-15
14.306641,fourth,filtered_pd,4.844212e-15
14.355469,fourth,filtered_pd,5.185706e-15
14.404297,fourth,filtered_pd,4.432431e-15
14.453125,fourth,filtered_pd,3.356643e-15
14.501953,fourth,filtered_pd,3.026073e-15
14.550781,fourth,filtered_pd,3.183177e-15
14.599609,fourth,filtered_pd,3.490178e-15
14.648438,fourth,filtered_pd,4.210697e-15
14.697266,fourth,filtered_pd,7.028765e-15
14.746094,fourth,filtered_pd,1.170305e-14
14.794922,fourth,filtered_pd,1.276985e-14
14.843750,fourth,filtered_pd,5.826686e-15
14.892578,fourth,filtered_pd,3.043220e-15
14.941406,fourth,filtered_pd,2.762150e-15
14.990234,fourth,filtered_pd,3.159492e-15
15.039063,fourth,filtered_pd,3.708571e-15
15.087891,fourth,filtered_pd,4.251259e-15
15.136719,fourth,filtered_pd,4.489685e-15
15.185547,fourth,filtered_pd,4.118516e-15
15.234375,fourth,filtered_pd,3.068302e-15
15.283203,fourth,filtered_pd,2.247391e-15
15.332031,fourth,filtered_pd,2.086238e-15
15.380859,fourth,filtered_pd,2.165115e-15
15.429688,fourth,filtered_pd,2.368542e-15
15.478516,fourth,filtered_pd,2.895389e-15
15.527344,fourth,filtered_pd,4.701231e-15
15.576172,fourth,filtered_pd,7.288814e-15
15.625000,fourth,filtered_pd,8.400184e-15
15.673828,fourth,filtered_pd,5.050299e-15
15.722656,fourth,filtered_pd,3.677788e-15
15.771484,fourth,filtered_pd,3.307531e-15
15.820313,fourth,filtered_pd,3.504959e-15
15.869141,fourth,filtered_pd,3.716053e-15
15.917969,fourth,filtered_pd,3.790940e-15
15.966797,fourth,filtered_pd,3.585609e-15
16.015625,fourth,filtered_pd,2.852714e-15
16.064453,fourth,filtered_pd,1.832904e-15
16.113281,fourth,filtered_pd,1.317833e-15
16.162109,fourth,filtered_pd,1.316096e-15
16.210938,fourth,filtered_pd,1.364877e-15
16.259766,fourth,filtered_pd,1.419426e-15
16.308594,fourth,filtered_pd,1.736081e-15
16.357422,fourth,filtered_pd,2.743164e-15
16.406250,fourth,filtered_pd,4.894468e-15
16.455078,fourth,filtered_pd,6.878318e-15
16.503906,fourth,filtered_pd,5.194937e-15
16.552734,fourth,filtered_pd,3.922047e-15
16.601563,fourth,filtered_pd,3.397058e-15
16.650391,fourth,filtered_pd,3.291851e-15
16.699219,fourth,filtered_pd,3.214172e-15
16.748047,fourth,filtered_pd,2.983518e-15
16.796875,fourth,filtered_pd,2.477737e-15
16.845703,fourth,filtered_pd,1.632190e-15
16.894531,fourth,filtered_pd,9.210406e-16
16.943359,fourth,filtered_pd,7.272041e-16
16.992188,fourth,filtered_pd,7.484210e-16
17.041016,fourth,filtered_pd,7.395622e-16
17.089844,fourth,filtered_pd,7.487223e-16
17.138672,fourth,filtered_pd,9.040167e-16
17.187500,fourth,filtered_pd,1.479789e-15
17.236328,fourth,filtered_pd,4.235423e-15
17.285156,fourth,filtered_pd,6.655938e-15
17.333984,fourth,filtered_pd,5.144798e-15
17.382813,fourth,filtered_pd,3.619062e-15
17.431641,fourth,filtered_pd,3.023289e-15
17.480469,fourth,filtered_pd,2.740227e-15
17.529297,fourth,filtered_pd,2.445657e-15
17.578125,fourth,filtered_pd,2.011603e-15
17.626953,fourth,filtered_pd,1.434513e-15
17.675781,fourth,filtered_pd,7.636945e-16
17.724609,fourth,filtered_pd,3.826650e-16
17.773438,fourth,filtered_pd,3.594192e-16
17.822266,fourth,filtered_pd,3.928519e-16
17.871094,fourth,filtered_pd,3.726309e-16
17.919922,fourth,filtered_pd,3.307588e-16
17.968750,fourth,filtered_pd,3.580427e-16
18.017578,fourth,filtered_pd,1.080899e-15
18.066406,fourth,filtered_pd,4.650189e-15
18.115234,fourth,filtered_pd,6.484601e-15
18.164063,fourth,filtered_pd,4.528187e-15
18.212891,fourth,filtered_pd,2.985279e-15
18.261719,fourth,filtered_pd,2.387611e-15
18.310547,fourth,filtered_pd,1.987190e-15
18.359375,fourth,filtered_pd,1.606274e-15
18.408203,fourth,filtered_pd,1.161294e-15
18.457031,fourth,filtered_pd,6.599529e-16
18.505859,fourth,filtered_pd,2.496369e-16
18.554688,fourth,filtered_pd,1.525635e-16
18.603516,fourth,filtered_pd,2.072752e-16
18.652344,fourth,filtered_pd,2.050350e-16
18.701172,fourth,filtered_pd,1.727766e-16
18.750000,fourth,filtered_pd,1.387578e-16
18.798828,fourth,filtered_pd,1.522945e-16
18.847656,fourth,filtered_pd,1.377430e-15
18.896484,fourth,filtered_pd,5.255847e-15
18.945313,fourth,filtered_pd,5.840143e-15
18.994141,fourth,filtered_pd,3.532872e-15
19.042969,fourth,filtered_pd,2.185647e-15
19.091797,fourth,filtered_pd,1.652192e-15
19.140625,fourth,filtered_pd,1.264613e-15
19.189453,fourth,filtered_pd,8.914294e-16
19.238281,fourth,filtered_pd,5.227547e-16
19.287109,fourth,filtered_pd,2.156703e-16
19.335938,fourth,filtered_pd,8.243402e-17
19.384766,fourth,filtered_pd,1.174998e-16
19.433594,fourth,filtered_pd,1.527110e-16
19.482422,fourth,filtered_pd,1.458816e-16
19.531250,fourth,filtered_pd,1.272751e-16
19.580078,fourth,filtered_pd,8.737777e-17
19.628906,fourth,filtered_pd,2.142527e-16
19.677734,fourth,filtered_pd,2.056335e-15
19.726563,fourth,filtered_pd,5.469007e-15
19.775391,fourth,filtered_pd,4.680874e-15
19.824219,fourth,filtered_pd,2.428838e-15
19.873047,fourth,filtered_pd,1.429249e-15
19.921875,fourth,filtered_pd,9.929565e-16
19.970703,fourth,filtered_pd,6.654102e-16
20.019531,fourth,filtered_pd,3.895926e-16
20.068359,fourth,filtered_pd,1.788516e-16
20.117188,fourth,filtered_pd,7.065751e-17
20.166016,fourth,filtered_pd,1.054592e-16
20.214844,fourth,filtered_pd,1.713390e-16
20.263672,fourth,filtered_pd,1.720047e-16
20.312500,fourth,filtered_pd,1.535157e-16
20.361328,fourth,filtered_pd,1.436052e-16
20.410156,fourth,filtered_pd,1.309852e-16
20.458984,fourth,filtered_pd,4.910979e-16
20.507813,fourth,filtered_pd,2.705373e-15
20.556641,fourth,filtered_pd,5.032158e-15
20.605469,fourth,filtered_pd,3.311838e-15
20.654297,fourth,filtered_pd,1.471942e-15
20.703125,fourth,filtered_pd,8.026601e-16
20.751953,fourth,filtered_pd,4.937494e-16
20.800781,fourth,filtered_pd,2.817059e-16
20.849609,fourth,filtered_pd,1.296203e-16
20.898438,fourth,filtered_pd,6.798875e-17
20.947266,fourth,filtered_pd,1.231476e-16
20.996094,fourth,filtered_pd,2.214805e-16
21.044922,fourth,filtered_pd,2.329958e-16
21.093750,fourth,filtered_pd,1.969411e-16
21.142578,fourth,filtered_pd,1.912981e-16
21.191406,fourth,filtered_pd,1.949478e-16
21.240234,fourth,filtered_pd,2.126174e-16
21.289063,fourth,filtered_pd,8.381823e-16
21.337891,fourth,filtered_pd,3.044930e-15
21.386719,fourth,filtered_pd,4.080210e-15
21.435547,fourth,filtered_pd,2.040117e-15
21.484375,fourth,filtered_pd,7.683906e-16
21.533203,fourth,filtered_pd,3.796472e-16
21.582031,fourth,filtered_pd,1.955955e-16
21.630859,fourth,filtered_pd,9.286226e-17
21.679688,fourth,filtered_pd,6.784102e-17
21.728516,fourth,filtered_pd,1.323192e-16
21.777344,fourth,filtered_pd,2.561870e-16
21.826172,fourth,filtered_pd,3.150676e-16
21.875000,fourth,filtered_pd,2.670942e-16
21.923828,fourth,filtered_pd,2.230600e-16
21.972656,fourth,filtered_pd,2.199121e-16
22.021484,fourth,filtered_pd,2.284089e-16
22.070313,fourth,filtered_pd,3.122367e-16
22.119141,fourth,filtered_pd,1.137427e-15
22.167969,fourth,filtered_pd,2.949672e-15
22.216797,fourth,filtered_pd,2.903407e-15
22.265625,fourth,filtered_pd,1.091985e-15
22.314453,fourth,filtered_pd,3.428714e-16
22.363281,fourth,filtered_pd,1.441311e-16
22.412109,fourth,filtered_pd,7.305774e-17
22.460938,fourth,filtered_pd,7.291626e-17
22.509766,fourth,filtered_pd,1.346462e-16
22.558594,fourth,filtered_pd,2.590017e-16
22.607422,fourth,filtered_pd,3.744400e-16
22.656250,fourth,filtered_pd,3.562679e-16
22.705078,fourth,filtered_pd,2.610816e-16
22.753906,fourth,filtered_pd,2.228686e-16
22.802734,fourth,filtered_pd,2.291205e-16
22.851563,fourth,filtered_pd,2.429608e-16
22.900391,fourth,filtered_pd,3.958099e-16
22.949219,fourth,filtered_pd,1.276421e-15
22.998047,fourth,filtered_pd,2.504544e-15
23.046875,fourth,filtered_pd,1.823937e-15
23.095703,fourth,filtered_pd,5.121736e-16
23.144531,fourth,filtered_pd,1.412882e-16
23.193359,fourth,filtered_pd,7.279650e-17
23.242188,fourth,filtered_pd,8.045047e-17
23.291016,fourth,filtered_pd,1.425646e-16
23.339844,fourth,filtered_pd,2.501944e-16
23.388672,fourth,filtered_pd,3.798174e-16
23.437500,fourth,filtered_pd,4.232950e-16
23.486328,fourth,filtered_pd,3.271343e-16
23.535156,fourth,filtered_pd,2.270659e-16
23.583984,fourth,filtered_pd,2.063498e-16
23.632813,fourth,filtered_pd,2.099700e-16
23.681641,fourth,filtered_pd,2.283801e-16
23.730469,fourth,filtered_pd,4.475744e-16
23.779297,fourth,filtered_pd,1.230977e-15
23.828125,fourth,filtered_pd,1.887261e-15
23.876953,fourth,filtered_pd,1.033325e-15
23.925781,fourth,filtered_pd,2.511733e-16
23.974609,fourth,filtered_pd,9.761371e-17
24.023438,fourth,filtered_pd,9.913490e-17
24.072266,fourth,filtered_pd,1.543062e-16
24.121094,fourth,filtered_pd,2.461855e-16
24.169922,fourth,filtered_pd,3.511676e-16
24.218750,fourth,filtered_pd,4.336942e-16
24.267578,fourth,filtered_pd,3.944689e-16
24.316406,fourth,filtered_pd,2.589652e-16
24.365234,fourth,filtered_pd,1.765707e-16
24.414063,fourth,filtered_pd,1.688341e-16
24.462891,fourth,filtered_pd,1.732786e-16
24.511719,fourth,filtered_pd,2.010133e-16
24.560547,fourth,filtered_pd,4.445691e-16
24.609375,fourth,filtered_pd,1.035805e-15
24.658203,fourth,filtered_pd,1.304399e-15
24.707031,fourth,filtered_pd,5.846133e-16
24.755859,fourth,filtered_pd,1.895371e-16
24.804688,fourth,filtered_pd,1.371930e-16
24.853516,fourth,filtered_pd,1.737324e-16
24.902344,fourth,filtered_pd,2.416040e-16
24.951172,fourth,filtered_pd,3.244548e-16
25.000000,fourth,filtered_pd,3.990526e-16
25.048828,fourth,filtered_pd,4.152795e-16
25.097656,fourth,filtered_pd,3.083924e-16
25.146484,fourth,filtered_pd,1.728166e-16
25.195313,fourth,filtered_pd,1.253522e-16
25.244141,fourth,filtered_pd,1.258231e-16
25.292969,fourth,filtered_pd,1.258710e-16
25.341797,fourth,filtered_pd,1.632710e-16
25.390625,fourth,filtered_pd,3.896526e-16
25.439453,fourth,filtered_pd,7.855299e-16
25.488281,fourth,filtered_pd,8.820554e-16
25.537109,fourth,filtered_pd,4.065951e-16
25.585938,fourth,filtered_pd,2.255274e-16
25.634766,fourth,filtered_pd,2.043731e-16
25.683594,fourth,filtered_pd,2.431804e-16
25.732422,fourth,filtered_pd,3.021575e-16
25.781250,fourth,filtered_pd,3.566723e-16
25.830078,fourth,filtered_pd,3.829440e-16
25.878906,fourth,filtered_pd,3.341234e-16
25.927734,fourth,filtered_pd,2.018516e-16
25.976563,fourth,filtered_pd,9.900386e-17
26.025391,fourth,filtered_pd,7.948786e-17
26.074219,fourth,filtered_pd,8.087321e-17
26.123047,fourth,filtered_pd,8.229253e-17
26.171875,fourth,filtered_pd,1.252060e-16
26.220703,fourth,filtered_pd,2.962875e-16
26.269531,fourth,filtered_pd,5.706201e-16
26.318359,fourth,filtered_pd,6.585593e-16
26.367188,fourth,filtered_pd,3.846167e-16
26.416016,fourth,filtered_pd,2.764435e-16
26.464844,fourth,filtered_pd,2.575435e-16
26.513672,fourth,filtered_pd,2.843562e-16
26.562500,fourth,filtered_pd,3.179272e-16
26.611328,fourth,filtered_pd,3.332805e-16
26.660156,fourth,filtered_pd,3.154979e-16
26.708984,fourth,filtered_pd,2.277751e-16
26.757813,fourth,filtered_pd,1.056339e-16
26.806641,fourth,filtered_pd,4.551415e-17
26.855469,fourth,filtered_pd,4.551586e-17
26.904297,fourth,filtered_pd,4.576682e-17
26.953125,fourth,filtered_pd,4.724408e-17
27.001953,fourth,filtered_pd,8.574212e-17
27.050781,fourth,filtered_pd,2.013120e-16
27.099609,fourth,filtered_pd,4.533883e-16
27.148438,fourth,filtered_pd,5.834495e-16
27.197266,fourth,filtered_pd,4.087289e-16
27.246094,fourth,filtered_pd,3.053075e-16
27.294922,fourth,filtered_pd,2.774136e-16
27.343750,fourth,filtered_pd,2.828533e-16
27.392578,fourth,filtered_pd,2.887154e-16
27.441406,fourth,filtered_pd,2.716195e-16
27.490234,fourth,filtered_pd,2.217013e-16
27.539063,fourth,filtered_pd,1.255025e-16
27.587891,fourth,filtered_pd,4.031082e-17
27.636719,fourth,filtered_pd,1.785740e-17
27.685547,fourth,filtered_pd,2.260985e-17
27.734375,fourth,filtered_pd,2.144996e-17
27.783203,fourth,filtered_pd,2.579081e-17
27.832031,fourth,filtered_pd,5.052733e-17
27.880859,fourth,filtered_pd,1.370888e-16
27.929688,fourth,filtered_pd,4.376189e-16
27.978516,fourth,filtered_pd,5.778876e-16
28.027344,fourth,filtered_pd,4.133080e-16
28.076172,fourth,filtered_pd,2.958452e-16
28.125000,fourth,filtered_pd,2.598508e-16
28.173828,fourth,filtered_pd,2.470353e-16
28.222656,fourth,filtered_pd,2.281403e-16
28.271484,fourth,filtered_pd,1.899713e-16
28.320313,fourth,filtered_pd,1.301037e-16
28.369141,fourth,filtered_pd,5.360684e-17
28.417969,fourth,filtered_pd,8.867638e-18
28.466797,fourth,filtered_pd,7.734149e-18
28.515625,fourth,filtered_pd,1.160966e-17
28.564453,fourth,filtered_pd,1.099005e-17
28.613281,fourth,filtered_pd,1.393051e-17
28.662109,fourth,filtered_pd,2.306749e-17
28.710938,fourth,filtered_pd,1.278715e-16
28.759766,fourth,filtered_pd,4.856540e-16
28.808594,fourth,filtered_pd,5.662618e-16
28.857422,fourth,filtered_pd,3.747776e-16
28.906250,fourth,filtered_pd,2.556760e-16
28.955078,fourth,filtered_pd,2.141009e-16
29.003906,fourth,filtered_pd,1.879185e-16
29.052734,fourth,filtered_pd,1.559004e-16
29.101563,fourth,filtered_pd,1.132825e-16
29.150391,fourth,filtered_pd,6.157115e-17
29.199219,fourth,filtered_pd,1.752310e-17
29.248047,fourth,filtered_pd,4.937385e-18
29.296875,fourth,filtered_pd,9.607734e-18
29.345703,fourth,filtered_pd,8.935931e-18
29.394531,fourth,filtered_pd,9.694905e-18
29.443359,fourth,filtered_pd,9.509409e-18
29.492188,fourth,filtered_pd,1.206903e-17
29.541016,fourth,filtered_pd,1.699014e-16
29.589844,fourth,filtered_pd,5.387045e-16
29.638672,fourth,filtered_pd,5.128621e-16
29.687500,fourth,filtered_pd,3.020149e-16
29.736328,fourth,filtered_pd,1.956837e-16
29.785156,fourth,filtered_pd,1.546902e-16
29.833984,fourth,filtered_pd,1.244621e-16
29.882813,fourth,filtered_pd,9.026581e-17
29.931641,fourth,filtered_pd,5.568205e-17
29.980469,fourth,filtered_pd,2.629108e-17
30.029297,fourth,filtered_pd,1.375772e-17
30.078125,fourth,filtered_pd,1.497028e-17
30.126953,fourth,filtered_pd,1.488378e-17
30.175781,fourth,filtered_pd,1.283131e-17
30.224609,fourth,filtered_pd,1.445168e-17
30.273438,fourth,filtered_pd,7.720641e-18
30.322266,fourth,filtered_pd,2.117011e-17
30.371094,fourth,filtered_pd,2.414477e-16
30.419922,fourth,filtered_pd,5.506434e-16
30.468750,fourth,filtered_pd,4.152051e-16
30.517578,fourth,filtered_pd,2.152981e-16
30.566406,fourth,filtered_pd,1.325517e-16
30.615234,fourth,filtered_pd,9.670412e-17
30.664063,fourth,filtered_pd,6.938488e-17
30.712891,fourth,filtered_pd,4.395301e-17
30.761719,fourth,filtered_pd,2.631609e-17
30.810547,fourth,filtered_pd,2.117759e-17
30.859375,fourth,filtered_pd,2.729958e-17
30.908203,fourth,filtered_pd,2.786966e-17
30.957031,fourth,filtered_pd,2.068274e-17
31.005859,fourth,filtered_pd,1.877038e-17
31.054688,fourth,filtered_pd,1.930936e-17
31.103516,fourth,filtered_pd,8.702668e-18
31.152344,fourth,filtered_pd,4.971290e-17
31.201172,fourth,filtered_pd,3.075478e-16
31.250000,fourth,filtered_pd,5.023650e-16
31.298828,fourth,filtered_pd,2.976588e-16
31.347656,fourth,filtered_pd,1.350227e-16
31.396484,fourth,filtered_pd,7.721059e-17
31.445313,fourth,filtered_pd,5.117506e-17
31.494141,fourth,filtered_pd,3.313684e-17
31.542969,fourth,filtered_pd,2.120813e-17
31.591797,fourth,filtered_pd,2.202605e-17
31.640625,fourth,filtered_pd,3.568071e-17
31.689453,fourth,filtered_pd,4.491926e-17
31.738281,fourth,filtered_pd,3.540164e-17
31.787109,fourth,filtered_pd,2.402987e-17
31.835938,fourth,filtered_pd,2.438819e-17
31.884766,fourth,filtered_pd,2.184068e-17
31.933594,fourth,filtered_pd,1.203419e-17
31.982422,fourth,filtered_pd,8.797599e-17
32.031250,fourth,filtered_pd,3.411471e-16
32.080078,fourth,filtered_pd,4.055618e-16
32.128906,fourth,filtered_pd,1.868913e-16
32.177734,fourth,filtered_pd,7.357302e-17
32.226563,fourth,filtered_pd,3.849557e-17
32.275391,fourth,filtered_pd,2.346949e-17
32.324219,fourth,filtered_pd,1.683698e-17
32.373047,fourth,filtered_pd,1.957230e-17
32.421875,fourth,filtered_pd,3.541836e-17
32.470703,fourth,filtered_pd,5.535076e-17
32.519531,fourth,filtered_pd,5.511101e-17
32.568359,fourth,filtered_pd,3.590189e-17
32.617188,fourth,filtered_pd,2.535724e-17
32.666016,fourth,filtered_pd,2.651132e-17
32.714844,fourth,filtered_pd,2.036457e-17
32.763672,fourth,filtered_pd,1.924840e-17
32.812500,fourth,filtered_pd,1.229745e-16
32.861328,fourth,filtered_pd,3.297370e-16
32.910156,fourth,filtered_pd,2.890224e-16
32.958984,fourth,filtered_pd,1.035439e-16
33.007813,fourth,filtered_pd,3.534304e-17
33.056641,fourth,filtered_pd,1.751646e-17
33.105469,fourth,filtered_pd,1.345745e-17
33.154297,fourth,filtered_pd,1.793314e-17
33.203125,fourth,filtered_pd,3.129262e-17
33.251953,fourth,filtered_pd,5.422233e-17
33.300781,fourth,filtered_pd,6.905193e-17
33.349609,fourth,filtered_pd,5.452680e-17
33.398438,fourth,filtered_pd,3.043377e-17
33.447266,fourth,filtered_pd,2.412690e-17
33.496094,fourth,filtered_pd,2.485497e-17
33.544922,fourth,filtered_pd,1.657003e-17
33.593750,fourth,filtered_pd,2.856302e-17
33.642578,fourth,filtered_pd,1.423577e-16
33.691406,fourth,filtered_pd,2.815630e-16
33.740234,fourth,filtered_pd,1.834876e-16
33.789063,fourth,filtered_pd,5.320222e-17
33.837891,fourth,filtered_pd,1.809566e-17
33.886719,fourth,filtered_pd,1.251712e-17
33.935547,fourth,filtered_pd,1.669471e-17
33.984375,fourth,filtered_pd,2.864320e-17
34.033203,fourth,filtered_pd,4.746284e-17
34.082031,fourth,filtered_pd,6.887481e-17
34.130859,fourth,filtered_pd,7.047078e-17
34.179688,fourth,filtered_pd,4.417898e-17
34.228516,fourth,filtered_pd,2.273286e-17
34.277344,fourth,filtered_pd,2.113908e-17
34.326172,fourth,filtered_pd,1.948665e-17
34.375000,fourth,filtered_pd,1.221877e-17
34.423828,fourth,filtered_pd,3.757419e-17
34.472656,fourth,filtered_pd,1.413377e-16
34.521484,fourth,filtered_pd,2.158419e-16
34.570313,fourth,filtered_pd,1.083690e-16
34.619141,fourth,filtered_pd,3.195030e-17
34.667969,fourth,filtered_pd,1.595243e-17
34.716797,fourth,filtered_pd,1.739120e-17
34.765625,fourth,filtered_pd,2.685292e-17
34.814453,fourth,filtered_pd,4.183785e-17
34.863281,fourth,filtered_pd,5.991033e-17
34.912109,fourth,filtered_pd,7.270152e-17
34.960938,fourth,filtered_pd,6.018961e-17
35.009766,fourth,filtered_pd,2.951469e-17
35.058594,fourth,filtered_pd,1.525491e-17
35.107422,fourth,filtered_pd,1.643516e-17
35.156250,fourth,filtered_pd,1.273932e-17
35.205078,fourth,filtered_pd,9.380024e-18
35.253906,fourth,filtered_pd,4.211464e-17
35.302734,fourth,filtered_pd,1.234790e-16
35.351563,fourth,filtered_pd,1.546813e-16
35.400391,fourth,filtered_pd,6.801255e-17
35.449219,fourth,filtered_pd,2.903601e-17
35.498047,fourth,filtered_pd,2.184698e-17
35.546875,fourth,filtered_pd,2.647501e-17
35.595703,fourth,filtered_pd,3.739944e-17
35.644531,fourth,filtered_pd,5.085072e-17
35.693359,fourth,filtered_pd,6.398924e-17
35.742188,fourth,filtered_pd,6.523373e-17
35.791016,fourth,filtered_pd,4.264162e-17
35.839844,fourth,filtered_pd,1.555012e-17
35.888672,fourth,filtered_pd,9.822058e-18
35.937500,fourth,filtered_pd,1.107910e-17
35.986328,fourth,filtered_pd,6.421006e-18
36.035156,fourth,filtered_pd,8.251106e-18
36.083984,fourth,filtered_pd,4.059946e-17
36.132813,fourth,filtered_pd,9.900047e-17
36.181641,fourth,filtered_pd,1.117232e-16
36.230469,fourth,filtered_pd,5.451022e-17
36.279297,fourth,filtered_pd,3.423967e-17
36.328125,fourth,filtered_pd,2.936077e-17
36.376953,fourth,filtered_pd,3.412262e-17
36.425781,fourth,filtered_pd,4.373943e-17
36.474609,fourth,filtered_pd,5.285275e-17
36.523438,fourth,filtered_pd,5.853691e-17
36.572266,fourth,filtered_pd,4.958047e-17
36.621094,fourth,filtered_pd,2.437505e-17
36.669922,fourth,filtered_pd,6.158421e-18
36.718750,fourth,filtered_pd,6.223752e-18
36.767578,fourth,filtered_pd,5.943683e-18
36.816406,fourth,filtered_pd,2.531723e-18
36.865234,fourth,filtered_pd,8.088144e-18
36.914063,fourth,filtered_pd,3.374948e-17
36.962891,fourth,filtered_pd,7.879930e-17
37.011719,fourth,filtered_pd,9.020602e-17
37.060547,fourth,filtered_pd,5.485526e-17
37.109375,fourth,filtered_pd,3.925883e-17
37.158203,fourth,filtered_pd,3.412406e-17
37.207031,fourth,filtered_pd,3.749546e-17
37.255859,fourth,filtered_pd,4.362757e-17
37.304688,fourth,filtered_pd,4.736253e-17
37.353516,fourth,filtered_pd,4.611856e-17
37.402344,fourth,filtered_pd,3.170729e-17
37.451172,fourth,filtered_pd,1.036922e-17
37.500000,fourth,filtered_pd,2.005327e-18
37.548828,fourth,filtered_pd,4.114321e-18
37.597656,fourth,filtered_pd,2.338781e-18
37.646484,fourth,filtered_pd,1.241884e-18
37.695313,fourth,filtered_pd,7.440406e-18
37.744141,fourth,filtered_pd,2.576700e-17
37.792969,fourth,filtered_pd,6.954130e-17
37.841797,fourth,filtered_pd,8.347994e-17
37.890625,fourth,filtered_pd,5.731560e-17
37.939453,fourth,filtered_pd,4.019115e-17
37.988281,fourth,filtered_pd,3.409418e-17
38.037109,fourth,filtered_pd,3.539553e-17
38.085938,fourth,filtered_pd,3.765295e-17
38.134766,fourth,filtered_pd,3.688363e-17
38.183594,fourth,filtered_pd,3.095382e-17
38.232422,fourth,filtered_pd,1.676861e-17
38.281250,fourth,filtered_pd,3.237998e-18
38.330078,fourth,filtered_pd,1.939197e-18
38.378906,fourth,filtered_pd,2.718324e-18
38.427734,fourth,filtered_pd,8.444284e-19
38.476563,fourth,filtered_pd,2.016143e-18
38.525391,fourth,filtered_pd,5.748662e-18
38.574219,fourth,filtered_pd,2.112344e-17
38.623047,fourth,filtered_pd,7.103668e-17
38.671875,fourth,filtered_pd,8.181445e-17
38.720703,fourth,filtered_pd,5.510385e-17
38.769531,fourth,filtered_pd,3.592983e-17
38.818359,fourth,filtered_pd,2.955190e-17
38.867188,fourth,filtered_pd,2.903736e-17
38.916016,fourth,filtered_pd,2.800919e-17
38.964844,fourth,filtered_pd,2.464477e-17
39.013672,fourth,filtered_pd,1.773001e-17
