frequency_hz,controller,L_real,L_imag
6.963745,standard_pd,-7.383394e-04,-6.417201e-02
6.963745,filtered_pd,-4.841900e-02,-5.482332e-02
7.028244,standard_pd,-7.248575e-04,-6.357531e-02
7.028244,filtered_pd,-4.802068e-02,-5.388122e-02
7.093341,standard_pd,-7.116216e-04,-6.298431e-02
7.093341,filtered_pd,-4.762189e-02,-5.295101e-02
7.159041,standard_pd,-6.986272e-04,-6.239895e-02
7.159041,filtered_pd,-4.722268e-02,-5.203263e-02
7.225349,standard_pd,-6.858698e-04,-6.181917e-02
7.225349,filtered_pd,-4.682312e-02,-5.112600e-02
7.292272,standard_pd,-6.733452e-04,-6.124492e-02
7.292272,filtered_pd,-4.642325e-02,-5.023105e-02
7.359814,standard_pd,-6.610492e-04,-6.067614e-02
7.359814,filtered_pd,-4.602313e-02,-4.934773e-02
7.427982,standard_pd,-6.489775e-04,-6.011276e-02
7.427982,filtered_pd,-4.562282e-02,-4.847595e-02
7.496782,standard_pd,-6.371261e-04,-5.955475e-02
7.496782,filtered_pd,-4.522237e-02,-4.761564e-02
7.566219,standard_pd,-6.254909e-04,-5.900204e-02
7.566219,filtered_pd,-4.482184e-02,-4.676675e-02
7.636298,standard_pd,-6.140681e-04,-5.845457e-02
7.636298,filtered_pd,-4.442128e-02,-4.592919e-02
7.707027,standard_pd,-6.028537e-04,-5.791230e-02
7.707027,filtered_pd,-4.402075e-02,-4.510290e-02
7.778411,standard_pd,-5.918440e-04,-5.737517e-02
7.778411,filtered_pd,-4.362032e-02,-4.428780e-02
7.850456,standard_pd,-5.810353e-04,-5.684314e-02
7.850456,filtered_pd,-4.322003e-02,-4.348382e-02
7.923169,standard_pd,-5.704238e-04,-5.631614e-02
7.923169,filtered_pd,-4.281994e-02,-4.269089e-02
7.996555,standard_pd,-5.600060e-04,-5.579413e-02
7.996555,filtered_pd,-4.242012e-02,-4.190893e-02
8.070620,standard_pd,-5.497784e-04,-5.527705e-02
8.070620,filtered_pd,-4.202063e-02,-4.113787e-02
8.145372,standard_pd,-5.397374e-04,-5.476487e-02
8.145372,filtered_pd,-4.162151e-02,-4.037764e-02
8.220816,standard_pd,-5.298797e-04,-5.425752e-02
8.220816,filtered_pd,-4.122284e-02,-3.962816e-02
8.296959,standard_pd,-5.202020e-04,-5.375497e-02
8.296959,filtered_pd,-4.082466e-02,-3.888936e-02
8.373807,standard_pd,-5.107010e-04,-5.325716e-02
8.373807,filtered_pd,-4.042705e-02,-3.816115e-02
8.451366,standard_pd,-5.013733e-04,-5.276404e-02
8.451366,filtered_pd,-4.003005e-02,-3.744347e-02
8.529644,standard_pd,-4.922160e-04,-5.227557e-02
8.529644,filtered_pd,-3.963372e-02,-3.673622e-02
8.608648,standard_pd,-4.832258e-04,-5.179171e-02
8.608648,filtered_pd,-3.923813e-02,-3.603935e-02
8.688383,standard_pd,-4.743998e-04,-5.131240e-02
8.688383,filtered_pd,-3.884334e-02,-3.535275e-02
8.768856,standard_pd,-4.657349e-04,-5.083761e-02
8.768856,filtered_pd,-3.844939e-02,-3.467636e-02
8.850075,standard_pd,-4.572282e-04,-5.036728e-02
8.850075,filtered_pd,-3.805636e-02,-3.401010e-02
8.932046,standard_pd,-4.488768e-04,-4.990137e-02
8.932046,filtered_pd,-3.766429e-02,-3.335388e-02
9.014776,standard_pd,-4.406779e-04,-4.943984e-02
9.014776,filtered_pd,-3.727324e-02,-3.270762e-02
9.098273,standard_pd,-4.326287e-04,-4.898265e-02
9.098273,filtered_pd,-3.688327e-02,-3.207124e-02
9.182543,standard_pd,-4.247265e-04,-4.852976e-02
9.182543,filtered_pd,-3.649444e-02,-3.144466e-02
9.267593,standard_pd,-4.169685e-04,-4.808111e-02
9.267593,filtered_pd,-3.610680e-02,-3.082778e-02
9.353432,standard_pd,-4.093523e-04,-4.763667e-02
9.353432,filtered_pd,-3.572041e-02,-3.022054e-02
9.440065,standard_pd,-4.018750e-04,-4.719640e-02
9.440065,filtered_pd,-3.533532e-02,-2.962284e-02
9.527500,standard_pd,-3.945343e-04,-4.676026e-02
9.527500,filtered_pd,-3.495159e-02,-2.903459e-02
9.615746,standard_pd,-3.873277e-04,-4.632821e-02
9.615746,filtered_pd,-3.456927e-02,-2.845571e-02
9.704809,standard_pd,-3.802527e-04,-4.590020e-02
9.704809,filtered_pd,-3.418841e-02,-2.788612e-02
9.794697,standard_pd,-3.733068e-04,-4.547620e-02
9.794697,filtered_pd,-3.380906e-02,-2.732572e-02
9.885417,standard_pd,-3.664878e-04,-4.505617e-02
9.885417,filtered_pd,-3.343128e-02,-2.677443e-02
9.976978,standard_pd,-3.597933e-04,-4.464007e-02
9.976978,filtered_pd,-3.305512e-02,-2.623216e-02
10.069386,standard_pd,-3.532211e-04,-4.422786e-02
10.069386,filtered_pd,-3.268062e-02,-2.569882e-02
10.162651,standard_pd,-3.467689e-04,-4.381950e-02
10.162651,filtered_pd,-3.230784e-02,-2.517432e-02
10.256779,standard_pd,-3.404345e-04,-4.341496e-02
10.256779,filtered_pd,-3.193682e-02,-2.465857e-02
10.351780,standard_pd,-3.342158e-04,-4.301421e-02
10.351780,filtered_pd,-3.156760e-02,-2.415148e-02
10.447660,standard_pd,-3.281107e-04,-4.261719e-02
10.447660,filtered_pd,-3.120025e-02,-2.365296e-02
10.544428,standard_pd,-3.221170e-04,-4.222388e-02
10.544428,filtered_pd,-3.083479e-02,-2.316292e-02
10.642092,standard_pd,-3.162329e-04,-4.183424e-02
10.642092,filtered_pd,-3.047129e-02,-2.268127e-02
10.740662,standard_pd,-3.104561e-04,-4.144824e-02
10.740662,filtered_pd,-3.010976e-02,-2.220791e-02
10.840144,standard_pd,-3.047849e-04,-4.106584e-02
10.840144,filtered_pd,-2.975027e-02,-2.174275e-02
10.940547,standard_pd,-2.992173e-04,-4.068700e-02
10.940547,filtered_pd,-2.939285e-02,-2.128571e-02
11.041881,standard_pd,-2.937514e-04,-4.031169e-02
11.041881,filtered_pd,-2.903755e-02,-2.083668e-02
11.144153,standard_pd,-2.883852e-04,-3.993989e-02
11.144153,filtered_pd,-2.868439e-02,-2.039558e-02
11.247372,standard_pd,-2.831171e-04,-3.957154e-02
11.247372,filtered_pd,-2.833342e-02,-1.996231e-02
11.351547,standard_pd,-2.779452e-04,-3.920663e-02
11.351547,filtered_pd,-2.798468e-02,-1.953678e-02
11.456687,standard_pd,-2.728678e-04,-3.884511e-02
11.456687,filtered_pd,-2.763820e-02,-1.911890e-02
11.562801,standard_pd,-2.678831e-04,-3.848696e-02
11.562801,filtered_pd,-2.729401e-02,-1.870857e-02
11.669898,standard_pd,-2.629895e-04,-3.813215e-02
11.669898,filtered_pd,-2.695215e-02,-1.830569e-02
11.777987,standard_pd,-2.581852e-04,-3.778063e-02
11.777987,filtered_pd,-2.661266e-02,-1.791019e-02
11.887077,standard_pd,-2.534687e-04,-3.743238e-02
11.887077,filtered_pd,-2.627555e-02,-1.752195e-02
11.997177,standard_pd,-2.488383e-04,-3.708738e-02
11.997177,filtered_pd,-2.594087e-02,-1.714089e-02
12.108298,standard_pd,-2.442925e-04,-3.674557e-02
12.108298,filtered_pd,-2.560864e-02,-1.676692e-02
12.220447,standard_pd,-2.398298e-04,-3.640695e-02
12.220447,filtered_pd,-2.527889e-02,-1.639994e-02
12.333635,standard_pd,-2.354485e-04,-3.607147e-02
12.333635,filtered_pd,-2.495164e-02,-1.603986e-02
12.447871,standard_pd,-2.311473e-04,-3.573911e-02
12.447871,filtered_pd,-2.462692e-02,-1.568658e-02
12.563166,standard_pd,-2.269246e-04,-3.540984e-02
12.563166,filtered_pd,-2.430476e-02,-1.534002e-02
12.679528,standard_pd,-2.227791e-04,-3.508362e-02
12.679528,filtered_pd,-2.398518e-02,-1.500008e-02
12.796969,standard_pd,-2.187093e-04,-3.476043e-02
12.796969,filtered_pd,-2.366819e-02,-1.466666e-02
12.915497,standard_pd,-2.147138e-04,-3.444025e-02
12.915497,filtered_pd,-2.335382e-02,-1.433968e-02
13.035122,standard_pd,-2.107913e-04,-3.412303e-02
13.035122,filtered_pd,-2.304209e-02,-1.401905e-02
13.155856,standard_pd,-2.069405e-04,-3.380875e-02
13.155856,filtered_pd,-2.273302e-02,-1.370466e-02
13.277708,standard_pd,-2.031600e-04,-3.349740e-02
13.277708,filtered_pd,-2.242663e-02,-1.339644e-02
13.400689,standard_pd,-1.994486e-04,-3.318892e-02
13.400689,filtered_pd,-2.212292e-02,-1.309428e-02
13.524809,standard_pd,-1.958049e-04,-3.288331e-02
13.524809,filtered_pd,-2.182192e-02,-1.279811e-02
13.650078,standard_pd,-1.922278e-04,-3.258054e-02
13.650078,filtered_pd,-2.152364e-02,-1.250783e-02
13.776508,standard_pd,-1.887161e-04,-3.228056e-02
13.776508,filtered_pd,-2.122809e-02,-1.222334e-02
13.904108,standard_pd,-1.852685e-04,-3.198337e-02
13.904108,filtered_pd,-2.093528e-02,-1.194457e-02
14.032891,standard_pd,-1.818839e-04,-3.168893e-02
14.032891,filtered_pd,-2.064522e-02,-1.167142e-02
14.162866,standard_pd,-1.785611e-04,-3.139722e-02
14.162866,filtered_pd,-2.035793e-02,-1.140381e-02
14.294045,standard_pd,-1.752990e-04,-3.110822e-02
14.294045,filtered_pd,-2.007341e-02,-1.114164e-02
14.426440,standard_pd,-1.720965e-04,-3.082188e-02
14.426440,filtered_pd,-1.979166e-02,-1.088483e-02
14.560060,standard_pd,-1.689525e-04,-3.053820e-02
14.560060,filtered_pd,-1.951270e-02,-1.063330e-02
14.694918,standard_pd,-1.658659e-04,-3.025715e-02
14.694918,filtered_pd,-1.923653e-02,-1.038696e-02
14.831025,standard_pd,-1.628357e-04,-2.997869e-02
14.831025,filtered_pd,-1.896315e-02,-1.014572e-02
14.968393,standard_pd,-1.598609e-04,-2.970282e-02
14.968393,filtered_pd,-1.869257e-02,-9.909495e-03
15.107033,standard_pd,-1.569404e-04,-2.942949e-02
15.107033,filtered_pd,-1.842478e-02,-9.678211e-03
15.246957,standard_pd,-1.540732e-04,-2.915870e-02
15.246957,filtered_pd,-1.815979e-02,-9.451779e-03
15.388178,standard_pd,-1.512585e-04,-2.889040e-02
15.388178,filtered_pd,-1.789761e-02,-9.230118e-03
15.530706,standard_pd,-1.484951e-04,-2.862460e-02
15.530706,filtered_pd,-1.763822e-02,-9.013146e-03
15.674554,standard_pd,-1.457823e-04,-2.836124e-02
15.674554,filtered_pd,-1.738163e-02,-8.800782e-03
15.819735,standard_pd,-1.431189e-04,-2.810033e-02
15.819735,filtered_pd,-1.712784e-02,-8.592947e-03
15.966260,standard_pd,-1.405043e-04,-2.784182e-02
15.966260,filtered_pd,-1.687683e-02,-8.389560e-03
16.114143,standard_pd,-1.379374e-04,-2.758571e-02
16.114143,filtered_pd,-1.662862e-02,-8.190545e-03
16.263395,standard_pd,-1.354174e-04,-2.733196e-02
16.263395,filtered_pd,-1.638318e-02,-7.995822e-03
16.414030,standard_pd,-1.329434e-04,-2.708056e-02
16.414030,filtered_pd,-1.614052e-02,-7.805316e-03
16.566060,standard_pd,-1.305147e-04,-2.683148e-02
16.566060,filtered_pd,-1.590063e-02,-7.618950e-03
16.719498,standard_pd,-1.281303e-04,-2.658470e-02
16.719498,filtered_pd,-1.566351e-02,-7.436649e-03
16.874357,standard_pd,-1.257894e-04,-2.634020e-02
16.874357,filtered_pd,-1.542914e-02,-7.258338e-03
17.030650,standard_pd,-1.234913e-04,-2.609796e-02
17.030650,filtered_pd,-1.519751e-02,-7.083944e-03
17.188391,standard_pd,-1.212352e-04,-2.585796e-02
17.188391,filtered_pd,-1.496862e-02,-6.913396e-03
17.347594,standard_pd,-1.190204e-04,-2.562017e-02
17.347594,filtered_pd,-1.474246e-02,-6.746619e-03
17.508270,standard_pd,-1.168459e-04,-2.538458e-02
17.508270,filtered_pd,-1.451901e-02,-6.583545e-03
17.670435,standard_pd,-1.147112e-04,-2.515116e-02
17.670435,filtered_pd,-1.429826e-02,-6.424102e-03
17.834102,standard_pd,-1.126155e-04,-2.491990e-02
17.834102,filtered_pd,-1.408021e-02,-6.268223e-03
17.999285,standard_pd,-1.105581e-04,-2.469077e-02
17.999285,filtered_pd,-1.386483e-02,-6.115837e-03
18.165998,standard_pd,-1.085383e-04,-2.446376e-02
18.165998,filtered_pd,-1.365212e-02,-5.966879e-03
18.334255,standard_pd,-1.065554e-04,-2.423884e-02
18.334255,filtered_pd,-1.344206e-02,-5.821281e-03
18.504070,standard_pd,-1.046087e-04,-2.401600e-02
18.504070,filtered_pd,-1.323464e-02,-5.678979e-03
18.675458,standard_pd,-1.026975e-04,-2.379521e-02
18.675458,filtered_pd,-1.302984e-02,-5.539907e-03
18.848434,standard_pd,-1.008213e-04,-2.357646e-02
18.848434,filtered_pd,-1.282764e-02,-5.404001e-03
19.023012,standard_pd,-9.897933e-05,-2.335973e-02
19.023012,filtered_pd,-1.262804e-02,-5.271199e-03
19.199207,standard_pd,-9.717103e-05,-2.314499e-02
19.199207,filtered_pd,-1.243101e-02,-5.141439e-03
19.377033,standard_pd,-9.539577e-05,-2.293224e-02
19.377033,filtered_pd,-1.223654e-02,-5.014660e-03
19.556507,standard_pd,-9.365293e-05,-2.272145e-02
19.556507,filtered_pd,-1.204461e-02,-4.890802e-03
19.737643,standard_pd,-9.194194e-05,-2.251261e-02
19.737643,filtered_pd,-1.185520e-02,-4.769805e-03
19.920457,standard_pd,-9.026220e-05,-2.230568e-02
19.920457,filtered_pd,-1.166830e-02,-4.651611e-03
20.104964,standard_pd,-8.861315e-05,-2.210067e-02
20.104964,filtered_pd,-1.148388e-02,-4.536162e-03
20.291180,standard_pd,-8.699423e-05,-2.189755e-02
20.291180,filtered_pd,-1.130194e-02,-4.423403e-03
20.479121,standard_pd,-8.540488e-05,-2.169630e-02
20.479121,filtered_pd,-1.112244e-02,-4.313276e-03
20.668802,standard_pd,-8.384457e-05,-2.149690e-02
20.668802,filtered_pd,-1.094537e-02,-4.205729e-03
20.860241,standard_pd,-8.231276e-05,-2.129934e-02
20.860241,filtered_pd,-1.077071e-02,-4.100706e-03
21.053452,standard_pd,-8.080894e-05,-2.110360e-02
21.053452,filtered_pd,-1.059844e-02,-3.998154e-03
21.248454,standard_pd,-7.933259e-05,-2.090967e-02
21.248454,filtered_pd,-1.042854e-02,-3.898022e-03
21.445261,standard_pd,-7.788321e-05,-2.071752e-02
21.445261,filtered_pd,-1.026099e-02,-3.800258e-03
21.643891,standard_pd,-7.646031e-05,-2.052715e-02
21.643891,filtered_pd,-1.009577e-02,-3.704812e-03
21.844361,standard_pd,-7.506341e-05,-2.033852e-02
21.844361,filtered_pd,-9.932859e-03,-3.611634e-03
22.046687,standard_pd,-7.369203e-05,-2.015164e-02
22.046687,filtered_pd,-9.772234e-03,-3.520675e-03
22.250888,standard_pd,-7.234570e-05,-1.996647e-02
22.250888,filtered_pd,-9.613875e-03,-3.431888e-03
22.456980,standard_pd,-7.102396e-05,-1.978302e-02
22.456980,filtered_pd,-9.457762e-03,-3.345226e-03
22.664981,standard_pd,-6.972638e-05,-1.960125e-02
22.664981,filtered_pd,-9.303871e-03,-3.260642e-03
22.874908,standard_pd,-6.845250e-05,-1.942115e-02
22.874908,filtered_pd,-9.152183e-03,-3.178090e-03
23.086780,standard_pd,-6.720189e-05,-1.924272e-02
23.086780,filtered_pd,-9.002674e-03,-3.097527e-03
23.300614,standard_pd,-6.597413e-05,-1.906593e-02
23.300614,filtered_pd,-8.855323e-03,-3.018909e-03
23.516429,standard_pd,-6.476880e-05,-1.889076e-02
23.516429,filtered_pd,-8.710109e-03,-2.942192e-03
23.734243,standard_pd,-6.358549e-05,-1.871721e-02
23.734243,filtered_pd,-8.567009e-03,-2.867335e-03
23.954074,standard_pd,-6.242380e-05,-1.854525e-02
23.954074,filtered_pd,-8.426001e-03,-2.794296e-03
24.175941,standard_pd,-6.128333e-05,-1.837488e-02
24.175941,filtered_pd,-8.287064e-03,-2.723034e-03
24.399863,standard_pd,-6.016370e-05,-1.820608e-02
24.399863,filtered_pd,-8.150174e-03,-2.653510e-03
24.625859,standard_pd,-5.906452e-05,-1.803883e-02
24.625859,filtered_pd,-8.015309e-03,-2.585684e-03
24.853949,standard_pd,-5.798543e-05,-1.787312e-02
24.853949,filtered_pd,-7.882448e-03,-2.519518e-03
25.084151,standard_pd,-5.692604e-05,-1.770894e-02
25.084151,filtered_pd,-7.751568e-03,-2.454975e-03
25.316485,standard_pd,-5.588602e-05,-1.754627e-02
25.316485,filtered_pd,-7.622647e-03,-2.392018e-03
25.550971,standard_pd,-5.486499e-05,-1.738509e-02
25.550971,filtered_pd,-7.495663e-03,-2.330610e-03
25.787629,standard_pd,-5.386262e-05,-1.722540e-02
25.787629,filtered_pd,-7.370593e-03,-2.270716e-03
26.026479,standard_pd,-5.287856e-05,-1.706717e-02
26.026479,filtered_pd,-7.247415e-03,-2.212301e-03
26.267541,standard_pd,-5.191248e-05,-1.691041e-02
26.267541,filtered_pd,-7.126107e-03,-2.155332e-03
26.510836,standard_pd,-5.096404e-05,-1.675508e-02
26.510836,filtered_pd,-7.006647e-03,-2.099775e-03
26.756384,standard_pd,-5.003294e-05,-1.660119e-02
26.756384,filtered_pd,-6.889012e-03,-2.045596e-03
27.004207,standard_pd,-4.911884e-05,-1.644871e-02
27.004207,filtered_pd,-6.773182e-03,-1.992765e-03
27.254325,standard_pd,-4.822145e-05,-1.629763e-02
27.254325,filtered_pd,-6.659133e-03,-1.941250e-03
27.506760,standard_pd,-4.734045e-05,-1.614794e-02
27.506760,filtered_pd,-6.546844e-03,-1.891020e-03
27.761533,standard_pd,-4.647555e-05,-1.599963e-02
27.761533,filtered_pd,-6.436294e-03,-1.842045e-03
28.018666,standard_pd,-4.562645e-05,-1.585269e-02
28.018666,filtered_pd,-6.327459e-03,-1.794295e-03
28.278180,standard_pd,-4.479286e-05,-1.570709e-02
28.278180,filtered_pd,-6.220320e-03,-1.747741e-03
28.540098,standard_pd,-4.397450e-05,-1.556284e-02
28.540098,filtered_pd,-6.114854e-03,-1.702356e-03
28.804442,standard_pd,-4.317109e-05,-1.541991e-02
28.804442,filtered_pd,-6.011040e-03,-1.658112e-03
29.071234,standard_pd,-4.238236e-05,-1.527830e-02
29.071234,filtered_pd,-5.908856e-03,-1.614982e-03
29.340497,standard_pd,-4.160804e-05,-1.513799e-02
29.340497,filtered_pd,-5.808282e-03,-1.572938e-03
29.612254,standard_pd,-4.084786e-05,-1.499897e-02
29.612254,filtered_pd,-5.709296e-03,-1.531956e-03
29.886529,standard_pd,-4.010157e-05,-1.486122e-02
29.886529,filtered_pd,-5.611878e-03,-1.492009e-03
30.163343,standard_pd,-3.936892e-05,-1.472475e-02
30.163343,filtered_pd,-5.516007e-03,-1.453074e-03
30.442722,standard_pd,-3.864966e-05,-1.458953e-02
30.442722,filtered_pd,-5.421661e-03,-1.415125e-03
30.724688,standard_pd,-3.794353e-05,-1.445555e-02
30.724688,filtered_pd,-5.328822e-03,-1.378139e-03
31.009266,standard_pd,-3.725030e-05,-1.432281e-02
31.009266,filtered_pd,-5.237467e-03,-1.342092e-03
31.296480,standard_pd,-3.656974e-05,-1.419128e-02
31.296480,filtered_pd,-5.147578e-03,-1.306963e-03
31.586354,standard_pd,-3.590162e-05,-1.406096e-02
31.586354,filtered_pd,-5.059133e-03,-1.272728e-03
31.878913,standard_pd,-3.524570e-05,-1.393185e-02
31.878913,filtered_pd,-4.972114e-03,-1.239367e-03
32.174182,standard_pd,-3.460176e-05,-1.380392e-02
32.174182,filtered_pd,-4.886500e-03,-1.206857e-03
32.472185,standard_pd,-3.396959e-05,-1.367716e-02
32.472185,filtered_pd,-4.802271e-03,-1.175178e-03
32.772948,standard_pd,-3.334896e-05,-1.355157e-02
32.772948,filtered_pd,-4.719409e-03,-1.144310e-03
33.076498,standard_pd,-3.273968e-05,-1.342714e-02
33.076498,filtered_pd,-4.637894e-03,-1.114233e-03
33.382859,standard_pd,-3.214153e-05,-1.330385e-02
33.382859,filtered_pd,-4.557707e-03,-1.084927e-03
33.692057,standard_pd,-3.155430e-05,-1.318169e-02
33.692057,filtered_pd,-4.478829e-03,-1.056373e-03
34.004119,standard_pd,-3.097781e-05,-1.306066e-02
34.004119,filtered_pd,-4.401242e-03,-1.028553e-03
34.319072,standard_pd,-3.041184e-05,-1.294073e-02
34.319072,filtered_pd,-4.324927e-03,-1.001449e-03
34.636942,standard_pd,-2.985622e-05,-1.282191e-02
34.636942,filtered_pd,-4.249865e-03,-9.750438e-04
34.957756,standard_pd,-2.931075e-05,-1.270419e-02
34.957756,filtered_pd,-4.176038e-03,-9.493188e-04
35.281541,standard_pd,-2.877524e-05,-1.258754e-02
35.281541,filtered_pd,-4.103429e-03,-9.242579e-04
35.608326,standard_pd,-2.824952e-05,-1.247197e-02
35.608326,filtered_pd,-4.032019e-03,-8.998443e-04
35.938137,standard_pd,-2.773340e-05,-1.235746e-02
35.938137,filtered_pd,-3.961791e-03,-8.760621e-04
36.271003,standard_pd,-2.722671e-05,-1.224400e-02
36.271003,filtered_pd,-3.892727e-03,-8.528954e-04
36.606951,standard_pd,-2.672928e-05,-1.213158e-02
36.606951,filtered_pd,-3.824811e-03,-8.303289e-04
36.946012,standard_pd,-2.624093e-05,-1.202020e-02
36.946012,filtered_pd,-3.758024e-03,-8.083476e-04
37.288213,standard_pd,-2.576151e-05,-1.190984e-02
37.288213,filtered_pd,-3.692351e-03,-7.869368e-04
37.633584,standard_pd,-2.529085e-05,-1.180049e-02
37.633584,filtered_pd,-3.627774e-03,-7.660823e-04
37.982153,standard_pd,-2.482879e-05,-1.169215e-02
37.982153,filtered_pd,-3.564277e-03,-7.457700e-04
38.333951,standard_pd,-2.437516e-05,-1.158480e-02
38.333951,filtered_pd,-3.501844e-03,-7.259862e-04
38.689007,standard_pd,-2.392983e-05,-1.147845e-02
38.689007,filtered_pd,-3.440458e-03,-7.067177e-04
39.047352,standard_pd,-2.349263e-05,-1.137306e-02
39.047352,filtered_pd,-3.380103e-03,-6.879515e-04
39.409016,standard_pd,-2.306342e-05,-1.126865e-02
39.409016,filtered_pd,-3.320764e-03,-6.696748e-04
39.774030,standard_pd,-2.264205e-05,-1.116520e-02
39.774030,filtered_pd,-3.262425e-03,-6.518754e-04
40.142425,standard_pd,-2.222838e-05,-1.106269e-02
40.142425,filtered_pd,-3.205071e-03,-6.345409e-04
40.514232,standard_pd,-2.182227e-05,-1.096113e-02
40.514232,filtered_pd,-3.148686e-03,-6.176598e-04
40.889482,standard_pd,-2.142357e-05,-1.086050e-02
40.889482,filtered_pd,-3.093255e-03,-6.012204e-04
41.268208,standard_pd,-2.103216e-05,-1.076080e-02
41.268208,filtered_pd,-3.038764e-03,-5.852115e-04
41.650442,standard_pd,-2.064791e-05,-1.066201e-02
41.650442,filtered_pd,-2.985198e-03,-5.696222e-04
42.036217,standard_pd,-2.027067e-05,-1.056413e-02
42.036217,filtered_pd,-2.932543e-03,-5.544417e-04
42.425564,standard_pd,-1.990032e-05,-1.046715e-02
42.425564,filtered_pd,-2.880783e-03,-5.396597e-04
42.818518,standard_pd,-1.953674e-05,-1.037105e-02
42.818518,filtered_pd,-2.829906e-03,-5.252658e-04
43.215111,standard_pd,-1.917981e-05,-1.027585e-02
43.215111,filtered_pd,-2.779897e-03,-5.112502e-04
43.615378,standard_pd,-1.882939e-05,-1.018151e-02
43.615378,filtered_pd,-2.730742e-03,-4.976032e-04
44.019352,standard_pd,-1.848538e-05,-1.008805e-02
44.019352,filtered_pd,-2.682428e-03,-4.843154e-04
44.427067,standard_pd,-1.814765e-05,-9.995438e-03
44.427067,filtered_pd,-2.634941e-03,-4.713774e-04
44.838559,standard_pd,-1.781609e-05,-9.903680e-03
44.838559,filtered_pd,-2.588268e-03,-4.587803e-04
45.253863,standard_pd,-1.749059e-05,-9.812765e-03
45.253863,filtered_pd,-2.542397e-03,-4.465154e-04
45.673013,standard_pd,-1.717103e-05,-9.722685e-03
45.673013,filtered_pd,-2.497314e-03,-4.345740e-04
46.096045,standard_pd,-1.685732e-05,-9.633433e-03
46.096045,filtered_pd,-2.453007e-03,-4.229479e-04
46.522995,standard_pd,-1.654933e-05,-9.545000e-03
46.522995,filtered_pd,-2.409462e-03,-4.116288e-04
46.953900,standard_pd,-1.624698e-05,-9.457380e-03
46.953900,filtered_pd,-2.366669e-03,-4.006089e-04
47.388796,standard_pd,-1.595014e-05,-9.370564e-03
47.388796,filtered_pd,-2.324614e-03,-3.898803e-04
47.827720,standard_pd,-1.565873e-05,-9.284546e-03
47.827720,filtered_pd,-2.283286e-03,-3.794357e-04
48.270710,standard_pd,-1.537265e-05,-9.199317e-03
48.270710,filtered_pd,-2.242672e-03,-3.692675e-04
48.717802,standard_pd,-1.509179e-05,-9.114872e-03
48.717802,filtered_pd,-2.202762e-03,-3.593687e-04
49.169036,standard_pd,-1.481606e-05,-9.031202e-03
49.169036,filtered_pd,-2.163543e-03,-3.497322e-04
49.624449,standard_pd,-1.454537e-05,-8.948300e-03
49.624449,filtered_pd,-2.125005e-03,-3.403512e-04
50.084080,standard_pd,-1.427962e-05,-8.866160e-03
50.084080,filtered_pd,-2.087136e-03,-3.312190e-04
50.547968,standard_pd,-1.401873e-05,-8.784774e-03
50.547968,filtered_pd,-2.049924e-03,-3.223293e-04
51.016153,standard_pd,-1.376261e-05,-8.704136e-03
51.016153,filtered_pd,-2.013361e-03,-3.136756e-04
51.488675,standard_pd,-1.351117e-05,-8.624238e-03
51.488675,filtered_pd,-1.977434e-03,-3.052518e-04
51.965572,standard_pd,-1.326432e-05,-8.545074e-03
51.965572,filtered_pd,-1.942133e-03,-2.970520e-04
52.446887,standard_pd,-1.302198e-05,-8.466637e-03
52.446887,filtered_pd,-1.907447e-03,-2.890701e-04
52.932661,standard_pd,-1.278406e-05,-8.388920e-03
52.932661,filtered_pd,-1.873367e-03,-2.813007e-04
53.422933,standard_pd,-1.255050e-05,-8.311917e-03
53.422933,filtered_pd,-1.839883e-03,-2.737380e-04
53.917746,standard_pd,-1.232120e-05,-8.235621e-03
53.917746,filtered_pd,-1.806984e-03,-2.663768e-04
54.417143,standard_pd,-1.209609e-05,-8.160026e-03
54.417143,filtered_pd,-1.774660e-03,-2.592116e-04
54.921165,standard_pd,-1.187509e-05,-8.085125e-03
54.921165,filtered_pd,-1.742903e-03,-2.522374e-04
55.429855,standard_pd,-1.165813e-05,-8.010911e-03
55.429855,filtered_pd,-1.711702e-03,-2.454492e-04
55.943257,standard_pd,-1.144514e-05,-7.937379e-03
55.943257,filtered_pd,-1.681049e-03,-2.388420e-04
56.461414,standard_pd,-1.123604e-05,-7.864523e-03
56.461414,filtered_pd,-1.650934e-03,-2.324112e-04
56.984371,standard_pd,-1.103075e-05,-7.792335e-03
56.984371,filtered_pd,-1.621347e-03,-2.261520e-04
57.512171,standard_pd,-1.082922e-05,-7.720810e-03
57.512171,filtered_pd,-1.592281e-03,-2.200600e-04
58.044859,standard_pd,-1.063137e-05,-7.649942e-03
58.044859,filtered_pd,-1.563726e-03,-2.141307e-04
58.582482,standard_pd,-1.043713e-05,-7.579725e-03
58.582482,filtered_pd,-1.535673e-03,-2.083599e-04
59.125084,standard_pd,-1.024644e-05,-7.510152e-03
59.125084,filtered_pd,-1.508115e-03,-2.027434e-04
59.672712,standard_pd,-1.005924e-05,-7.441218e-03
59.672712,filtered_pd,-1.481043e-03,-1.972771e-04
60.225412,standard_pd,-9.875458e-06,-7.372917e-03
60.225412,filtered_pd,-1.454448e-03,-1.919571e-04
60.783231,standard_pd,-9.695032e-06,-7.305243e-03
60.783231,filtered_pd,-1.428322e-03,-1.867794e-04
61.346217,standard_pd,-9.517903e-06,-7.238191e-03
