factor,sample_index,factor_value,combo,rms_vibration_mm,rms_pointing_error_deg,peak_torque_nm,rms_torque_nm
inertia_scale,61,0.982658,unshaped_filtered_pd,0.497661,0.0170136,15.8368,7.39421
inertia_scale,61,0.982658,fourth_standard_pd,0.0520861,0.00136237,16.5157,8.02812
inertia_scale,61,0.982658,fourth_filtered_pd,0.0496718,0.00108022,16.5013,8.02873
inertia_scale,62,1.03914,unshaped_standard_pd,0.554632,0.0191837,15.9115,7.6615
inertia_scale,62,1.03914,unshaped_filtered_pd,0.498366,0.0170365,16.3573,7.66744
inertia_scale,62,1.03914,fourth_standard_pd,0.0518458,0.00133491,17.1218,8.32511
inertia_scale,62,1.03914,fourth_filtered_pd,0.0495394,0.00106906,17.1066,8.32573
inertia_scale,63,1.159,unshaped_standard_pd,0.557653,0.0193048,16.9038,8.24148
inertia_scale,63,1.159,unshaped_filtered_pd,0.498619,0.0170407,17.4461,8.24729
inertia_scale,63,1.159,fourth_standard_pd,0.0513689,0.00128225,18.4081,8.95534
inertia_scale,63,1.159,fourth_filtered_pd,0.0492719,0.00104745,18.3911,8.95596
inertia_scale,64,1.08083,unshaped_standard_pd,0.556044,0.0192382,16.2574,7.86322
inertia_scale,64,1.08083,unshaped_filtered_pd,0.498654,0.0170444,16.7388,7.86912
inertia_scale,64,1.08083,fourth_standard_pd,0.0516745,0.00131578,17.5692,8.54432
inertia_scale,64,1.08083,fourth_filtered_pd,0.0494444,0.00106124,17.5534,8.54494
inertia_scale,65,1.03215,unshaped_standard_pd,0.554362,0.0191731,15.8536,7.62766
inertia_scale,65,1.03215,unshaped_filtered_pd,0.498298,0.0170345,16.2926,7.63361
inertia_scale,65,1.03215,fourth_standard_pd,0.0518749,0.00133821,17.0467,8.28834
inertia_scale,65,1.03215,fourth_filtered_pd,0.0495554,0.00107039,17.0317,8.28895
inertia_scale,66,1.03552,unshaped_standard_pd,0.554494,0.0191783,15.8816,7.644
inertia_scale,66,1.03552,unshaped_filtered_pd,0.498332,0.0170355,16.3239,7.64994
inertia_scale,66,1.03552,fourth_standard_pd,0.0518608,0.00133661,17.083,8.30609
inertia_scale,66,1.03552,fourth_filtered_pd,0.0495479,0.00106975,17.0678,8.30671
inertia_scale,67,0.88237,unshaped_standard_pd,0.545415,0.0188376,14.6057,6.90305
inertia_scale,67,0.88237,unshaped_filtered_pd,0.49516,0.0169324,14.8934,6.90912
inertia_scale,67,0.88237,fourth_standard_pd,0.0525377,0.00141595,15.4396,7.50079
inertia_scale,67,0.88237,fourth_filtered_pd,0.0499177,0.00110199,15.4266,7.5014
inertia_scale,68,0.718491,unshaped_standard_pd,0.527118,0.0181853,13.2247,6.1104
inertia_scale,68,0.718491,unshaped_filtered_pd,0.487069,0.0166605,13.3125,6.11658
inertia_scale,68,0.718491,fourth_standard_pd,0.0533085,0.00151903,13.6807,6.63909
inertia_scale,68,0.718491,fourth_filtered_pd,0.0503381,0.00114385,13.6702,6.63969
inertia_scale,69,0.96203,unshaped_standard_pd,0.550954,0.0190433,15.2703,7.28842
inertia_scale,69,0.96203,unshaped_filtered_pd,0.497283,0.0170013,15.6441,7.29443
inertia_scale,69,0.96203,fourth_standard_pd,0.0521769,0.00137287,16.2944,7.91965
inertia_scale,69,0.96203,fourth_filtered_pd,0.0497214,0.0010845,16.2803,7.92027
inertia_scale,70,0.828751,unshaped_standard_pd,0.540534,0.0186602,14.156,6.64368
inertia_scale,70,0.828751,unshaped_filtered_pd,0.493103,0.0168644,14.3781,6.64979
inertia_scale,70,0.828751,fourth_standard_pd,0.0527881,0.00144738,14.8642,7.21885
inertia_scale,70,0.828751,fourth_filtered_pd,0.0500429,0.00111432,14.852,7.21946
inertia_scale,71,0.945117,unshaped_standard_pd,0.549943,0.0190051,15.1295,7.2066
inertia_scale,71,0.945117,unshaped_filtered_pd,0.496907,0.0169896,15.486,7.21262
inertia_scale,71,0.945117,fourth_standard_pd,0.0522522,0.00138168,16.1129,7.83072
inertia_scale,71,0.945117,fourth_filtered_pd,0.0497623,0.00108807,16.099,7.83133
inertia_scale,72,1.21204,unshaped_standard_pd,0.558063,0.0193266,17.3429,8.49817
inertia_scale,72,1.21204,unshaped_filtered_pd,0.498291,0.0170264,17.9204,8.50391
inertia_scale,72,1.21204,fourth_standard_pd,0.0511736,0.00126109,18.9774,9.23424
inertia_scale,72,1.21204,fourth_filtered_pd,0.0491601,0.00103871,18.9596,9.23487
inertia_scale,73,0.840364,unshaped_standard_pd,0.54167,0.0187015,14.2535,6.69985
inertia_scale,73,0.840364,unshaped_filtered_pd,0.493594,0.0168807,14.4913,6.70596
inertia_scale,73,0.840364,fourth_standard_pd,0.0527333,0.00144039,14.9889,7.27992
