frequency_hz,controller,S_mag_db,T_mag_db
42.425564,filtered_pd,0.0162,-54.4050
42.818518,standard_pd,-0.0001,-43.4448
42.818518,filtered_pd,0.0160,-54.5627
43.215111,standard_pd,-0.0001,-43.5249
43.215111,filtered_pd,0.0157,-54.7205
43.615378,standard_pd,-0.0001,-43.6050
43.615378,filtered_pd,0.0154,-54.8783
44.019352,standard_pd,-0.0001,-43.6851
44.019352,filtered_pd,0.0151,-55.0362
44.427067,standard_pd,-0.0001,-43.7652
44.427067,filtered_pd,0.0149,-55.1941
44.838559,standard_pd,-0.0001,-43.8452
44.838559,filtered_pd,0.0146,-55.3520
45.253863,standard_pd,-0.0001,-43.9253
45.253863,filtered_pd,0.0143,-55.5100
45.673013,standard_pd,-0.0001,-44.0054
45.673013,filtered_pd,0.0141,-55.6680
46.096045,standard_pd,-0.0001,-44.0855
46.096045,filtered_pd,0.0138,-55.8260
46.522995,standard_pd,-0.0001,-44.1656
46.522995,filtered_pd,0.0136,-55.9841
46.953900,standard_pd,-0.0001,-44.2456
46.953900,filtered_pd,0.0133,-56.1422
47.388796,standard_pd,-0.0001,-44.3257
47.388796,filtered_pd,0.0131,-56.3004
47.827720,standard_pd,-0.0001,-44.4058
47.827720,filtered_pd,0.0129,-56.4586
48.270710,standard_pd,-0.0001,-44.4859
48.270710,filtered_pd,0.0126,-56.6168
48.717802,standard_pd,-0.0001,-44.5659
48.717802,filtered_pd,0.0124,-56.7751
49.169036,standard_pd,-0.0001,-44.6460
49.169036,filtered_pd,0.0122,-56.9334
49.624449,standard_pd,-0.0001,-44.7261
49.624449,filtered_pd,0.0120,-57.0917
50.084080,standard_pd,-0.0001,-44.8062
50.084080,filtered_pd,0.0118,-57.2501
50.547968,standard_pd,-0.0001,-44.8863
50.547968,filtered_pd,0.0116,-57.4085
51.016153,standard_pd,-0.0001,-44.9663
51.016153,filtered_pd,0.0113,-57.5669
51.488675,standard_pd,-0.0001,-45.0464
51.488675,filtered_pd,0.0111,-57.7253
51.965572,standard_pd,-0.0001,-45.1265
51.965572,filtered_pd,0.0109,-57.8838
52.446887,standard_pd,-0.0001,-45.2066
52.446887,filtered_pd,0.0108,-58.0423
52.932661,standard_pd,-0.0000,-45.2867
52.932661,filtered_pd,0.0106,-58.2009
53.422933,standard_pd,-0.0000,-45.3667
53.422933,filtered_pd,0.0104,-58.3595
53.917746,standard_pd,-0.0000,-45.4468
53.917746,filtered_pd,0.0102,-58.5181
54.417143,standard_pd,-0.0000,-45.5269
54.417143,filtered_pd,0.0100,-58.6767
54.921165,standard_pd,-0.0000,-45.6070
54.921165,filtered_pd,0.0098,-58.8354
55.429855,standard_pd,-0.0000,-45.6871
55.429855,filtered_pd,0.0096,-58.9941
55.943257,standard_pd,-0.0000,-45.7671
55.943257,filtered_pd,0.0095,-59.1528
56.461414,standard_pd,-0.0000,-45.8472
56.461414,filtered_pd,0.0093,-59.3115
56.984371,standard_pd,-0.0000,-45.9273
56.984371,filtered_pd,0.0091,-59.4703
57.512171,standard_pd,-0.0000,-46.0074
57.512171,filtered_pd,0.0090,-59.6291
58.044859,standard_pd,-0.0000,-46.0875
58.044859,filtered_pd,0.0088,-59.7879
58.582482,standard_pd,-0.0000,-46.1675
58.582482,filtered_pd,0.0087,-59.9467
59.125084,standard_pd,-0.0000,-46.2476
59.125084,filtered_pd,0.0085,-60.1056
59.672712,standard_pd,-0.0000,-46.3277
59.672712,filtered_pd,0.0083,-60.2645
60.225412,standard_pd,-0.0000,-46.4078
60.225412,filtered_pd,0.0082,-60.4234
60.783231,standard_pd,-0.0000,-46.4879
60.783231,filtered_pd,0.0081,-60.5823
61.346217,standard_pd,-0.0000,-46.5679
61.346217,filtered_pd,0.0079,-60.7413
61.914418,standard_pd,-0.0000,-46.6480
61.914418,filtered_pd,0.0078,-60.9002
62.487881,standard_pd,-0.0000,-46.7281
62.487881,filtered_pd,0.0076,-61.0592
63.066655,standard_pd,-0.0000,-46.8082
63.066655,filtered_pd,0.0075,-61.2182
63.650791,standard_pd,-0.0000,-46.8883
63.650791,filtered_pd,0.0074,-61.3773
64.240337,standard_pd,-0.0000,-46.9683
64.240337,filtered_pd,0.0072,-61.5363
64.835343,standard_pd,-0.0000,-47.0484
64.835343,filtered_pd,0.0071,-61.6954
65.435860,standard_pd,-0.0000,-47.1285
65.435860,filtered_pd,0.0070,-61.8545
66.041940,standard_pd,-0.0000,-47.2086
66.041940,filtered_pd,0.0068,-62.0136
66.653633,standard_pd,-0.0000,-47.2887
66.653633,filtered_pd,0.0067,-62.1728
67.270991,standard_pd,-0.0000,-47.3687
67.270991,filtered_pd,0.0066,-62.3319
67.894068,standard_pd,-0.0000,-47.4488
67.894068,filtered_pd,0.0065,-62.4911
68.522916,standard_pd,-0.0000,-47.5289
68.522916,filtered_pd,0.0064,-62.6503
69.157588,standard_pd,-0.0000,-47.6090
69.157588,filtered_pd,0.0062,-62.8095
69.798139,standard_pd,-0.0000,-47.6890
69.798139,filtered_pd,0.0061,-62.9687
70.444623,standard_pd,-0.0000,-47.7691
70.444623,filtered_pd,0.0060,-63.1280
71.097094,standard_pd,-0.0000,-47.8492
71.097094,filtered_pd,0.0059,-63.2872
71.755609,standard_pd,-0.0000,-47.9293
71.755609,filtered_pd,0.0058,-63.4465
72.420223,standard_pd,-0.0000,-48.0094
72.420223,filtered_pd,0.0057,-63.6058
73.090993,standard_pd,-0.0000,-48.0894
73.090993,filtered_pd,0.0056,-63.7651
73.767976,standard_pd,-0.0000,-48.1695
73.767976,filtered_pd,0.0055,-63.9244
74.451229,standard_pd,-0.0000,-48.2496
74.451229,filtered_pd,0.0054,-64.0838
75.140811,standard_pd,-0.0000,-48.3297
75.140811,filtered_pd,0.0053,-64.2431
75.836779,standard_pd,-0.0000,-48.4098
75.836779,filtered_pd,0.0052,-64.4025
76.539194,standard_pd,-0.0000,-48.4898
76.539194,filtered_pd,0.0051,-64.5619
77.248115,standard_pd,-0.0000,-48.5699
77.248115,filtered_pd,0.0050,-64.7213
77.963601,standard_pd,-0.0000,-48.6500
77.963601,filtered_pd,0.0049,-64.8807
78.685715,standard_pd,-0.0000,-48.7301
78.685715,filtered_pd,0.0048,-65.0401
79.414517,standard_pd,-0.0000,-48.8102
79.414517,filtered_pd,0.0047,-65.1995
80.150070,standard_pd,-0.0000,-48.8902
80.150070,filtered_pd,0.0047,-65.3590
80.892435,standard_pd,-0.0000,-48.9703
80.892435,filtered_pd,0.0046,-65.5184
81.641676,standard_pd,-0.0000,-49.0504
81.641676,filtered_pd,0.0045,-65.6779
82.397857,standard_pd,-0.0000,-49.1305
82.397857,filtered_pd,0.0044,-65.8374
83.161042,standard_pd,-0.0000,-49.2106
83.161042,filtered_pd,0.0043,-65.9969
83.931295,standard_pd,-0.0000,-49.2906
83.931295,filtered_pd,0.0043,-66.1564
84.708683,standard_pd,-0.0000,-49.3707
84.708683,filtered_pd,0.0042,-66.3159
85.493271,standard_pd,-0.0000,-49.4508
85.493271,filtered_pd,0.0041,-66.4755
86.285126,standard_pd,-0.0000,-49.5309
86.285126,filtered_pd,0.0040,-66.6350
87.084315,standard_pd,-0.0000,-49.6110
87.084315,filtered_pd,0.0040,-66.7946
87.890907,standard_pd,-0.0000,-49.6910
87.890907,filtered_pd,0.0039,-66.9541
88.704969,standard_pd,-0.0000,-49.7711
88.704969,filtered_pd,0.0038,-67.1137
89.526571,standard_pd,-0.0000,-49.8512
89.526571,filtered_pd,0.0037,-67.2733
90.355783,standard_pd,-0.0000,-49.9313
90.355783,filtered_pd,0.0037,-67.4329
91.192676,standard_pd,-0.0000,-50.0114
91.192676,filtered_pd,0.0036,-67.5925
92.037320,standard_pd,-0.0000,-50.0914
92.037320,filtered_pd,0.0035,-67.7521
92.889787,standard_pd,-0.0000,-50.1715
92.889787,filtered_pd,0.0035,-67.9118
93.750150,standard_pd,-0.0000,-50.2516
93.750150,filtered_pd,0.0034,-68.0714
94.618482,standard_pd,-0.0000,-50.3317
94.618482,filtered_pd,0.0034,-68.2310
95.494856,standard_pd,-0.0000,-50.4118
95.494856,filtered_pd,0.0033,-68.3907
96.379348,standard_pd,-0.0000,-50.4918
96.379348,filtered_pd,0.0032,-68.5504
97.272032,standard_pd,-0.0000,-50.5719
97.272032,filtered_pd,0.0032,-68.7100
98.172984,standard_pd,-0.0000,-50.6520
98.172984,filtered_pd,0.0031,-68.8697
99.082281,standard_pd,-0.0000,-50.7321
99.082281,filtered_pd,0.0031,-69.0294
100.000000,standard_pd,-0.0000,-50.8122
100.000000,filtered_pd,0.0030,-69.1891
