time_s,method,displacement_m
34.070000,unshaped,-7.880645e-03
34.080000,unshaped,-7.742339e-03
34.090000,unshaped,-7.597619e-03
34.100000,unshaped,-7.446986e-03
34.110000,unshaped,-7.290951e-03
34.120000,unshaped,-7.130026e-03
34.130000,unshaped,-6.964728e-03
34.140000,unshaped,-6.795570e-03
34.150000,unshaped,-6.623060e-03
34.160000,unshaped,-6.447698e-03
34.170000,unshaped,-6.269970e-03
34.180000,unshaped,-6.090348e-03
34.190000,unshaped,-5.909286e-03
34.200000,unshaped,-5.727217e-03
34.210000,unshaped,-5.544549e-03
34.220000,unshaped,-5.361666e-03
34.230000,unshaped,-5.178923e-03
34.240000,unshaped,-4.996645e-03
34.250000,unshaped,-4.815125e-03
34.260000,unshaped,-4.634625e-03
34.270000,unshaped,-4.455370e-03
34.280000,unshaped,-4.277552e-03
34.290000,unshaped,-4.101326e-03
34.300000,unshaped,-3.926813e-03
34.310000,unshaped,-3.754096e-03
34.320000,unshaped,-3.583226e-03
34.330000,unshaped,-3.414216e-03
34.340000,unshaped,-3.247047e-03
34.350000,unshaped,-3.081667e-03
34.360000,unshaped,-2.917992e-03
34.370000,unshaped,-2.755910e-03
34.380000,unshaped,-2.595282e-03
34.390000,unshaped,-2.435941e-03
34.400000,unshaped,-2.277699e-03
34.410000,unshaped,-2.120347e-03
34.420000,unshaped,-1.963658e-03
34.430000,unshaped,-1.807391e-03
34.440000,unshaped,-1.651293e-03
34.450000,unshaped,-1.495100e-03
34.460000,unshaped,-1.338543e-03
34.470000,unshaped,-1.181353e-03
34.480000,unshaped,-1.023258e-03
34.490000,unshaped,-8.639912e-04
34.500000,unshaped,-7.032918e-04
34.510000,unshaped,-5.409094e-04
34.520000,unshaped,-3.766060e-04
34.530000,unshaped,-2.101593e-04
34.540000,unshaped,-4.136508e-05
34.550000,unshaped,1.299597e-04
34.560000,unshaped,3.039750e-04
34.570000,unshaped,4.808151e-04
34.580000,unshaped,6.605870e-04
34.590000,unshaped,8.433683e-04
34.600000,unshaped,1.029206e-03
34.610000,unshaped,1.218114e-03
34.620000,unshaped,1.410075e-03
34.630000,unshaped,1.605036e-03
34.640000,unshaped,1.802910e-03
34.650000,unshaped,2.003576e-03
34.660000,unshaped,2.206878e-03
34.670000,unshaped,2.412626e-03
34.680000,unshaped,2.620598e-03
34.690000,unshaped,2.830535e-03
34.700000,unshaped,3.042152e-03
34.710000,unshaped,3.255129e-03
34.720000,unshaped,3.469122e-03
34.730000,unshaped,3.683757e-03
34.740000,unshaped,3.898637e-03
34.750000,unshaped,4.113344e-03
34.760000,unshaped,4.327438e-03
34.770000,unshaped,4.540465e-03
34.780000,unshaped,4.751953e-03
34.790000,unshaped,4.961423e-03
34.800000,unshaped,5.168384e-03
34.810000,unshaped,5.372341e-03
34.820000,unshaped,5.572800e-03
34.830000,unshaped,5.769263e-03
34.840000,unshaped,5.961240e-03
34.850000,unshaped,6.148246e-03
34.860000,unshaped,6.329809e-03
34.870000,unshaped,6.505469e-03
34.880000,unshaped,6.674782e-03
34.890000,unshaped,6.837324e-03
34.900000,unshaped,6.992693e-03
34.910000,unshaped,7.140511e-03
34.920000,unshaped,7.280428e-03
34.930000,unshaped,7.412120e-03
34.940000,unshaped,7.535298e-03
34.950000,unshaped,7.649703e-03
34.960000,unshaped,7.755110e-03
34.970000,unshaped,7.851330e-03
34.980000,unshaped,7.938211e-03
34.990000,unshaped,8.015638e-03
35.000000,unshaped,8.083532e-03
35.010000,unshaped,8.141853e-03
35.020000,unshaped,8.190598e-03
35.030000,unshaped,8.229802e-03
35.040000,unshaped,8.259537e-03
35.050000,unshaped,8.279910e-03
35.060000,unshaped,8.291063e-03
35.070000,unshaped,8.293171e-03
35.080000,unshaped,8.286442e-03
35.090000,unshaped,8.271112e-03
35.100000,unshaped,8.247447e-03
35.110000,unshaped,8.215738e-03
35.120000,unshaped,8.176299e-03
35.130000,unshaped,8.129465e-03
35.140000,unshaped,8.075590e-03
35.150000,unshaped,8.015043e-03
35.160000,unshaped,7.948206e-03
35.170000,unshaped,7.875470e-03
35.180000,unshaped,7.797234e-03
35.190000,unshaped,7.713900e-03
35.200000,unshaped,7.625872e-03
35.210000,unshaped,7.533551e-03
35.220000,unshaped,7.437334e-03
35.230000,unshaped,7.337609e-03
35.240000,unshaped,7.234754e-03
35.250000,unshaped,7.129136e-03
35.260000,unshaped,7.021104e-03
35.270000,unshaped,6.910991e-03
35.280000,unshaped,6.799108e-03
35.290000,unshaped,6.685747e-03
35.300000,unshaped,6.571174e-03
35.310000,unshaped,6.455630e-03
35.320000,unshaped,6.339331e-03
35.330000,unshaped,6.222465e-03
35.340000,unshaped,6.105190e-03
35.350000,unshaped,5.987636e-03
35.360000,unshaped,5.869904e-03
35.370000,unshaped,5.752065e-03
35.380000,unshaped,5.634160e-03
35.390000,unshaped,5.516202e-03
35.400000,unshaped,5.398175e-03
35.410000,unshaped,5.280036e-03
35.420000,unshaped,5.161714e-03
35.430000,unshaped,5.043117e-03
35.440000,unshaped,4.924124e-03
35.450000,unshaped,4.804597e-03
35.460000,unshaped,4.684374e-03
35.470000,unshaped,4.563279e-03
35.480000,unshaped,4.441117e-03
35.490000,unshaped,4.317683e-03
35.500000,unshaped,4.192759e-03
35.510000,unshaped,4.066120e-03
35.520000,unshaped,3.937534e-03
35.530000,unshaped,3.806767e-03
35.540000,unshaped,3.673585e-03
35.550000,unshaped,3.537757e-03
35.560000,unshaped,3.399056e-03
35.570000,unshaped,3.257262e-03
35.580000,unshaped,3.112169e-03
35.590000,unshaped,2.963580e-03
35.600000,unshaped,2.811315e-03
35.610000,unshaped,2.655213e-03
35.620000,unshaped,2.495131e-03
35.630000,unshaped,2.330948e-03
35.640000,unshaped,2.162568e-03
35.650000,unshaped,1.989918e-03
35.660000,unshaped,1.812953e-03
35.670000,unshaped,1.631658e-03
35.680000,unshaped,1.446042e-03
35.690000,unshaped,1.256150e-03
35.700000,unshaped,1.062051e-03
35.710000,unshaped,8.638510e-04
35.720000,unshaped,6.616817e-04
35.730000,unshaped,4.557079e-04
35.740000,unshaped,2.461241e-04
35.750000,unshaped,3.315448e-05
35.760000,unshaped,-1.829482e-04
35.770000,unshaped,-4.019033e-04
35.780000,unshaped,-6.234042e-04
35.790000,unshaped,-8.471191e-04
35.800000,unshaped,-1.072693e-03
35.810000,unshaped,-1.299751e-03
35.820000,unshaped,-1.527896e-03
35.830000,unshaped,-1.756717e-03
35.840000,unshaped,-1.985786e-03
35.850000,unshaped,-2.214665e-03
35.860000,unshaped,-2.442905e-03
35.870000,unshaped,-2.670050e-03
35.880000,unshaped,-2.895640e-03
35.890000,unshaped,-3.119212e-03
35.900000,unshaped,-3.340306e-03
35.910000,unshaped,-3.558466e-03
35.920000,unshaped,-3.773240e-03
35.930000,unshaped,-3.984188e-03
35.940000,unshaped,-4.190880e-03
35.950000,unshaped,-4.392900e-03
35.960000,unshaped,-4.589852e-03
35.970000,unshaped,-4.781354e-03
35.980000,unshaped,-4.967049e-03
35.990000,unshaped,-5.146601e-03
36.000000,unshaped,-5.319700e-03
36.010000,unshaped,-5.486063e-03
36.020000,unshaped,-5.645434e-03
36.030000,unshaped,-5.797586e-03
36.040000,unshaped,-5.942323e-03
36.050000,unshaped,-6.079480e-03
36.060000,unshaped,-6.208923e-03
36.070000,unshaped,-6.330552e-03
36.080000,unshaped,-6.444297e-03
36.090000,unshaped,-6.550121e-03
36.100000,unshaped,-6.648019e-03
36.110000,unshaped,-6.738015e-03
36.120000,unshaped,-6.820167e-03
36.130000,unshaped,-6.894559e-03
36.140000,unshaped,-6.961306e-03
36.150000,unshaped,-7.020547e-03
36.160000,unshaped,-7.072448e-03
36.170000,unshaped,-7.117198e-03
36.180000,unshaped,-7.155008e-03
36.190000,unshaped,-7.186107e-03
36.200000,unshaped,-7.210744e-03
36.210000,unshaped,-7.229182e-03
36.220000,unshaped,-7.241694e-03
36.230000,unshaped,-7.248568e-03
36.240000,unshaped,-7.250096e-03
36.250000,unshaped,-7.246579e-03
36.260000,unshaped,-7.238317e-03
36.270000,unshaped,-7.225612e-03
36.280000,unshaped,-7.208766e-03
36.290000,unshaped,-7.188074e-03
36.300000,unshaped,-7.163824e-03
36.310000,unshaped,-7.136295e-03
36.320000,unshaped,-7.105757e-03
36.330000,unshaped,-7.072464e-03
36.340000,unshaped,-7.036656e-03
36.350000,unshaped,-6.998555e-03
36.360000,unshaped,-6.958365e-03
36.370000,unshaped,-6.916270e-03
36.380000,unshaped,-6.872432e-03
36.390000,unshaped,-6.826993e-03
36.400000,unshaped,-6.780068e-03
36.410000,unshaped,-6.731750e-03
36.420000,unshaped,-6.682109e-03
36.430000,unshaped,-6.631189e-03
36.440000,unshaped,-6.579010e-03
36.450000,unshaped,-6.525567e-03
36.460000,unshaped,-6.470832e-03
36.470000,unshaped,-6.414753e-03
36.480000,unshaped,-6.357256e-03
36.490000,unshaped,-6.298247e-03
36.500000,unshaped,-6.237609e-03
36.510000,unshaped,-6.175208e-03
36.520000,unshaped,-6.110894e-03
36.530000,unshaped,-6.044499e-03
36.540000,unshaped,-5.975842e-03
36.550000,unshaped,-5.904732e-03
36.560000,unshaped,-5.830967e-03
36.570000,unshaped,-5.754336e-03
36.580000,unshaped,-5.674626e-03
36.590000,unshaped,-5.591619e-03
36.600000,unshaped,-5.505097e-03
36.610000,unshaped,-5.414843e-03
36.620000,unshaped,-5.320645e-03
36.630000,unshaped,-5.222296e-03
36.640000,unshaped,-5.119599e-03
36.650000,unshaped,-5.012368e-03
36.660000,unshaped,-4.900427e-03
36.670000,unshaped,-4.783619e-03
36.680000,unshaped,-4.661801e-03
36.690000,unshaped,-4.534849e-03
36.700000,unshaped,-4.402662e-03
36.710000,unshaped,-4.265158e-03
36.720000,unshaped,-4.122279e-03
36.730000,unshaped,-3.973992e-03
36.740000,unshaped,-3.820289e-03
36.750000,unshaped,-3.661189e-03
36.760000,unshaped,-3.496738e-03
36.770000,unshaped,-3.327007e-03
36.780000,unshaped,-3.152097e-03
36.790000,unshaped,-2.972136e-03
36.800000,unshaped,-2.787279e-03
36.810000,unshaped,-2.597709e-03
36.820000,unshaped,-2.403632e-03
36.830000,unshaped,-2.205283e-03
36.840000,unshaped,-2.002921e-03
36.850000,unshaped,-1.796827e-03
36.860000,unshaped,-1.587304e-03
36.870000,unshaped,-1.374677e-03
36.880000,unshaped,-1.159288e-03
36.890000,unshaped,-9.414968e-04
36.900000,unshaped,-7.216780e-04
36.910000,unshaped,-5.002195e-04
36.920000,unshaped,-2.775195e-04
36.930000,unshaped,-5.398509e-05
36.940000,unshaped,1.699703e-04
36.950000,unshaped,3.939295e-04
36.960000,unshaped,6.174735e-04
36.970000,unshaped,8.401841e-04
36.980000,unshaped,1.061646e-03
36.990000,unshaped,1.281450e-03
37.000000,unshaped,1.499194e-03
37.010000,unshaped,1.714485e-03
37.020000,unshaped,1.926944e-03
37.030000,unshaped,2.136206e-03
37.040000,unshaped,2.341919e-03
37.050000,unshaped,2.543752e-03
37.060000,unshaped,2.741393e-03
37.070000,unshaped,2.934551e-03
37.080000,unshaped,3.122957e-03
37.090000,unshaped,3.306365e-03
37.100000,unshaped,3.484555e-03
37.110000,unshaped,3.657333e-03
37.120000,unshaped,3.824529e-03
37.130000,unshaped,3.986002e-03
37.140000,unshaped,4.141636e-03
37.150000,unshaped,4.291344e-03
37.160000,unshaped,4.435065e-03
37.170000,unshaped,4.572763e-03
37.180000,unshaped,4.704430e-03
37.190000,unshaped,4.830083e-03
37.200000,unshaped,4.949763e-03
37.210000,unshaped,5.063534e-03
37.220000,unshaped,5.171483e-03
37.230000,unshaped,5.273718e-03
37.240000,unshaped,5.370365e-03
37.250000,unshaped,5.461569e-03
37.260000,unshaped,5.547489e-03
37.270000,unshaped,5.628302e-03
37.280000,unshaped,5.704192e-03
37.290000,unshaped,5.775357e-03
37.300000,unshaped,5.842001e-03
37.310000,unshaped,5.904335e-03
37.320000,unshaped,5.962573e-03
37.330000,unshaped,6.016931e-03
37.340000,unshaped,6.067626e-03
37.350000,unshaped,6.114870e-03
37.360000,unshaped,6.158872e-03
37.370000,unshaped,6.199834e-03
37.380000,unshaped,6.237951e-03
37.390000,unshaped,6.273405e-03
37.400000,unshaped,6.306370e-03
37.410000,unshaped,6.337002e-03
37.420000,unshaped,6.365447e-03
37.430000,unshaped,6.391831e-03
37.440000,unshaped,6.416264e-03
37.450000,unshaped,6.438838e-03
37.460000,unshaped,6.459627e-03
37.470000,unshaped,6.478682e-03
37.480000,unshaped,6.496036e-03
37.490000,unshaped,6.511703e-03
37.500000,unshaped,6.525673e-03
37.510000,unshaped,6.537917e-03
37.520000,unshaped,6.548387e-03
37.530000,unshaped,6.557013e-03
37.540000,unshaped,6.563707e-03
37.550000,unshaped,6.568364e-03
37.560000,unshaped,6.570859e-03
37.570000,unshaped,6.571052e-03
37.580000,unshaped,6.568787e-03
37.590000,unshaped,6.563897e-03
37.600000,unshaped,6.556200e-03
37.610000,unshaped,6.545505e-03
37.620000,unshaped,6.531611e-03
37.630000,unshaped,6.514312e-03
37.640000,unshaped,6.493396e-03
37.650000,unshaped,6.468648e-03
37.660000,unshaped,6.439850e-03
37.670000,unshaped,6.406789e-03
37.680000,unshaped,6.369252e-03
37.690000,unshaped,6.327031e-03
37.700000,unshaped,6.279925e-03
37.710000,unshaped,6.227744e-03
37.720000,unshaped,6.170307e-03
37.730000,unshaped,6.107444e-03
37.740000,unshaped,6.039003e-03
37.750000,unshaped,5.964845e-03
37.760000,unshaped,5.884850e-03
37.770000,unshaped,5.798917e-03
37.780000,unshaped,5.706964e-03
37.790000,unshaped,5.608931e-03
37.800000,unshaped,5.504781e-03
37.810000,unshaped,5.394499e-03
37.820000,unshaped,5.278093e-03
37.830000,unshaped,5.155599e-03
37.840000,unshaped,5.027073e-03
37.850000,unshaped,4.892598e-03
37.860000,unshaped,4.752282e-03
37.870000,unshaped,4.606256e-03
37.880000,unshaped,4.454676e-03
37.890000,unshaped,4.297722e-03
37.900000,unshaped,4.135594e-03
37.910000,unshaped,3.968518e-03
37.920000,unshaped,3.796736e-03
37.930000,unshaped,3.620513e-03
37.940000,unshaped,3.440131e-03
37.950000,unshaped,3.255889e-03
37.960000,unshaped,3.068100e-03
37.970000,unshaped,2.877092e-03
37.980000,unshaped,2.683202e-03
37.990000,unshaped,2.486781e-03
38.000000,unshaped,2.288184e-03
38.010000,unshaped,2.087773e-03
38.020000,unshaped,1.885914e-03
38.030000,unshaped,1.682975e-03
38.040000,unshaped,1.479324e-03
38.050000,unshaped,1.275326e-03
38.060000,unshaped,1.071342e-03
38.070000,unshaped,8.677263e-04
38.080000,unshaped,6.648263e-04
38.090000,unshaped,4.629786e-04
38.100000,unshaped,2.625085e-04
38.110000,unshaped,6.372760e-05
38.120000,unshaped,-1.330669e-04
38.130000,unshaped,-3.275944e-04
38.140000,unshaped,-5.195915e-04
38.150000,unshaped,-7.088138e-04
38.160000,unshaped,-8.950366e-04
38.170000,unshaped,-1.078055e-03
38.180000,unshaped,-1.257687e-03
38.190000,unshaped,-1.433771e-03
38.200000,unshaped,-1.606167e-03
38.210000,unshaped,-1.774759e-03
38.220000,unshaped,-1.939451e-03
38.230000,unshaped,-2.100173e-03
38.240000,unshaped,-2.256872e-03
38.250000,unshaped,-2.409521e-03
38.260000,unshaped,-2.558109e-03
38.270000,unshaped,-2.702650e-03
38.280000,unshaped,-2.843173e-03
38.290000,unshaped,-2.979728e-03
38.300000,unshaped,-3.112379e-03
38.310000,unshaped,-3.241207e-03
38.320000,unshaped,-3.366308e-03
38.330000,unshaped,-3.487788e-03
38.340000,unshaped,-3.605766e-03
38.350000,unshaped,-3.720370e-03
38.360000,unshaped,-3.831734e-03
38.370000,unshaped,-3.940001e-03
38.380000,unshaped,-4.045315e-03
38.390000,unshaped,-4.147824e-03
38.400000,unshaped,-4.247675e-03
38.410000,unshaped,-4.345016e-03
38.420000,unshaped,-4.439989e-03
38.430000,unshaped,-4.532733e-03
38.440000,unshaped,-4.623382e-03
38.450000,unshaped,-4.712059e-03
38.460000,unshaped,-4.798880e-03
38.470000,unshaped,-4.883948e-03
38.480000,unshaped,-4.967356e-03
38.490000,unshaped,-5.049183e-03
38.500000,unshaped,-5.129493e-03
38.510000,unshaped,-5.208334e-03
38.520000,unshaped,-5.285741e-03
38.530000,unshaped,-5.361731e-03
38.540000,unshaped,-5.436301e-03
38.550000,unshaped,-5.509435e-03
38.560000,unshaped,-5.581097e-03
38.570000,unshaped,-5.651234e-03
38.580000,unshaped,-5.719775e-03
38.590000,unshaped,-5.786632e-03
38.600000,unshaped,-5.851702e-03
38.610000,unshaped,-5.914863e-03
38.620000,unshaped,-5.975980e-03
38.630000,unshaped,-6.034903e-03
38.640000,unshaped,-6.091468e-03
38.650000,unshaped,-6.145500e-03
38.660000,unshaped,-6.196811e-03
38.670000,unshaped,-6.245206e-03
38.680000,unshaped,-6.290480e-03
38.690000,unshaped,-6.332422e-03
38.700000,unshaped,-6.370816e-03
38.710000,unshaped,-6.405441e-03
38.720000,unshaped,-6.436079e-03
38.730000,unshaped,-6.462506e-03
38.740000,unshaped,-6.484505e-03
38.750000,unshaped,-6.501859e-03
38.760000,unshaped,-6.514360e-03
38.770000,unshaped,-6.521802e-03
38.780000,unshaped,-6.523993e-03
38.790000,unshaped,-6.520748e-03
38.800000,unshaped,-6.511895e-03
38.810000,unshaped,-6.497276e-03
38.820000,unshaped,-6.476746e-03
38.830000,unshaped,-6.450179e-03
38.840000,unshaped,-6.417463e-03
38.850000,unshaped,-6.378507e-03
38.860000,unshaped,-6.333238e-03
38.870000,unshaped,-6.281604e-03
38.880000,unshaped,-6.223572e-03
38.890000,unshaped,-6.159133e-03
38.900000,unshaped,-6.088298e-03
38.910000,unshaped,-6.011100e-03
38.920000,unshaped,-5.927595e-03
38.930000,unshaped,-5.837859e-03
38.940000,unshaped,-5.741992e-03
38.950000,unshaped,-5.640115e-03
38.960000,unshaped,-5.532367e-03
38.970000,unshaped,-5.418911e-03
38.980000,unshaped,-5.299928e-03
38.990000,unshaped,-5.175615e-03
39.000000,unshaped,-5.046190e-03
39.010000,unshaped,-4.911885e-03
39.020000,unshaped,-4.772948e-03
39.030000,unshaped,-4.629638e-03
39.040000,unshaped,-4.482229e-03
39.050000,unshaped,-4.331004e-03
39.060000,unshaped,-4.176255e-03
39.070000,unshaped,-4.018281e-03
39.080000,unshaped,-3.857386e-03
39.090000,unshaped,-3.693880e-03
39.100000,unshaped,-3.528072e-03
39.110000,unshaped,-3.360273e-03
39.120000,unshaped,-3.190791e-03
39.130000,unshaped,-3.019934e-03
39.140000,unshaped,-2.848002e-03
39.150000,unshaped,-2.675289e-03
39.160000,unshaped,-2.502083e-03
39.170000,unshaped,-2.328660e-03
39.180000,unshaped,-2.155288e-03
39.190000,unshaped,-1.982219e-03
39.200000,unshaped,-1.809696e-03
39.210000,unshaped,-1.637945e-03
39.220000,unshaped,-1.467176e-03
39.230000,unshaped,-1.297586e-03
39.240000,unshaped,-1.129353e-03
39.250000,unshaped,-9.626365e-04
39.260000,unshaped,-7.975809e-04
39.270000,unshaped,-6.343110e-04
39.280000,unshaped,-4.729337e-04
39.290000,unshaped,-3.135375e-04
39.300000,unshaped,-1.561933e-04
39.310000,unshaped,-9.539463e-07
39.320000,unshaped,1.521447e-04
39.330000,unshaped,3.030837e-04
39.340000,unshaped,4.518599e-04
39.350000,unshaped,5.984855e-04
39.360000,unshaped,7.429868e-04
39.370000,unshaped,8.854034e-04
39.380000,unshaped,1.025787e-03
39.390000,unshaped,1.164200e-03
39.400000,unshaped,1.300713e-03
39.410000,unshaped,1.435409e-03
39.420000,unshaped,1.568372e-03
39.430000,unshaped,1.699696e-03
39.440000,unshaped,1.829477e-03
39.450000,unshaped,1.957812e-03
39.460000,unshaped,2.084800e-03
39.470000,unshaped,2.210540e-03
39.480000,unshaped,2.335128e-03
39.490000,unshaped,2.458655e-03
39.500000,unshaped,2.581209e-03
39.510000,unshaped,2.702871e-03
39.520000,unshaped,2.823713e-03
39.530000,unshaped,2.943799e-03
39.540000,unshaped,3.063183e-03
39.550000,unshaped,3.181906e-03
39.560000,unshaped,3.300000e-03
39.570000,unshaped,3.417480e-03
39.580000,unshaped,3.534352e-03
39.590000,unshaped,3.650603e-03
39.600000,unshaped,3.766208e-03
39.610000,unshaped,3.881126e-03
39.620000,unshaped,3.995301e-03
39.630000,unshaped,4.108662e-03
39.640000,unshaped,4.221122e-03
39.650000,unshaped,4.332578e-03
39.660000,unshaped,4.442914e-03
39.670000,unshaped,4.552000e-03
39.680000,unshaped,4.659688e-03
39.690000,unshaped,4.765823e-03
39.700000,unshaped,4.870234e-03
39.710000,unshaped,4.972739e-03
39.720000,unshaped,5.073147e-03
39.730000,unshaped,5.171258e-03
39.740000,unshaped,5.266862e-03
39.750000,unshaped,5.359744e-03
39.760000,unshaped,5.449685e-03
39.770000,unshaped,5.536459e-03
39.780000,unshaped,5.619842e-03
39.790000,unshaped,5.699605e-03
39.800000,unshaped,5.775522e-03
39.810000,unshaped,5.847369e-03
39.820000,unshaped,5.914926e-03
39.830000,unshaped,5.977976e-03
39.840000,unshaped,6.036313e-03
39.850000,unshaped,6.089735e-03
39.860000,unshaped,6.138052e-03
39.870000,unshaped,6.181084e-03
39.880000,unshaped,6.218665e-03
39.890000,unshaped,6.250639e-03
39.900000,unshaped,6.276868e-03
39.910000,unshaped,6.297229e-03
39.920000,unshaped,6.311612e-03
39.930000,unshaped,6.319929e-03
39.940000,unshaped,6.322107e-03
39.950000,unshaped,6.318093e-03
39.960000,unshaped,6.307851e-03
39.970000,unshaped,6.291367e-03
39.980000,unshaped,6.268644e-03
39.990000,unshaped,6.239706e-03
40.000000,unshaped,6.204595e-03
40.010000,unshaped,6.163374e-03
40.020000,unshaped,6.116123e-03
40.030000,unshaped,6.062941e-03
40.040000,unshaped,6.003945e-03
40.050000,unshaped,5.939269e-03
40.060000,unshaped,5.869062e-03
40.070000,unshaped,5.793491e-03
40.080000,unshaped,5.712734e-03
40.090000,unshaped,5.626984e-03
40.100000,unshaped,5.536445e-03
40.110000,unshaped,5.441333e-03
40.120000,unshaped,5.341873e-03
40.130000,unshaped,5.238295e-03
40.140000,unshaped,5.130840e-03
40.150000,unshaped,5.019752e-03
40.160000,unshaped,4.905276e-03
40.170000,unshaped,4.787665e-03
40.180000,unshaped,4.667166e-03
40.190000,unshaped,4.544030e-03
40.200000,unshaped,4.418504e-03
40.210000,unshaped,4.290831e-03
40.220000,unshaped,4.161248e-03
40.230000,unshaped,4.029989e-03
40.240000,unshaped,3.897278e-03
40.250000,unshaped,3.763329e-03
40.260000,unshaped,3.628350e-03
40.270000,unshaped,3.492534e-03
40.280000,unshaped,3.356066e-03
40.290000,unshaped,3.219116e-03
40.300000,unshaped,3.081842e-03
40.310000,unshaped,2.944389e-03
40.320000,unshaped,2.806886e-03
40.330000,unshaped,2.669449e-03
40.340000,unshaped,2.532180e-03
40.350000,unshaped,2.395164e-03
40.360000,unshaped,2.258475e-03
40.370000,unshaped,2.122169e-03
