frequency_hz,controller,S_mag_db,T_mag_db
44.427067,standard_pd,-0.0003,-40.0042
44.427067,filtered_pd,0.0229,-51.4249
44.838559,standard_pd,-0.0003,-40.0843
44.838559,filtered_pd,0.0225,-51.5830
45.253863,standard_pd,-0.0003,-40.1644
45.253863,filtered_pd,0.0221,-51.7411
45.673013,standard_pd,-0.0003,-40.2445
45.673013,filtered_pd,0.0217,-51.8993
46.096045,standard_pd,-0.0003,-40.3246
46.096045,filtered_pd,0.0213,-52.0575
46.522995,standard_pd,-0.0003,-40.4047
46.522995,filtered_pd,0.0210,-52.2157
46.953900,standard_pd,-0.0002,-40.4848
46.953900,filtered_pd,0.0206,-52.3740
47.388796,standard_pd,-0.0002,-40.5649
47.388796,filtered_pd,0.0202,-52.5323
47.827720,standard_pd,-0.0002,-40.6450
47.827720,filtered_pd,0.0199,-52.6906
48.270710,standard_pd,-0.0002,-40.7251
48.270710,filtered_pd,0.0195,-52.8490
48.717802,standard_pd,-0.0002,-40.8052
48.717802,filtered_pd,0.0192,-53.0074
49.169036,standard_pd,-0.0002,-40.8853
49.169036,filtered_pd,0.0188,-53.1659
49.624449,standard_pd,-0.0002,-40.9654
49.624449,filtered_pd,0.0185,-53.3243
50.084080,standard_pd,-0.0002,-41.0455
50.084080,filtered_pd,0.0181,-53.4828
50.547968,standard_pd,-0.0002,-41.1256
50.547968,filtered_pd,0.0178,-53.6413
51.016153,standard_pd,-0.0002,-41.2057
51.016153,filtered_pd,0.0175,-53.7999
51.488675,standard_pd,-0.0002,-41.2858
51.488675,filtered_pd,0.0172,-53.9585
51.965572,standard_pd,-0.0002,-41.3659
51.965572,filtered_pd,0.0169,-54.1171
52.446887,standard_pd,-0.0002,-41.4460
52.446887,filtered_pd,0.0166,-54.2758
52.932661,standard_pd,-0.0002,-41.5261
52.932661,filtered_pd,0.0163,-54.4344
53.422933,standard_pd,-0.0002,-41.6062
53.422933,filtered_pd,0.0160,-54.5931
53.917746,standard_pd,-0.0002,-41.6863
53.917746,filtered_pd,0.0157,-54.7518
54.417143,standard_pd,-0.0002,-41.7663
54.417143,filtered_pd,0.0154,-54.9106
54.921165,standard_pd,-0.0002,-41.8464
54.921165,filtered_pd,0.0152,-55.0694
55.429855,standard_pd,-0.0002,-41.9265
55.429855,filtered_pd,0.0149,-55.2282
55.943257,standard_pd,-0.0002,-42.0066
55.943257,filtered_pd,0.0146,-55.3870
56.461414,standard_pd,-0.0002,-42.0867
56.461414,filtered_pd,0.0144,-55.5458
56.984371,standard_pd,-0.0002,-42.1668
56.984371,filtered_pd,0.0141,-55.7047
57.512171,standard_pd,-0.0002,-42.2469
57.512171,filtered_pd,0.0138,-55.8636
58.044859,standard_pd,-0.0002,-42.3270
58.044859,filtered_pd,0.0136,-56.0225
58.582482,standard_pd,-0.0002,-42.4071
58.582482,filtered_pd,0.0133,-56.1815
59.125084,standard_pd,-0.0002,-42.4872
59.125084,filtered_pd,0.0131,-56.3404
59.672712,standard_pd,-0.0002,-42.5673
59.672712,filtered_pd,0.0129,-56.4994
60.225412,standard_pd,-0.0002,-42.6474
60.225412,filtered_pd,0.0126,-56.6584
60.783231,standard_pd,-0.0001,-42.7274
60.783231,filtered_pd,0.0124,-56.8174
61.346217,standard_pd,-0.0001,-42.8075
61.346217,filtered_pd,0.0122,-56.9765
61.914418,standard_pd,-0.0001,-42.8876
61.914418,filtered_pd,0.0120,-57.1355
62.487881,standard_pd,-0.0001,-42.9677
62.487881,filtered_pd,0.0118,-57.2946
63.066655,standard_pd,-0.0001,-43.0478
63.066655,filtered_pd,0.0115,-57.4537
63.650791,standard_pd,-0.0001,-43.1279
63.650791,filtered_pd,0.0113,-57.6128
64.240337,standard_pd,-0.0001,-43.2080
64.240337,filtered_pd,0.0111,-57.7720
64.835343,standard_pd,-0.0001,-43.2881
64.835343,filtered_pd,0.0109,-57.9311
65.435860,standard_pd,-0.0001,-43.3682
65.435860,filtered_pd,0.0107,-58.0903
66.041940,standard_pd,-0.0001,-43.4483
66.041940,filtered_pd,0.0105,-58.2495
66.653633,standard_pd,-0.0001,-43.5283
66.653633,filtered_pd,0.0104,-58.4087
67.270991,standard_pd,-0.0001,-43.6084
67.270991,filtered_pd,0.0102,-58.5680
67.894068,standard_pd,-0.0001,-43.6885
67.894068,filtered_pd,0.0100,-58.7272
68.522916,standard_pd,-0.0001,-43.7686
68.522916,filtered_pd,0.0098,-58.8865
69.157588,standard_pd,-0.0001,-43.8487
69.157588,filtered_pd,0.0096,-59.0458
69.798139,standard_pd,-0.0001,-43.9288
69.798139,filtered_pd,0.0095,-59.2051
70.444623,standard_pd,-0.0001,-44.0089
70.444623,filtered_pd,0.0093,-59.3644
71.097094,standard_pd,-0.0001,-44.0890
71.097094,filtered_pd,0.0091,-59.5237
71.755609,standard_pd,-0.0001,-44.1690
71.755609,filtered_pd,0.0089,-59.6830
72.420223,standard_pd,-0.0001,-44.2491
72.420223,filtered_pd,0.0088,-59.8424
73.090993,standard_pd,-0.0001,-44.3292
73.090993,filtered_pd,0.0086,-60.0018
73.767976,standard_pd,-0.0001,-44.4093
73.767976,filtered_pd,0.0085,-60.1612
74.451229,standard_pd,-0.0001,-44.4894
74.451229,filtered_pd,0.0083,-60.3205
75.140811,standard_pd,-0.0001,-44.5695
75.140811,filtered_pd,0.0082,-60.4800
75.836779,standard_pd,-0.0001,-44.6496
75.836779,filtered_pd,0.0080,-60.6394
76.539194,standard_pd,-0.0001,-44.7297
76.539194,filtered_pd,0.0079,-60.7988
77.248115,standard_pd,-0.0001,-44.8097
77.248115,filtered_pd,0.0077,-60.9583
77.963601,standard_pd,-0.0001,-44.8898
77.963601,filtered_pd,0.0076,-61.1177
78.685715,standard_pd,-0.0001,-44.9699
78.685715,filtered_pd,0.0075,-61.2772
79.414517,standard_pd,-0.0001,-45.0500
79.414517,filtered_pd,0.0073,-61.4367
80.150070,standard_pd,-0.0001,-45.1301
80.150070,filtered_pd,0.0072,-61.5962
80.892435,standard_pd,-0.0001,-45.2102
80.892435,filtered_pd,0.0071,-61.7557
81.641676,standard_pd,-0.0001,-45.2903
81.641676,filtered_pd,0.0069,-61.9153
82.397857,standard_pd,-0.0001,-45.3703
82.397857,filtered_pd,0.0068,-62.0748
83.161042,standard_pd,-0.0001,-45.4504
83.161042,filtered_pd,0.0067,-62.2344
83.931295,standard_pd,-0.0001,-45.5305
83.931295,filtered_pd,0.0066,-62.3939
84.708683,standard_pd,-0.0001,-45.6106
84.708683,filtered_pd,0.0064,-62.5535
85.493271,standard_pd,-0.0001,-45.6907
85.493271,filtered_pd,0.0063,-62.7131
86.285126,standard_pd,-0.0001,-45.7708
86.285126,filtered_pd,0.0062,-62.8727
87.084315,standard_pd,-0.0001,-45.8509
87.084315,filtered_pd,0.0061,-63.0323
87.890907,standard_pd,-0.0001,-45.9309
87.890907,filtered_pd,0.0060,-63.1919
88.704969,standard_pd,-0.0001,-46.0110
88.704969,filtered_pd,0.0059,-63.3515
89.526571,standard_pd,-0.0001,-46.0911
89.526571,filtered_pd,0.0058,-63.5111
90.355783,standard_pd,-0.0001,-46.1712
90.355783,filtered_pd,0.0057,-63.6708
91.192676,standard_pd,-0.0001,-46.2513
91.192676,filtered_pd,0.0056,-63.8304
92.037320,standard_pd,-0.0001,-46.3314
92.037320,filtered_pd,0.0055,-63.9901
92.889787,standard_pd,-0.0001,-46.4115
92.889787,filtered_pd,0.0054,-64.1498
93.750150,standard_pd,-0.0001,-46.4915
93.750150,filtered_pd,0.0053,-64.3094
94.618482,standard_pd,-0.0001,-46.5716
94.618482,filtered_pd,0.0052,-64.4691
95.494856,standard_pd,-0.0001,-46.6517
95.494856,filtered_pd,0.0051,-64.6288
96.379348,standard_pd,-0.0001,-46.7318
96.379348,filtered_pd,0.0050,-64.7885
97.272032,standard_pd,-0.0001,-46.8119
97.272032,filtered_pd,0.0049,-64.9482
98.172984,standard_pd,-0.0001,-46.8920
98.172984,filtered_pd,0.0048,-65.1080
99.082281,standard_pd,-0.0001,-46.9720
99.082281,filtered_pd,0.0047,-65.2677
100.000000,standard_pd,-0.0001,-47.0521
100.000000,filtered_pd,0.0046,-65.4274
